	num_samples	pval_counts	pval	pval_std	fc	fc_std	gene_id
PTGER3	180	177	2.9762447133e-22	0.0024	-7.6449	2.1746	ENSG00000050628.20
DSP	180	177	6.8757112689e-13	0.0961	4.4241	1.0512	ENSG00000096696.13
LMOD1	180	176	1.54695604352e-19	0.009	-6.6543	1.6047	ENSG00000163431.12
KIF11	180	176	3.323771137e-13	0.0172	4.8026	0.8863	ENSG00000138160.5
APBB1	180	176	5.54435234404e-25	0.083	-2.8418	1.2767	ENSG00000166313.18
PTGIS	180	176	2.03691974514e-19	0.004	-6.8093	2.2013	ENSG00000124212.5
MYOCD	180	176	1.43319732273e-19	0.022	-7.516	2.2982	ENSG00000141052.17
ZBTB16	180	176	3.71312416461e-12	0.0061	-7.894	1.5962	ENSG00000109906.13
BNC2	180	176	4.40688742507e-19	0.0186	-5.5079	1.6048	ENSG00000173068.17
MYH11	180	176	9.53596104999e-25	0.0212	-7.6525	2.179	ENSG00000133392.16
BIK	180	176	1.44298763092e-11	0.0132	6.8678	1.4569	ENSG00000100290.2
TACC1	180	176	1.47067219579e-24	0.0101	-3.9688	1.0608	ENSG00000147526.19
JPH2	180	176	4.2326606354e-18	0.0025	-6.2785	1.7929	ENSG00000149596.6
PLN	180	176	3.05310240336e-17	0.0073	-7.2677	2.16	ENSG00000198523.5
PKD1	180	176	2.20886664558e-16	0.0031	-3.0694	0.6989	ENSG00000008710.17
ST14	180	176	1.3918077709e-10	0.0092	6.5585	0.9631	ENSG00000149418.10
PDE2A	180	176	1.56425169123e-12	0.0456	-5.6064	1.2577	ENSG00000186642.15
CLDN4	180	176	9.21738360667e-11	0.0304	6.7177	1.326	ENSG00000189143.9
VAMP8	180	176	1.03025953827e-09	0.067	4.0623	0.9854	ENSG00000118640.10
TACC3	180	176	2.0884661486e-13	0.0044	3.7377	0.9652	ENSG00000013810.18
EPCAM	180	176	4.4569417188e-07	0.0532	7.545	0.9389	ENSG00000119888.10
FOXJ2	180	176	2.06015912292e-18	0.0211	-1.9086	0.7167	ENSG00000065970.8
SMPDL3B	180	176	2.09596674118e-07	0.0385	7.2149	1.0775	ENSG00000130768.14
DCHS1	180	176	1.04071720502e-18	0.071	-3.9269	1.2214	ENSG00000166341.7
ARHGAP6	180	176	1.53114898955e-22	0.0084	-5.6994	1.4438	ENSG00000047648.21
CCNB1	180	176	2.56696766725e-14	0.0317	4.6617	0.9105	ENSG00000134057.14
CNRIP1	180	176	1.25510736434e-22	0.0437	-3.8336	1.0005	ENSG00000119865.8
ZEB1	180	175	3.10375490677e-24	0.0626	-4.0478	1.2654	ENSG00000148516.21
PODN	180	175	5.09377740129e-18	0.0131	-5.1366	1.9017	ENSG00000174348.13
SH3PXD2A	180	175	3.33788232285e-14	0.0107	-2.5836	0.8572	ENSG00000107957.16
CACNA1C	180	175	3.39244434364e-17	0.0153	-5.3872	1.4784	ENSG00000151067.20
ZCCHC24	180	175	2.646725378e-18	0.0085	-3.8585	1.0164	ENSG00000165424.6
LDB2	180	175	1.54920186005e-17	0.0393	-3.7615	1.0613	ENSG00000169744.12
WWC1	180	175	5.57475096704e-05	0.0011	6.2265	0.6184	ENSG00000113645.13
MYBL2	180	175	2.74364342447e-07	0.0025	7.1408	1.2516	ENSG00000101057.15
FHL1	180	175	4.26628532136e-15	0.0013	-5.97	1.4231	ENSG00000022267.16
MAMDC2	180	175	7.53200136502e-17	0.008	-7.247	1.9709	ENSG00000165072.9
C7	180	175	7.5874869893e-18	0.0059	-9.0129	2.3907	ENSG00000112936.18
CLDN7	180	175	2.38752291517e-12	0.0586	6.6843	1.2129	ENSG00000181885.18
SLC26A10	180	175	2.83646998088e-14	0.024	-4.8831	1.5125	ENSG00000135502.16
HN1	180	175	4.4651956323e-09	0.0015	3.8445	0.9257	ENSG00000189159.15
CMYA5	180	175	1.12249351957e-16	0.0263	-5.1304	1.4492	ENSG00000164309.14
PRDM5	180	175	1.53145878012e-14	0.0386	-3.3297	1.8614	ENSG00000138738.10
TTK	180	175	9.49646880418e-12	0.0354	5.9461	1.0586	ENSG00000112742.9
RPS6KA1	180	175	9.88913589741e-10	0.0012	3.4274	0.6905	ENSG00000117676.13
HSPB7	180	175	9.71996852816e-14	0.0037	-6.9045	1.7165	ENSG00000173641.17
ANTXR2	180	175	2.76747322592e-10	0.0355	-3.7379	1.1817	ENSG00000163297.16
CACNB2	180	174	2.48366451256e-11	0.0168	-5.3102	1.2743	ENSG00000165995.18
CAMK2A	180	174	5.03933376686e-10	0.0113	-6.2818	1.5279	ENSG00000070808.15
TCEAL7	180	174	8.5380304339e-22	0.0536	-4.1526	1.4977	ENSG00000182916.7
PRRT2	180	174	2.44664246196e-12	0.0025	-5.921	1.3618	ENSG00000167371.16
ZWINT	180	174	1.2909927779e-09	0.0009	5.2249	0.8592	ENSG00000122952.16
PPP1R12B	180	174	1.01136957958e-14	0.0067	-5.2234	1.0309	ENSG00000077157.20
SPARCL1	180	174	2.66752377968e-13	0.0305	-4.8294	1.1845	ENSG00000152583.12
OSR2	180	174	8.55878019297e-14	0.0822	-4.4091	1.7154	ENSG00000164920.9
PRDM8	180	174	7.05671220563e-15	0.0165	-5.2689	1.5031	ENSG00000152784.15
MEIS3	180	174	2.34571355952e-20	0.0292	-4.9511	1.4754	ENSG00000105419.17
RAB11FIP4	180	174	5.01194126353e-07	0.0057	4.3797	1.0955	ENSG00000131242.15
TNS1	180	174	4.76667593217e-08	0.0085	-4.5389	0.8911	ENSG00000079308.16
NPAS4	180	174	6.27814861523e-09	0.0247	-6.9194	1.4432	ENSG00000174576.8
HERC1	180	174	9.67836351023e-14	0.0756	-1.9871	0.6342	ENSG00000103657.13
SLC12A4	180	174	2.57128025908e-13	0.0305	-2.3319	0.7559	ENSG00000124067.16
TXNDC12	180	174	8.35715007466e-10	0.0674	1.66	0.4717	ENSG00000117862.11
AP1M2	180	174	2.83898645194e-06	0.0284	6.8488	1.1304	ENSG00000129354.11
HCFC2	180	174	7.78957633251e-12	0.06	-2.2956	0.6963	ENSG00000111727.11
AURKA	180	174	1.47895097964e-14	0.005	4.505	0.9895	ENSG00000087586.17
ACTA2	180	174	3.29917897338e-12	0.0147	-5.3172	1.4915	ENSG00000107796.12
JAM3	180	174	9.47698161771e-61	0.093	-3.7548	1.1464	ENSG00000166086.12
KCNMB1	180	174	4.63693148973e-13	0.0053	-5.9397	1.5708	ENSG00000145936.8
JPH4	180	174	3.71052791893e-16	0.0365	-6.2708	1.7557	ENSG00000092051.16
RYR3	180	174	7.01734840869e-17	0.0693	-6.5717	1.5965	ENSG00000198838.11
KANK2	180	174	5.27464431206e-14	0.0072	-3.4765	0.8122	ENSG00000197256.10
HAND2	180	174	2.31860157249e-14	0.0589	-5.3782	1.9132	ENSG00000164107.8
FRMD7	180	174	5.39082960029e-07	0.0043	-6.6388	1.2652	ENSG00000165694.9
PCDHGA2	180	173	2.28293130703e-12	0.0299	-4.3841	1.4387	ENSG00000081853.14
MRVI1	180	173	4.1950602368e-13	0.0085	-4.4308	1.2633	ENSG00000072952.18
ANKRD29	180	173	1.58779948916e-20	0.0286	-4.2554	1.5574	ENSG00000154065.16
KATNAL1	180	173	1.2201143417e-12	0.0593	-2.6973	0.8626	ENSG00000102781.13
SFN	180	173	8.17147955316e-17	0.089	6.4426	2.0372	ENSG00000175793.11
SOCS2	180	173	1.50577231945e-09	0.0114	-3.781	1.0453	ENSG00000120833.13
AUNIP	180	173	4.27624079266e-14	0.0699	4.3892	1.0344	ENSG00000127423.10
RASGRP2	180	173	3.62677450256e-13	0.0693	-4.2189	1.2362	ENSG00000068831.18
COL6A1	180	173	2.75272534363e-13	0.0724	-3.4134	1.2041	ENSG00000142156.14
IGSF9B	180	173	1.70753578879e-13	0.0025	-6.4013	1.9068	ENSG00000080854.14
FAM136A	180	173	2.02878044655e-11	0.0069	2.0829	0.534	ENSG00000035141.7
CDH1	180	173	8.05706120603e-10	0.0207	6.8909	1.211	ENSG00000039068.18
ESRP1	180	173	8.54321578687e-07	0.0601	7.0176	1.1483	ENSG00000104413.15
MYOZ2	180	173	1.83758757061e-06	0.0215	-5.8921	1.1891	ENSG00000172399.5
SKA1	180	173	2.28583818219e-08	0.0013	5.4502	0.951	ENSG00000154839.9
PTTG1	180	173	5.27402111502e-08	0.008	5.0795	1.1174	ENSG00000164611.12
RAD51	180	173	3.31328792243e-11	0.0058	4.3162	0.9542	ENSG00000051180.16
SGOL1	180	173	3.2788462335e-08	0.003	6.1527	0.9688	ENSG00000129810.14
RSPO1	180	173	1.0252135317e-16	0.0555	-6.6005	2.4183	ENSG00000169218.13
H3F3A	180	173	2.38525995712e-11	0.0144	2.1028	0.6155	ENSG00000163041.9
RAB25	180	173	4.03603893752e-10	0.0918	7.209	1.5535	ENSG00000132698.13
SYNE1	180	173	3.52145891412e-21	0.0781	-4.2	1.3759	ENSG00000131018.22
FXYD6	180	172	3.77774988383e-17	0.0644	-4.0998	1.6389	ENSG00000137726.15
POU6F1	180	172	5.4241482619e-09	0.0396	-2.9717	0.8883	ENSG00000184271.15
SYNPO2	180	172	2.16871273823e-11	0.015	-5.4853	1.3815	ENSG00000172403.10
ELF3	180	172	2.12869237784e-07	0.0242	6.6782	1.3056	ENSG00000163435.15
TRPC1	180	172	4.05017006772e-17	0.0171	-4.0705	1.6021	ENSG00000144935.14
RECK	180	172	1.06595385432e-16	0.0593	-3.2407	0.9504	ENSG00000122707.11
MPRIP	180	172	7.37973288525e-12	0.0298	-1.9629	0.5296	ENSG00000133030.19
GPR17	180	172	4.56868374984e-09	0.0272	-6.1876	1.5727	ENSG00000144230.16
RUSC2	180	172	5.52142000833e-12	0.0082	-2.3726	0.7676	ENSG00000198853.11
FGF2	180	172	1.41994742698e-30	0.094	-4.4573	1.5809	ENSG00000138685.12
CDC25A	180	172	5.53136862225e-09	0.0282	4.2874	0.9606	ENSG00000164045.11
FAM65C	180	172	5.24052451488e-11	0.0077	-5.3502	1.3069	ENSG00000042062.11
PRELP	180	172	2.14930286854e-14	0.0688	-6.2265	1.7816	ENSG00000188783.5
CDCA8	180	172	2.14095461808e-10	0.0263	4.5271	0.9987	ENSG00000134690.10
EIF2AK1	180	172	5.04976660795e-11	0.0738	1.6218	0.4337	ENSG00000086232.12
CDC45	180	172	1.56990839536e-07	0.0083	5.4215	1.0053	ENSG00000093009.9
CHEK1	180	172	2.50994399768e-13	0.0475	2.7776	0.7665	ENSG00000149554.12
C1QTNF4	180	172	5.44538576559e-10	0.0882	-4.3935	1.4122	ENSG00000172247.3
CDCA5	180	172	1.45825868573e-14	0.009	5.1271	1.1481	ENSG00000146670.9
TPX2	180	172	5.48853349912e-10	0.0125	6.1433	1.1111	ENSG00000088325.15
MRGPRF	180	172	2.53400106238e-12	0.0061	-5.1244	1.4575	ENSG00000172935.8
PLSCR4	180	172	1.36667276726e-10	0.0152	-4.164	1.3872	ENSG00000114698.14
SUMO1	180	172	4.38095778692e-09	0.0055	1.6548	0.3991	ENSG00000116030.16
NR2F2	180	172	2.5924262159e-13	0.051	-2.683	0.9412	ENSG00000185551.12
GALNT6	180	172	1.09497277555e-10	0.1048	4.8567	1.3748	ENSG00000139629.15
MYO15B	180	172	1.7177008047e-11	0.0471	-4.2149	1.137	ENSG00000266714.6
RASL12	180	172	6.00909325191e-12	0.0154	-4.1554	1.1509	ENSG00000103710.10
MASP1	180	172	1.11109169825e-13	0.0488	-6.9186	2.0569	ENSG00000127241.16
TMOD2	180	172	2.75691126434e-14	0.0329	-3.9607	1.2498	ENSG00000128872.9
EXO1	180	172	1.15199405517e-13	0.0245	5.6004	1.0244	ENSG00000174371.16
PTGFR	180	172	9.78693104099e-13	0.0308	-6.6381	2.0311	ENSG00000122420.9
LAD1	180	172	7.70284159556e-07	0.0807	6.4649	1.6009	ENSG00000159166.13
CENPN	180	172	2.56781622116e-10	0.0167	3.1666	0.8463	ENSG00000166451.13
MYLK	180	172	6.14452338874e-09	0.0234	-5.0308	1.2627	ENSG00000065534.18
CACNA2D1	180	172	1.2803551484e-25	0.0606	-4.2778	1.6588	ENSG00000153956.15
AKT3	180	172	4.93265673201e-20	0.0148	-4.381	1.1963	ENSG00000117020.16
DACT3	180	172	5.57547654894e-18	0.0252	-4.8341	1.4977	ENSG00000197380.10
KIFC1	180	172	3.01131122698e-09	0.0667	5.0234	1.0442	ENSG00000237649.7
CLMP	180	172	1.51181536792e-16	0.0259	-4.5196	1.7321	ENSG00000166250.11
FXYD1	180	171	1.62868269627e-21	0.0713	-5.3828	2.4078	ENSG00000266964.5
PABPC5	180	171	9.79662656509e-12	0.0718	-3.9867	1.5808	ENSG00000174740.7
TSPAN2	180	171	8.43438525975e-13	0.0101	-4.9576	1.6997	ENSG00000134198.9
C16orf45	180	171	4.67134686076e-25	0.0084	-3.4075	1.1896	ENSG00000166780.10
RUNX1T1	180	171	5.10043894385e-21	0.1193	-4.4411	1.7087	ENSG00000079102.16
ECT2	180	171	4.52984391632e-13	0.0841	3.4127	1.0047	ENSG00000114346.13
MAD2L1	180	171	3.11842255476e-12	0.057	3.9091	1.0268	ENSG00000164109.13
ADCY4	180	171	1.92574652654e-11	0.0153	-4.2933	1.0626	ENSG00000129467.13
PBK	180	171	9.10823045927e-07	0.004	6.6731	1.1419	ENSG00000168078.9
PKP3	180	171	1.12205160058e-08	0.0971	6.0086	1.3303	ENSG00000184363.9
LRRN4CL	180	171	8.29156333251e-16	0.0016	-4.5385	1.5874	ENSG00000177363.4
ZNF25	180	171	1.16984168044e-10	0.0694	-2.1196	0.709	ENSG00000175395.15
NPR2	180	171	7.02801680124e-11	0.053	-3.2987	1.0147	ENSG00000159899.14
CDC25C	180	171	2.53713539432e-06	0.0042	6.495	1.0138	ENSG00000158402.18
PRSS8	180	171	1.57848153262e-07	0.0655	7.422	1.5821	ENSG00000052344.15
PRR11	180	171	7.74114906291e-12	0.0378	3.794	0.9721	ENSG00000068489.12
PMP22	180	171	6.94374149242e-23	0.0513	-3.3949	1.1927	ENSG00000109099.13
CNPY2	180	171	3.96632560766e-13	0.0684	1.6895	0.6794	ENSG00000257727.5
UBAP1L	180	171	2.29635847743e-09	0.0546	-3.5807	0.8933	ENSG00000246922.8
TK1	180	171	1.28176127187e-11	0.0051	5.3649	1.1171	ENSG00000167900.11
CCNF	180	171	6.55589320941e-11	0.0518	3.0907	0.8682	ENSG00000162063.12
ERP29	180	171	1.5746481456e-12	0.0518	1.9589	0.8124	ENSG00000089248.6
KCTD7	180	171	3.2941728358e-09	0.0113	-2.8731	0.7336	ENSG00000243335.8
SYDE1	180	171	5.97583480049e-17	0.078	-3.0281	1.0319	ENSG00000105137.12
CALHM2	180	171	6.24615455631e-16	0.0156	-3.3867	1.0154	ENSG00000138172.10
MAP7	180	171	1.37542362116e-06	0.0647	4.0397	0.8259	ENSG00000135525.18
COL4A6	180	171	3.86007578358e-10	0.0426	-6.173	1.8553	ENSG00000197565.15
CENPF	180	171	5.30242851245e-08	0.0377	5.0811	0.9954	ENSG00000117724.12
KIF18A	180	171	1.09726806146e-08	0.0077	4.3201	1.1899	ENSG00000121621.6
FRMD6	180	171	4.35057642805e-14	0.0647	-3.8738	1.2099	ENSG00000139926.15
LIMS2	180	171	1.07554303954e-14	0.0415	-4.3931	1.2265	ENSG00000072163.18
MYO9A	180	171	4.27375954467e-11	0.053	-1.7906	0.7139	ENSG00000066933.15
CNN1	180	171	1.13940882588e-12	0.0202	-6.8145	2.0078	ENSG00000130176.7
CHRDL1	180	170	1.89787161065e-14	0.0059	-6.8074	2.5661	ENSG00000101938.14
BLM	180	170	1.61003978903e-08	0.0113	4.0673	0.8135	ENSG00000197299.10
CENPA	180	170	1.41366645875e-07	0.0171	6.1251	1.1303	ENSG00000115163.14
MEF2D	180	170	6.02746323563e-08	0.038	-2.107	0.5138	ENSG00000116604.17
TMEM200B	180	170	5.82372780619e-19	0.009	-4.8103	1.7226	ENSG00000253304.1
BUB1	180	170	9.26529724336e-13	0.0672	5.5391	1.1148	ENSG00000169679.14
PVRL4	180	170	1.11013367604e-07	0.0561	6.461	1.4274	ENSG00000143217.8
LCN6	180	170	2.72543016777e-10	0.0287	-7.5683	1.8865	ENSG00000267206.5
ZNF208	180	170	1.24696945703e-12	0.1173	-5.7624	1.9336	ENSG00000160321.14
KCNJ8	180	170	1.06135818576e-10	0.0106	-3.2361	0.9442	ENSG00000121361.3
DTL	180	170	3.12523783645e-06	0.0058	4.774	0.8857	ENSG00000143476.17
LRP1	180	170	6.67970658407e-12	0.0048	-2.8544	0.7931	ENSG00000123384.13
SEL1L3	180	170	2.18640964586e-11	0.0657	4.1589	1.002	ENSG00000091490.10
RCC2	180	170	3.59895517575e-07	0.0238	2.5491	0.5146	ENSG00000179051.13
TNXB	180	170	4.22307287355e-15	0.0547	-6.0763	1.85	ENSG00000168477.17
NEK2	180	170	1.25609621359e-05	0.0276	6.3881	1.0678	ENSG00000117650.12
ARMCX4	180	170	1.84962020341e-12	0.0045	-3.453	1.6149	ENSG00000196440.11
MPDZ	180	170	3.18477144852e-12	0.0708	-2.7227	1.2363	ENSG00000107186.16
MLLT10	180	170	8.55216751149e-14	0.0561	-1.897	0.826	ENSG00000078403.16
ESPN	180	170	2.04664466664e-10	0.0657	6.8323	1.7094	ENSG00000187017.14
LY6G5B	180	169	3.70006585258e-08	0.0631	-3.1871	0.9554	ENSG00000240053.8
KLHDC1	180	169	6.09931107019e-09	0.0151	-3.3935	1.266	ENSG00000197776.7
LSR	180	169	1.22742485054e-07	0.0447	3.4938	0.9539	ENSG00000105699.16
NEDD4	180	169	8.98329453257e-16	0.0891	-2.7	1.1739	ENSG00000069869.15
DDR2	180	169	9.88850438342e-21	0.0931	-3.6375	1.3399	ENSG00000162733.16
F11R	180	169	2.660745325e-06	0.0383	3.1536	0.7654	ENSG00000158769.17
CDK1	180	169	2.24333496512e-08	0.0057	4.532	0.8327	ENSG00000170312.15
PRKG1	180	169	5.759133751e-11	0.0231	-4.3657	1.2969	ENSG00000185532.14
RAD54L	180	169	5.34120752303e-08	0.0732	4.7972	1.072	ENSG00000085999.11
CCL14	180	169	4.31103276506e-16	0.0994	-6.7135	2.3911	ENSG00000276409.4
CDC42BPG	180	169	6.87596104859e-06	0.0909	4.0532	0.7966	ENSG00000171219.8
ZFPM2	180	169	3.69639476426e-11	0.0806	-5.4463	1.7502	ENSG00000169946.13
ZNF165	180	169	2.79864908998e-07	0.0739	2.7624	0.7744	ENSG00000197279.3
STRBP	180	169	3.6051348344e-08	0.0047	2.5266	0.5237	ENSG00000165209.18
DLGAP5	180	169	4.40862255537e-06	0.0276	6.6601	1.1779	ENSG00000126787.12
RIPK4	180	169	2.36640265299e-06	0.0165	6.1483	1.1541	ENSG00000183421.11
SEC31B	180	169	6.24252199497e-12	0.0387	-3.4907	1.0725	ENSG00000075826.16
MEIS2	180	169	1.3297079327e-22	0.0489	-3.8121	2.0838	ENSG00000134138.19
DCN	180	169	3.7667369048e-11	0.0576	-4.7086	1.6547	ENSG00000011465.16
NCAPH	180	169	6.07421954243e-08	0.044	5.2315	1.0089	ENSG00000121152.9
PPP1R12A	180	169	3.57340849098e-09	0.0562	-2.1883	0.699	ENSG00000058272.15
LIX1L	180	169	2.31603303101e-17	0.088	-2.1986	0.8739	ENSG00000271601.3
RIC1	180	169	5.76252526707e-11	0.141	-1.5455	0.7237	ENSG00000107036.11
TDP1	180	169	2.94498416654e-08	0.036	1.819	0.4884	ENSG00000042088.13
CASP6	180	169	2.41313054338e-10	0.1257	2.1582	0.6203	ENSG00000138794.9
UCP2	180	169	4.32398964078e-08	0.047	4.8683	1.1026	ENSG00000175567.8
RACGAP1	180	169	9.61720003274e-12	0.1099	2.7644	0.7911	ENSG00000161800.12
CCNB2	180	169	1.25489512955e-07	0.0182	4.5496	0.9377	ENSG00000157456.7
TNFAIP8L3	180	169	1.22529359268e-09	0.0215	-5.6808	1.7109	ENSG00000183578.5
PCDHGA6	180	168	2.94745679154e-12	0.0875	-3.4481	1.3238	ENSG00000253731.2
FHL5	180	168	1.45580859733e-06	0.0321	-5.5161	1.3639	ENSG00000112214.10
SLITRK3	180	168	1.58201612211e-06	0.0657	-6.6641	1.4081	ENSG00000121871.3
KCNB1	180	168	4.21216628105e-09	0.1027	-6.5849	1.9066	ENSG00000158445.7
AIFM1	180	168	4.52031568663e-14	0.0347	2.3776	0.8291	ENSG00000156709.13
ASB2	180	168	9.98515317927e-10	0.0085	-4.0881	1.2378	ENSG00000100628.11
KIAA1462	180	168	7.08630728535e-10	0.1053	-3.5598	1.0274	ENSG00000165757.8
SLC45A1	180	168	1.92520824803e-12	0.0971	-3.147	1.1574	ENSG00000162426.14
SLC24A3	180	168	1.27671575314e-10	0.0153	-4.4515	1.5051	ENSG00000185052.11
DES	180	168	2.30226134865e-14	0.0548	-7.5832	2.7058	ENSG00000175084.11
KIF20A	180	168	3.57323545246e-06	0.0172	6.0628	1.0516	ENSG00000112984.11
EZH1	180	168	3.31105257052e-07	0.0032	-2.5253	0.5301	ENSG00000108799.12
SORBS1	180	168	1.522784837e-06	0.0118	-5.0604	1.0823	ENSG00000095637.20
ARL6IP1	180	168	2.62088313602e-11	0.0571	1.9487	0.6976	ENSG00000170540.14
ITGA11	180	168	5.78471571861e-11	0.0263	-5.1726	1.5184	ENSG00000137809.16
DEPDC1B	180	168	6.71238893175e-08	0.0712	4.9052	1.1293	ENSG00000035499.12
PKMYT1	180	168	5.28782217472e-06	0.0032	5.6451	1.0894	ENSG00000127564.16
HN1L	180	168	1.99999139484e-09	0.0173	2.2904	0.5953	ENSG00000206053.12
ADGRA2	180	168	2.75495308851e-11	0.041	-3.7871	1.3425	ENSG00000020181.17
BAIAP2L1	180	168	1.73805496375e-07	0.006	2.9484	0.6609	ENSG00000006453.13
DPY30	180	168	3.48746561016e-09	0.0326	1.8764	0.53	ENSG00000162961.13
TIMP3	180	168	9.296741862e-12	0.0611	-4.5347	1.3144	ENSG00000100234.11
ADAMTS10	180	168	4.38825378063e-11	0.0778	-3.8712	1.2987	ENSG00000142303.13
MGME1	180	168	2.31390026153e-09	0.0642	1.8042	0.5822	ENSG00000125871.13
CXorf36	180	168	1.70775278297e-09	0.1147	-3.544	0.9579	ENSG00000147113.16
BSPRY	180	168	6.61692098723e-08	0.1089	5.5707	1.3391	ENSG00000119411.10
HSPA12B	180	168	1.73678273385e-12	0.0926	-3.2414	1.0379	ENSG00000132622.10
ADCY3	180	168	1.83049713096e-14	0.0618	-2.3112	0.9169	ENSG00000138031.14
RNPC3	180	168	1.18359593156e-08	0.0767	-2.9229	0.7887	ENSG00000185946.15
FAM110A	180	168	1.00917919602e-10	0.0406	2.9027	0.8902	ENSG00000125898.12
OIP5	180	168	5.18728003471e-10	0.0365	4.552	1.0418	ENSG00000104147.8
ARHGEF10	180	168	1.03871528632e-12	0.0721	-2.403	1.0179	ENSG00000104728.15
CNTNAP1	180	168	1.39703143767e-09	0.0989	-3.594	1.1164	ENSG00000108797.11
SLC1A7	180	168	4.25700659184e-08	0.0424	-4.935	1.6648	ENSG00000162383.11
