	num_samples	pval_counts	pval	pval_std	fc	fc_std	gene_id
CERS1	102	98	5.85314156389e-10	0.0953	4.709	1.3549	ENSG00000223802.7
TACC2	102	98	4.52372530411e-14	0.0199	-3.7992	1.7591	ENSG00000138162.17
CACNB2	102	98	1.3678960354e-08	0.098	-4.3807	1.2003	ENSG00000165995.18
DOPEY1	102	98	3.9125959229e-12	0.0172	-2.6186	0.803	ENSG00000083097.14
PTPRJ	102	98	2.31499722808e-13	0.0383	3.4457	0.9047	ENSG00000149177.12
CYP2W1	102	98	8.47729184137e-09	0.035	-6.8413	1.7076	ENSG00000073067.13
NMNAT3	102	98	2.25597698111e-16	0.1283	-5.6963	2.1216	ENSG00000163864.14
ZNF711	102	98	1.11712628185e-15	0.0975	-6.0876	2.3938	ENSG00000147180.16
INADL	102	98	3.66601761586e-15	0.016	-3.1408	1.6336	ENSG00000132849.18
ADH1B	102	98	4.78298651369e-14	0.0206	-9.5726	2.511	ENSG00000196616.12
CALCOCO1	102	98	1.2315612042e-09	0.0017	-2.48	0.5872	ENSG00000012822.15
B3GAT2	102	98	1.77579877934e-07	0.0026	-4.1739	1.2525	ENSG00000112309.10
TNNC1	102	98	3.91165120796e-07	0.0281	-5.0713	1.2769	ENSG00000114854.7
PLEKHG5	102	98	3.01077585423e-15	0.0092	-5.1749	1.54	ENSG00000171680.20
KIAA2022	102	98	1.8495653301e-06	0.0006	-6.0189	1.4482	ENSG00000050030.13
C9orf152	102	97	3.5181040873e-08	0.0355	-7.042	1.4883	ENSG00000188959.9
BTAF1	102	97	1.44104413627e-08	0.0038	-2.8849	0.7982	ENSG00000095564.13
TJP3	102	97	3.94371111382e-14	0.0204	-6.4	2.1259	ENSG00000105289.14
ARNTL	102	97	2.48176118686e-07	0.0141	-2.941	0.7162	ENSG00000133794.17
BACE2	102	97	8.25364855497e-09	0.0513	3.3201	0.84	ENSG00000182240.15
ADAM33	102	97	3.76324383261e-09	0.0395	-5.5886	1.5028	ENSG00000149451.17
LGALS3BP	102	97	9.71249998442e-08	0.0498	4.1341	1.0737	ENSG00000108679.12
TRIB2	102	97	1.38735208679e-10	0.0422	3.0527	0.8547	ENSG00000071575.11
C6orf25	102	97	9.18278442581e-13	0.009	-7.0638	2.1042	ENSG00000204420.8
CNPY2	102	97	1.52829622514e-12	0.0485	1.7631	0.5748	ENSG00000257727.5
CASZ1	102	97	2.72580912352e-21	0.0798	-5.1496	1.8164	ENSG00000130940.14
VIPR1	102	97	1.01628344786e-29	0.0066	-7.0608	2.5404	ENSG00000114812.12
ALX1	102	97	2.88517063545e-13	0.0376	5.0197	1.3084	ENSG00000180318.3
PLLP	102	97	3.68978711374e-08	0.0008	-4.0563	0.7818	ENSG00000102934.9
NPY1R	102	97	4.50237807467e-13	0.0464	-7.3733	2.1661	ENSG00000164128.6
PKHD1L1	102	97	9.93115821393e-07	0.0014	-6.4662	1.4431	ENSG00000205038.11
WARS	102	97	5.18891209658e-16	0.074	3.7029	1.249	ENSG00000140105.17
PLEKHA7	102	97	8.62520852739e-21	0.0549	-3.955	1.4651	ENSG00000166689.14
CPEB3	102	97	3.24522182983e-09	0.0122	-3.218	0.8939	ENSG00000107864.14
TMEM132B	102	97	2.10530790938e-08	0.0164	-5.7559	1.6862	ENSG00000139364.10
ATP13A4	102	97	1.46630726926e-17	0.0242	-7.1146	2.3272	ENSG00000127249.14
RAPGEFL1	102	97	9.00285019196e-18	0.0296	-5.6752	1.599	ENSG00000108352.11
HSD11B1	102	97	9.65460801359e-10	0.0209	-5.2658	1.5562	ENSG00000117594.9
JMJD7-PLA2G4B	102	97	6.99679867563e-11	0.0009	-3.7672	0.9735	ENSG00000168970.20
SLC18A2	102	97	1.90930639815e-07	0.026	-5.897	1.8735	ENSG00000165646.11
ABCC3	102	97	4.26288562294e-13	0.0499	-4.3707	1.3802	ENSG00000108846.15
PRAME	102	97	3.68852526351e-14	0.1011	9.9056	1.9419	ENSG00000185686.17
FAM153B	102	97	1.27514082629e-07	0.0038	-7.2766	1.5637	ENSG00000182230.11
CLEC2A	102	96	4.59930472378e-08	0.0033	-6.9626	1.5925	ENSG00000188393.8
ATP13A5	102	96	5.59596118889e-08	0.0148	-7.0642	1.7281	ENSG00000187527.10
CCL27	102	96	3.88068614504e-09	0.0727	-7.2354	1.7831	ENSG00000213927.3
LRIG3	102	96	3.15675211866e-12	0.0899	-3.1466	1.1178	ENSG00000139263.11
RPS6KA6	102	96	1.03883390893e-10	0.0572	-6.4329	2.2296	ENSG00000072133.10
IL20RA	102	96	3.80553589981e-17	0.0187	-8.0771	2.6923	ENSG00000016402.12
DCST2	102	96	4.30445349396e-10	0.0326	-4.8123	1.4074	ENSG00000163354.14
HSD11B2	102	96	5.61080334687e-09	0.0791	-5.8257	1.5469	ENSG00000176387.6
TBC1D7	102	96	1.35480186916e-17	0.0191	3.318	1.0063	ENSG00000145979.17
POLR3K	102	96	6.25330523379e-10	0.0187	2.3721	0.6141	ENSG00000161980.5
MAD2L1BP	102	96	7.06488049564e-13	0.0123	2.1231	0.6906	ENSG00000124688.13
TMEM132C	102	96	5.25855156864e-08	0.0941	-7.4275	1.7182	ENSG00000181234.9
HS3ST6	102	96	7.77401846105e-16	0.0767	-9.5382	2.8083	ENSG00000162040.6
SLC22A3	102	96	1.02147786549e-20	0.03	-5.315	2.2415	ENSG00000146477.5
NHS	102	96	1.5755783602e-12	0.0058	-3.8349	1.2194	ENSG00000188158.14
ARHGAP40	102	96	5.49128583663e-15	0.0143	-7.8103	2.4772	ENSG00000124143.10
NFIB	102	96	3.8578915493e-17	0.1356	-2.7418	1.1406	ENSG00000147862.14
PIK3C2G	102	96	6.92468379421e-12	0.0714	-8.3042	2.4624	ENSG00000139144.9
ZNF280B	102	96	9.3601949153e-08	0.0365	4.6805	0.9518	ENSG00000275004.3
TPRG1	102	96	1.60582751441e-18	0.0327	-6.2503	2.1139	ENSG00000188001.9
GIPC2	102	96	8.7643548829e-09	0.0088	-4.4586	1.4244	ENSG00000137960.5
TYR	102	96	1.88399731123e-07	0.0724	5.8592	1.9856	ENSG00000077498.8
GPR143	102	96	2.4614244892e-11	0.0188	5.319	1.9728	ENSG00000101850.12
ARNT2	102	96	2.47843139425e-09	0.0389	4.6606	1.046	ENSG00000172379.18
C11orf24	102	96	1.51813231947e-07	0.0459	2.5089	0.8169	ENSG00000171067.10
ZC3HC1	102	96	4.302066942e-08	0.0056	1.9614	0.561	ENSG00000091732.15
CNGA1	102	96	6.59154812136e-09	0.0109	-5.2491	1.792	ENSG00000198515.13
MESDC2	102	96	6.89522902267e-11	0.0345	1.4071	0.5152	ENSG00000117899.10
ARHGAP27	102	96	6.21799302705e-20	0.0502	-2.9121	0.991	ENSG00000159314.11
NTF4	102	96	5.50351797524e-10	0.0184	-6.373	2.2006	ENSG00000225950.7
MAGED2	102	96	2.34459497965e-09	0.0075	2.2484	0.6587	ENSG00000102316.16
CHST11	102	96	2.2342799855e-08	0.095	3.8879	0.9878	ENSG00000171310.10
TTC39B	102	96	1.32363336172e-14	0.0118	-3.8061	1.2996	ENSG00000155158.20
TTYH2	102	96	8.80344571886e-19	0.0553	3.1714	1.3246	ENSG00000141540.10
GATA3	102	96	1.7141584611e-15	0.0715	-7.0163	2.0396	ENSG00000107485.15
POU2F3	102	96	1.27883929244e-20	0.0183	-9.0754	3.1014	ENSG00000137709.9
ATP6V1C2	102	95	1.17876112917e-14	0.0074	-5.1818	1.5131	ENSG00000143882.9
SLC35B4	102	95	1.52972960407e-07	0.0075	2.771	0.6633	ENSG00000205060.10
ANKRD35	102	95	1.43131644853e-18	0.0391	-6.8331	2.3033	ENSG00000198483.12
CALN1	102	95	1.62624209157e-08	0.0455	-6.848	2.1384	ENSG00000183166.10
PID1	102	95	2.70680657311e-08	0.0621	-4.6854	1.2762	ENSG00000153823.18
SPTSSB	102	95	4.15173805079e-17	0.0947	-8.2292	3.1394	ENSG00000196542.8
PHACTR1	102	95	2.15018440149e-13	0.0714	3.5916	1.1602	ENSG00000112137.16
MKL2	102	95	8.00294817101e-08	0.0431	-1.8959	0.5968	ENSG00000186260.16
ANK3	102	95	1.29461571972e-21	0.0673	-5.4012	2.4458	ENSG00000151150.20
NEBL	102	95	2.53399297428e-27	0.0774	-6.0636	2.2653	ENSG00000078114.18
TGM5	102	95	8.89667123785e-18	0.1378	-7.8717	3.0646	ENSG00000104055.14
PLEKHA1	102	95	2.38927796419e-09	0.0129	-2.6262	0.772	ENSG00000107679.14
CA3	102	95	1.92362718043e-07	0.0218	-5.4964	1.6434	ENSG00000164879.6
CD63	102	95	5.33463492523e-09	0.0818	3.2749	0.9062	ENSG00000135404.11
ANO9	102	95	1.19214817093e-17	0.0297	-6.1029	2.1433	ENSG00000185101.12
CMYA5	102	95	3.04112763029e-11	0.1093	-4.9361	1.6351	ENSG00000164309.14
ABO	102	95	2.63754909859e-10	0.0024	-5.4769	1.4696	ENSG00000175164.13
DENND2C	102	95	7.45407002632e-16	0.0143	-5.1509	1.8466	ENSG00000175984.14
KSR1	102	95	1.27805365269e-09	0.0218	-2.6417	0.9666	ENSG00000141068.13
MLANA	102	95	9.12709242381e-08	0.0323	5.3882	2.0284	ENSG00000120215.9
GPT	102	95	2.07922698053e-11	0.0031	-5.0338	1.4674	ENSG00000167701.13
ACVR2A	102	95	2.23996771586e-07	0.0946	-2.5283	0.6877	ENSG00000121989.14
TRPV2	102	95	5.56959441393e-11	0.071	4.1166	1.3885	ENSG00000187688.14
PRR15L	102	95	2.551178555e-07	0.0888	-6.2946	1.6354	ENSG00000167183.2
HOXA9	102	95	5.14044577703e-20	0.0961	-5.5123	2.1301	ENSG00000078399.15
CFD	102	95	1.50736715191e-10	0.0208	-6.0935	1.703	ENSG00000197766.7
SNCA	102	95	4.21205865915e-12	0.0505	3.536	1.3	ENSG00000145335.15
WDFY2	102	94	6.23367577895e-07	0.0051	-2.1221	0.6584	ENSG00000139668.8
HOPX	102	94	1.6605853215e-20	0.006	-8.0432	2.6056	ENSG00000171476.21
EPHB6	102	94	1.80521055546e-19	0.1075	-6.4833	2.186	ENSG00000106123.11
GSDMB	102	94	1.99568276019e-10	0.0513	-3.6717	1.3521	ENSG00000073605.18
EMX2	102	94	5.83059279821e-10	0.073	-4.6634	1.6508	ENSG00000170370.11
PNPLA7	102	94	4.13188683791e-10	0.0148	-3.9692	1.1311	ENSG00000130653.15
SYT8	102	94	7.34570725365e-13	0.0045	-8.3839	2.3846	ENSG00000149043.16
QPRT	102	94	5.50492800007e-10	0.1927	4.6259	1.4074	ENSG00000103485.17
KRT72	102	94	3.34556515766e-07	0.0086	-7.3359	1.5452	ENSG00000170486.10
LZTS1	102	94	5.26137554303e-08	0.1181	4.4266	1.2876	ENSG00000061337.15
SLC45A2	102	94	2.72413238236e-09	0.0919	6.6801	2.1129	ENSG00000164175.14
CYP4X1	102	94	8.95990476054e-10	0.1133	-5.3333	1.7339	ENSG00000186377.7
RAB27B	102	94	1.12778308015e-15	0.0955	-5.5193	2.417	ENSG00000041353.9
TPP1	102	94	1.08461157618e-10	0.0332	2.41	0.9683	ENSG00000166340.14
FGFR3	102	94	1.82291533296e-17	0.0554	-6.8637	2.5787	ENSG00000068078.17
ELL3	102	93	3.44618596302e-09	0.0057	-4.4886	1.2976	ENSG00000128886.11
CHMP4C	102	93	5.01808067802e-15	0.0264	-6.3379	2.5865	ENSG00000164695.4
PAMR1	102	93	2.69102265005e-08	0.029	-4.8044	1.4983	ENSG00000149090.11
MEGF6	102	93	3.71100407568e-11	0.026	-3.6069	1.5216	ENSG00000162591.15
ADGRF4	102	93	3.25967534173e-17	0.0119	-7.9335	3.1682	ENSG00000153294.11
BTBD16	102	93	7.29601037198e-08	0.0262	-6.3897	1.7837	ENSG00000138152.8
GRHL1	102	93	8.66279407948e-26	0.0538	-5.8392	2.4387	ENSG00000134317.17
AGTR1	102	93	1.23431757305e-06	0.0245	-6.0015	1.3288	ENSG00000144891.17
SGSM1	102	93	3.05322939207e-08	0.1077	-5.1777	1.7866	ENSG00000167037.18
CDC42BPG	102	93	1.22086803432e-14	0.015	-4.3218	2.0486	ENSG00000171219.8
THRB	102	93	1.45638923999e-22	0.1081	-4.407	1.9321	ENSG00000151090.17
SYTL1	102	93	6.69453105557e-16	0.0885	-5.1328	1.911	ENSG00000142765.17
KLF5	102	93	4.82496797708e-15	0.023	-5.6682	2.0013	ENSG00000102554.13
SERPINA12	102	93	4.66267020174e-17	0.0388	-8.9622	3.0055	ENSG00000165953.9
COL4A6	102	93	2.04895588641e-17	0.0191	-5.7345	2.4246	ENSG00000197565.15
CCDC64B	102	93	8.94007229029e-23	0.1029	-7.2373	3.0957	ENSG00000162069.14
EN2	102	93	7.73998907498e-07	0.0981	5.2829	1.322	ENSG00000164778.4
RHBG	102	93	3.56409760361e-09	0.054	-6.7994	2.1343	ENSG00000132677.12
C10orf90	102	93	4.45399737576e-07	0.0777	4.0148	2.0198	ENSG00000154493.17
IGSF11	102	93	2.57715329676e-10	0.0549	4.0423	1.389	ENSG00000144847.12
HOOK2	102	93	8.00674158917e-10	0.0117	-2.6874	0.733	ENSG00000095066.11
CLDN4	102	93	5.69704571008e-22	0.0445	-6.8176	2.6712	ENSG00000189143.9
S100B	102	93	9.23433708848e-11	0.0781	5.7483	2.1187	ENSG00000160307.9
PPP1R13L	102	93	1.37974353288e-23	0.1243	-5.3687	1.7683	ENSG00000104881.14
COPG1	102	93	9.23828331129e-10	0.0935	1.7426	0.6443	ENSG00000181789.14
POF1B	102	93	1.4525653139e-21	0.0299	-9.4713	3.6517	ENSG00000124429.17
ESYT3	102	93	5.70263277404e-13	0.094	-5.3193	2.1175	ENSG00000158220.13
ECHDC2	102	93	1.88299462897e-15	0.0393	-3.3669	1.624	ENSG00000121310.16
KLK1	102	93	7.77635687015e-14	0.058	-6.6396	2.3288	ENSG00000167748.10
CAMSAP3	102	93	4.30193587907e-17	0.1088	-6.6692	2.7349	ENSG00000076826.9
PDZD2	102	93	5.02073137437e-19	0.0708	-4.8832	1.9517	ENSG00000133401.15
SLC16A4	102	93	1.15820355602e-10	0.0678	3.9622	1.1377	ENSG00000168679.17
SERPINE2	102	93	4.88069134161e-07	0.0519	5.6221	1.4336	ENSG00000135919.12
CAMK1D	102	93	9.59206192868e-17	0.1197	-3.8892	1.4029	ENSG00000183049.12
IL1RL2	102	93	1.01760045278e-12	0.0149	-5.4009	2.0727	ENSG00000115598.9
KRT15	102	93	3.54052083398e-20	0.0826	-8.1291	3.7249	ENSG00000171346.13
LIFR	102	92	2.9629903499e-10	0.0351	-5.3088	1.6809	ENSG00000113594.9
MYO10	102	92	2.76174322085e-12	0.1349	2.373	0.966	ENSG00000145555.14
TMCO1	102	92	1.05449262007e-10	0.0559	1.5018	0.535	ENSG00000143183.16
BNIPL	102	92	3.60756454234e-28	0.1194	-7.9906	3.1909	ENSG00000163141.18
AR	102	92	1.17021591108e-11	0.081	-4.6332	1.7211	ENSG00000169083.15
MPP7	102	92	6.7378519362e-18	0.0359	-6.2581	2.5272	ENSG00000150054.18
IL34	102	92	1.66620464958e-09	0.0246	-4.7419	1.5563	ENSG00000157368.10
C6orf141	102	92	1.36796082583e-09	0.0916	-5.7808	2.2626	ENSG00000197261.11
LLGL2	102	92	5.71533168714e-15	0.0373	-3.2372	1.4009	ENSG00000073350.13
MARCKSL1	102	92	2.20209467442e-06	0.043	3.6411	0.8052	ENSG00000175130.6
KIAA1671	102	92	5.71922537359e-10	0.0632	-2.6563	1.0113	ENSG00000197077.12
GRB7	102	92	2.4191426742e-17	0.0822	-7.0271	2.6532	ENSG00000141738.13
PAQR8	102	92	4.51354223338e-08	0.1005	3.3302	0.9645	ENSG00000170915.8
DARS2	102	92	1.08588572067e-08	0.0497	2.1371	0.7574	ENSG00000117593.9
EFCAB1	102	92	3.27653533301e-07	0.1486	-5.4728	2.1109	ENSG00000034239.10
PSMB4	102	92	4.54928917967e-10	0.0768	1.5036	0.6461	ENSG00000159377.10
GRHL2	102	92	4.77623680359e-19	0.0589	-7.2136	3.4174	ENSG00000083307.10
S100A1	102	92	1.82704874562e-12	0.1598	5.7261	1.9215	ENSG00000160678.11
NIPAL1	102	92	3.94785935937e-13	0.0283	-5.6368	2.1787	ENSG00000163293.11
RALGAPA2	102	92	1.84644123631e-07	0.0117	-2.3345	0.6609	ENSG00000188559.13
RASSF6	102	92	3.2817792171e-08	0.0396	-5.7849	2.1606	ENSG00000169435.13
GAN	102	92	1.51397693203e-06	0.0125	-3.9349	0.7616	ENSG00000261609.3
CDS1	102	92	3.04708022676e-19	0.0402	-4.8168	2.0316	ENSG00000163624.5
MLLT4	102	92	5.66474789442e-11	0.0639	-2.3563	0.976	ENSG00000130396.20
DGKA	102	92	9.4592357579e-12	0.1149	-3.4679	1.1577	ENSG00000065357.19
PVRL4	102	92	2.97123709987e-21	0.0557	-6.5722	2.6253	ENSG00000143217.8
MACC1	102	92	3.94222119703e-12	0.0629	-4.7447	1.8518	ENSG00000183742.12
DCST1	102	92	5.61230656975e-06	0.0443	-4.5334	1.425	ENSG00000163357.10
UGT3A2	102	92	2.62709798527e-07	0.0206	-6.7328	1.8893	ENSG00000168671.9
AK7	102	92	4.86889569761e-08	0.0151	-4.0198	1.4881	ENSG00000140057.8
DUOX2	102	92	7.2934082121e-14	0.0764	-6.4897	2.4728	ENSG00000140279.12
CA13	102	92	4.79102641059e-10	0.1223	-3.1706	1.5128	ENSG00000185015.7
HM13	102	92	8.22222209591e-08	0.0834	1.7583	0.6981	ENSG00000101294.16
PLXDC2	102	92	1.69324739479e-14	0.0606	-3.3361	1.2518	ENSG00000120594.16
KIAA1211	102	92	1.23067141539e-08	0.0298	4.4704	1.2026	ENSG00000109265.12
PLP1	102	92	1.49192851747e-08	0.1007	4.2904	1.3834	ENSG00000123560.13
TNNT3	102	92	2.32559168117e-07	0.066	-5.8811	1.717	ENSG00000130595.16
SOX21	102	92	2.93140827543e-13	0.0576	-8.0874	2.905	ENSG00000125285.5
ALG1	102	92	5.34048964958e-08	0.0323	2.0499	0.6667	ENSG00000033011.11
SSR1	102	92	3.08942771897e-08	0.0667	1.3664	0.5134	ENSG00000124783.12
CBX8	102	92	1.06742273792e-06	0.0122	2.4271	0.6131	ENSG00000141570.10
IL17RE	102	92	2.37935909625e-09	0.0837	-3.8116	1.3502	ENSG00000163701.18
SLC16A14	102	92	6.04190092716e-08	0.0187	-4.1297	1.1845	ENSG00000163053.10
SCN7A	102	91	3.61970179581e-08	0.0808	-7.2593	2.2545	ENSG00000136546.13
GRAMD1C	102	91	8.28082540995e-10	0.0753	-3.8422	1.3244	ENSG00000178075.19
AIFM1	102	91	1.70869646045e-07	0.094	1.6173	0.5887	ENSG00000156709.13
TMEM184A	102	91	3.81681769381e-22	0.1265	-7.4656	3.0602	ENSG00000164855.15
PPP1R1B	102	91	9.9784531319e-11	0.1111	-7.0543	2.3504	ENSG00000131771.13
LRIG1	102	91	6.21732530888e-16	0.0906	-3.2973	1.2842	ENSG00000144749.13
NPIPB5	102	91	8.31929281142e-09	0.1112	-2.4856	0.883	ENSG00000243716.10
CNKSR1	102	91	9.5849863542e-19	0.0973	-4.6414	1.9734	ENSG00000142675.17
SLC10A6	102	91	5.50587083801e-11	0.104	-5.9805	2.1734	ENSG00000145283.7
STMN1	102	91	4.8255453865e-08	0.0245	2.8025	0.7083	ENSG00000117632.20
CITED1	102	91	9.85038205902e-12	0.11	6.0454	2.1044	ENSG00000125931.10
RNF152	102	91	1.3343123049e-09	0.0784	-4.4458	1.4778	ENSG00000176641.10
RALGPS1	102	91	7.13051312873e-08	0.1068	-2.4881	0.9116	ENSG00000136828.18
TMEM125	102	91	4.77274900744e-11	0.1055	-6.3427	2.6771	ENSG00000179178.10
OCLN	102	91	1.15773513735e-08	0.032	-3.6513	1.296	ENSG00000197822.10
TMEM201	102	91	8.05846541559e-09	0.1065	1.8711	0.7742	ENSG00000188807.12
ASAP3	102	91	9.96371108682e-17	0.082	-2.8735	1.2664	ENSG00000088280.18
PLA2G4F	102	91	6.99602904148e-23	0.12	-9.2571	3.9915	ENSG00000168907.13
GGT6	102	91	3.7240162874e-19	0.1287	-8.0404	3.5683	ENSG00000167741.10
PALMD	102	91	3.10381186945e-13	0.1367	-4.4472	1.5556	ENSG00000099260.10
GSTO2	102	91	7.0542937169e-17	0.0661	-4.3692	1.8227	ENSG00000065621.14
EVPLL	102	91	1.7292480901e-07	0.0289	-7.2416	2.1282	ENSG00000214860.4
SLC4A2	102	91	4.08615050023e-10	0.1212	2.0228	0.8206	ENSG00000164889.12
GPRIN2	102	91	4.60328936285e-11	0.0721	-8.4815	2.6361	ENSG00000204175.5
MAP3K4	102	91	6.06036494302e-10	0.0618	-1.607	0.672	ENSG00000085511.19
SCNN1A	102	91	5.71617649192e-26	0.1146	-6.5156	2.8295	ENSG00000111319.12
MCM3	102	91	6.64767333272e-07	0.0365	1.9661	0.5759	ENSG00000112118.17
RORC	102	91	8.35725012815e-17	0.0556	-6.1065	2.3059	ENSG00000143365.16
DIO3	102	91	4.40010342734e-06	0.0935	-6.1157	1.6026	ENSG00000197406.7
CHCHD3	102	91	4.86967065039e-10	0.0709	1.8807	0.6515	ENSG00000106554.11
TMEM230	102	91	6.54956329381e-07	0.01	2.1473	0.5402	ENSG00000089063.14
PLXNC1	102	91	8.89619440185e-11	0.1284	3.8408	1.357	ENSG00000136040.8
RPN2	102	91	3.94981613212e-10	0.0862	1.8842	0.6317	ENSG00000118705.16
C1orf210	102	91	8.86509047482e-13	0.0965	-6.9484	2.6062	ENSG00000253313.5
RERGL	102	91	7.43710830715e-06	0.0989	-6.6126	1.5267	ENSG00000111404.6
ID4	102	91	1.11858207571e-10	0.104	-3.699	1.8858	ENSG00000172201.10
KY	102	91	2.43179159459e-07	0.0601	-6.3845	1.8508	ENSG00000174611.11
SRSF5	102	91	1.30609713692e-06	0.0197	-1.9868	0.5287	ENSG00000100650.15
ABLIM1	102	91	1.34536258841e-26	0.1331	-3.8675	1.8738	ENSG00000099204.18
ASB9	102	91	1.70497332993e-09	0.1323	3.9426	1.2402	ENSG00000102048.15
COL21A1	102	91	1.7116777756e-08	0.0982	-4.1229	1.4981	ENSG00000124749.16
PTGER3	102	91	8.24374479035e-11	0.0498	-4.8071	1.5636	ENSG00000050628.20
PTPN3	102	91	1.03915927741e-09	0.0047	-3.1348	2.0254	ENSG00000070159.13
CNP	102	91	1.24092788826e-17	0.0715	2.5265	0.8551	ENSG00000173786.16
