	num_samples	pval_counts	pval	pval_std	fc	fc_std	gene_id
H3F3A	421	284	1.70241737074e-05	0.1252	1.294	0.5657	ENSG00000163041.9
NXF3	421	278	0.000145220458276	0.2223	-4.3799	1.7571	ENSG00000147206.16
KRT4	421	278	0.00023484649648	0.1158	-4.8476	1.5015	ENSG00000170477.12
VPS72	421	272	4.96179734055e-06	0.201	1.4088	0.6921	ENSG00000163159.11
FAM193B	421	272	0.000214915173302	0.0893	-2.1514	0.6733	ENSG00000146067.15
CCNL2	421	271	0.000115175955764	0.086	-2.471	0.7703	ENSG00000221978.11
NPIPB5	421	271	0.000280069929488	0.0639	-2.9712	0.7616	ENSG00000243716.10
HHIP	421	270	5.52510670252e-06	0.2999	-4.6964	2.8155	ENSG00000164161.9
ARGLU1	421	268	0.000185257241724	0.1115	-1.7087	0.5775	ENSG00000134884.13
CCBE1	421	266	8.63321896403e-06	0.3129	-4.6442	2.4314	ENSG00000183287.13
TIAF1	421	265	0.000297568785764	0.0387	-3.037	0.8329	ENSG00000221995.5
PTH1R	421	263	0.000135826972586	0.2237	-4.0191	1.8253	ENSG00000160801.13
AGAP5	421	261	0.000189974543838	0.0747	-2.301	0.8093	ENSG00000172650.12
DBH	421	260	6.46078456073e-05	0.2743	-3.97	2.1067	ENSG00000123454.10
SLX1A-SULT1A3	421	260	0.00023414179407	0.0805	-2.4833	0.8507	ENSG00000213599.9
ASPG	421	258	3.1333780692e-06	0.2291	-3.6811	3.3713	ENSG00000166183.15
MZF1	421	256	0.000292673921415	0.1029	-2.1638	0.6273	ENSG00000099326.8
COLEC10	421	256	4.64153885639e-05	0.3005	-4.1896	2.4221	ENSG00000184374.2
AGAP6	421	251	0.000318778142175	0.0981	-2.507	0.7871	ENSG00000204149.9
RP11-347C12.1	421	250	0.000430112647865	0.0427	-3.601	1.1497	ENSG00000198064.13
THBS4	421	249			3.5329	2.7	ENSG00000113296.14
CREBZF	421	248	0.000303313574761	0.1228	-1.5271	0.6136	ENSG00000137504.13
PIGC	421	248	0.000239700078639	0.2407	1.2839	0.662	ENSG00000135845.9
CNTN3	421	247	1.90835754635e-06	0.258	-3.1385	2.9065	ENSG00000113805.8
HNRNPH1	421	246	0.000393177867585	0.0964	-1.6175	0.5482	ENSG00000169045.17
GOLGA8N	421	246	0.000261396278377	0.1236	-2.5043	1.1482	ENSG00000232653.8
PSMD4	421	245	7.28967636124e-05	0.2449	1.3781	0.8086	ENSG00000159352.15
ADAMTS13	421	244	0.000438289940905	0.2488	-3.2726	1.3224	ENSG00000160323.18
DNHD1	421	243	0.000457079593888	0.1143	-2.8347	0.9419	ENSG00000179532.12
RSPO3	421	243	7.76317921788e-05	0.3061	-4.1285	2.4328	ENSG00000146374.13
PEG3	421	241	8.04744667332e-05	0.2354	-2.4951	2.7796	ENSG00000198300.12
FAM156A	421	241	0.000187501981577	0.087	-2.1309	1.0156	ENSG00000268350.7
CLEC4G	421	240	0.000313961126452	0.2671	-4.6313	2.3878	ENSG00000182566.12
PRPF6	421	239	0.000241156465956	0.0967	1.3397	0.5879	ENSG00000101161.7
CXCL14	421	239	0.00026536934167	0.3097	-4.4917	2.5375	ENSG00000145824.12
STAB2	421	238	0.000293597274635	0.3014	-4.6517	2.2354	ENSG00000136011.14
SUMO2	421	235	0.000388133466523	0.1057	1.2311	0.4812	ENSG00000188612.11
HAND2	421	234	0.000205994613911	0.234	-3.6091	2.4679	ENSG00000164107.8
RBM33	421	234	0.000642271645282	0.1123	-1.4945	0.4349	ENSG00000184863.10
PNISR	421	233	0.000444511436996	0.0876	-2.1642	0.7024	ENSG00000132424.14
IKBKB	421	233	0.000393937644988	0.1688	-1.0739	0.5688	ENSG00000104365.13
ANGPTL6	421	233	0.000365339168738	0.2926	-2.8815	1.9001	ENSG00000130812.10
KRT6A	421	232	0.000603228074245	0.2206	-4.4251	2.2372	ENSG00000205420.10
APOA1BP	421	231	0.000266037290615	0.2087	1.3318	0.7417	ENSG00000163382.11
SLC5A1	421	231	0.000316112559631	0.3182	-4.1698	2.5751	ENSG00000100170.9
KRTCAP2	421	229	0.000227139137113	0.254	1.2634	0.9147	ENSG00000163463.11
ADCY1	421	228	0.000465655631177	0.2498	-3.7639	2.2147	ENSG00000164742.14
PROSER1	421	227	0.000421183885558	0.2229	-1.2387	0.6142	ENSG00000120685.19
MT1G	421	227	0.000285555420097	0.2947	-4.3574	2.8796	ENSG00000125144.13
PROM1	421	226	0.00048910996436	0.3112	-3.3028	2.8855	ENSG00000007062.11
GPC3	421	226	0.000400011961601	0.3309	4.878	3.0175	ENSG00000147257.13
NSMCE2	421	224	0.000484811384745	0.265	1.4676	0.8983	ENSG00000156831.7
MDK	421	223	0.000548970990492	0.2684	3.7622	2.039	ENSG00000110492.15
NPIPB4	421	223	0.00079361254072	0.1146	-2.8092	1.0543	ENSG00000185864.16
TTN	421	223	0.000702327571948	0.1493	-2.9566	1.28	ENSG00000155657.23
GGPS1	421	223	0.000346386825026	0.2017	1.0104	0.5441	ENSG00000152904.11
FAM163B	421	222	0.000456540824529	0.2695	-4.1787	2.1726	ENSG00000196990.8
SRRM2	421	221	0.000748672186348	0.0734	-2.0589	0.5795	ENSG00000167978.16
NR2C2	421	221	0.000716424012887	0.1246	-1.4894	0.9064	ENSG00000177463.15
KRT14	421	219	0.000900630993811	0.1998	-4.3057	2.1392	ENSG00000186847.5
ZDBF2	421	219	0.000451858649044	0.2648	-2.2889	1.9454	ENSG00000204186.7
PLIN4	421	218	0.00061319084245	0.1509	-2.8927	1.4398	ENSG00000167676.4
ANKRD23	421	217	0.000707235769223	0.16	-2.3031	0.9489	ENSG00000163126.14
AHSA2	421	217	0.000860274801201	0.1268	-2.3076	0.8739	ENSG00000173209.22
KBTBD11	421	216	0.000388530993863	0.327	-2.9925	2.2056	ENSG00000176595.3
C14orf180	421	216	0.000895566401101	0.2994	-4.3294	2.1522	ENSG00000184601.10
POFUT2	421	215	0.000912187538117	0.1414	-1.5126	0.5603	ENSG00000186866.16
CHST4	421	213	0.000905759859357	0.292	-3.9833	2.846	ENSG00000140835.9
RTEL1-TNFRSF6B	421	213	0.00095544826836	0.1319	-2.1599	0.9959	ENSG00000026036.20
PABPC1L	421	212	0.000943556279574	0.1565	-2.4334	1.1636	ENSG00000101104.12
CNDP1	421	210	0.00107415928014	0.3062	-3.7822	3.0101	ENSG00000150656.14
ALLC	421	210	0.00100885124975	0.1219	-4.0717	1.5623	ENSG00000151360.9
CD1D	421	210	0.00101716686417	0.3522	-2.1887	1.5947	ENSG00000158473.6
ADRA1A	421	210	0.0010037295348	0.2854	-3.6898	2.4523	ENSG00000120907.17
FAM180A	421	210	0.00100292272441	0.3234	-3.5825	2.3766	ENSG00000189320.8
HAMP	421	209	0.0010454896231	0.2882	-4.2274	2.5558	ENSG00000105697.7
PRCC	421	208	0.00117636947765	0.2849	1.0785	0.6161	ENSG00000143294.14
DYNC1LI2	421	208	0.00117512252303	0.1956	-1.147	1.0043	ENSG00000135720.12
AKAP17A	421	208	0.00103320939432	0.0615	-1.9942	0.5192	ENSG00000197976.10
INS-IGF2	421	208	0.00116231729515	0.2634	-4.3967	2.6141	ENSG00000129965.13
GBA	421	208	0.0011958457038	0.1475	2.2098	0.8668	ENSG00000177628.15
IGLON5	421	207	0.0011698042722	0.286	-2.8234	1.9537	ENSG00000142549.9
GCGR	421	206	0.00156282895435	0.317	-3.2724	3.2011	ENSG00000215644.9
SAMD5	421	206	0.00180759718633	0.3359	-2.3143	2.5185	ENSG00000203727.3
MFSD2A	421	206	0.00167379665032	0.3372	-3.3951	2.7542	ENSG00000168389.17
MUC6	421	206	0.00114437779513	0.2849	-4.1906	2.5609	ENSG00000184956.15
GNPAT	421	206	0.0012264731044	0.2865	0.9805	0.6677	ENSG00000116906.11
DPH1	421	205	0.0012641345354	0.1178	-1.5185	0.5971	ENSG00000108963.17
HMBOX1	421	204	0.00133598919852	0.1798	-1.1908	0.5482	ENSG00000147421.17
SLAIN1	421	203	0.00190679518797	0.3544	-2.0121	2.2317	ENSG00000139737.21
ZIC2	421	203			4.2466	2.8633	ENSG00000043355.10
WDR27	421	203	0.00126976659407	0.1322	-2.1865	0.8698	ENSG00000184465.15
LY6G5B	421	203	0.00120151526607	0.1334	-2.3324	1.0754	ENSG00000240053.8
SLC25A47	421	200	0.00245768708819	0.3452	-3.0477	3.3183	ENSG00000140107.10
NFKBIZ	421	199	0.00130331881318	0.1332	-2.6612	1.0178	ENSG00000144802.11
DYNLRB1	421	199	0.00171310137052	0.1673	1.2052	0.7322	ENSG00000125971.16
SPG20	421	198	0.00292349724574	0.3094	-2.0299	1.4219	ENSG00000133104.12
SUGP2	421	198	0.00127480713783	0.1474	-1.4642	0.5969	ENSG00000064607.16
SLC25A37	421	198	0.00184236401572	0.1078	-2.3798	0.7914	ENSG00000147454.13
ECM1	421	198	0.0016137328296	0.2818	-2.627	1.6242	ENSG00000143369.14
CDKAL1	421	198	0.00200285766975	0.1676	0.9453	0.5108	ENSG00000145996.11
CDKN2A	421	197			3.7779	2.01	ENSG00000147889.16
FCN2	421	197	0.00167025992068	0.285	-4.1493	2.3061	ENSG00000160339.15
ZNF662	421	197	0.00295736690638	0.2328	-2.0836	1.5492	ENSG00000182983.14
DES	421	196	0.00217119040005	0.1569	-3.7739	1.8782	ENSG00000175084.11
RPL30	421	196	0.00207885638328	0.2706	1.2645	0.9582	ENSG00000156482.10
FAM198A	421	196	0.00269013467554	0.3069	-3.1889	2.23	ENSG00000144649.8
PCDH9	421	195	0.00182612079617	0.296	-3.1866	1.9423	ENSG00000184226.14
COA6	421	195	0.0020641549669	0.2373	1.5876	0.8574	ENSG00000168275.14
SFRP5	421	195	0.00229554867614	0.2991	-3.8404	2.8607	ENSG00000120057.4
EME2	421	194	0.00176417051272	0.1648	-1.8745	0.8694	ENSG00000197774.12
KIAA1456	421	194	0.00313786138514	0.2304	-2.7707	2.0608	ENSG00000250305.8
NFATC2IP	421	193	0.00199159458616	0.1793	-0.9751	0.5029	ENSG00000176953.10
CCDC84	421	193	0.00164660277089	0.1466	-1.9465	0.7176	ENSG00000186166.8
SMYD3	421	193	0.00200305189392	0.2111	1.7412	0.9608	ENSG00000185420.18
SLC17A9	421	192	0.00191028097845	0.1474	-2.2998	1.2514	ENSG00000101194.17
PILRB	421	192	0.00156467341442	0.1397	-2.7273	1.1385	ENSG00000121716.18
CTB-50L17.14	421	192	0.00174699126624	0.1343	-2.8986	1.5035	ENSG00000267385.1
GNAO1	421	192	0.00511498496783	0.3135	-2.9375	2.3581	ENSG00000087258.13
KRTCAP3	421	191	0.00271999582901	0.3143	-2.1302	2.4664	ENSG00000157992.12
HGF	421	191	0.00334271194246	0.3146	-3.0094	1.957	ENSG00000019991.15
KIAA1875	421	191	0.00192490631403	0.1607	-2.4276	1.2144	ENSG00000179698.13
SPRR3	421	190	0.00122699561726	0.1412	-4.4058	1.4114	ENSG00000163209.14
GOLGA8R	421	190	0.00195297852813	0.2098	-2.5636	1.4928	ENSG00000186399.10
GCKR	421	190	0.00332634596256	0.1942	-2.0445	1.6916	ENSG00000084734.8
C17orf85	421	190	0.00244794321885	0.197	-1.0009	0.4841	ENSG00000074356.16
UBE2G2	421	189	0.00148146617306	0.1169	-1.0679	0.4126	ENSG00000184787.18
HOXA13	421	188			4.4536	3.2029	ENSG00000106031.7
TOMM20	421	188	0.00317383167259	0.1871	1.2568	0.6212	ENSG00000173726.10
SCAMP3	421	187	0.00259563887445	0.3146	1.2811	0.7704	ENSG00000116521.10
BCO2	421	187	0.0027278209012	0.2925	-3.5716	2.0917	ENSG00000197580.11
NTPCR	421	187	0.0021400643455	0.2557	1.2284	0.7319	ENSG00000135778.11
TRIM66	421	186	0.00174971164691	0.0879	-2.5445	0.7879	ENSG00000166436.15
SUB1	421	186	0.00385442683518	0.2176	0.9717	0.6051	ENSG00000113387.11
ANAPC11	421	186	0.00502134721529	0.2866	0.9787	0.867	ENSG00000141552.17
C8orf59	421	186	0.00537931078943	0.3256	0.6789	0.9372	ENSG00000176731.11
ZNF700	421	185	0.00173866108813	0.1127	-1.7224	0.5533	ENSG00000196757.7
MRPS21	421	185	0.00439840722339	0.3199	0.9008	0.8383	ENSG00000266472.5
TOMM6	421	185	0.00600901570456	0.3154	0.9295	0.7705	ENSG00000214736.7
PAXBP1	421	184	0.00197319572292	0.1202	-1.5676	0.5478	ENSG00000159086.14
ZNF276	421	184	0.00159256694349	0.115	-1.7998	0.5564	ENSG00000158805.11
CAMK2B	421	184	0.00923789458802	0.3463	-2.9581	2.4267	ENSG00000058404.19
RGS11	421	183	0.00412020683876	0.1458	-3.2181	1.6136	ENSG00000076344.15
RP11-192H23.4	421	183	0.00154202213828	0.0944	-2.7263	0.8305	ENSG00000258472.8
RNF165	421	182	0.00442546112712	0.1887	-3.2615	1.6651	ENSG00000141622.13
KCNAB3	421	182	0.0018014852432	0.0866	-2.8896	1.0386	ENSG00000170049.9
FAM229A	421	181	0.00204698233354	0.112	-2.6987	0.8994	ENSG00000225828.1
SNRPE	421	181	0.00251088544762	0.2681	1.4391	0.8289	ENSG00000182004.12
MCC	421	180	0.00901687961029	0.3072	-1.7466	1.6358	ENSG00000171444.17
HGFAC	421	180	0.0136202956266	0.3303	-2.8704	3.0672	ENSG00000109758.8
MUM1L1	421	180	0.0131169408474	0.3417	-2.5713	2.6095	ENSG00000157502.12
SNRPC	421	180	0.003810309543	0.239	1.2482	0.7158	ENSG00000124562.9
GABBR1	421	179	0.00240055096883	0.1742	-2.7558	1.3939	ENSG00000204681.10
NGFR	421	179	0.00862373016692	0.3546	-2.5489	1.9882	ENSG00000064300.8
MYSM1	421	179	0.00309936196281	0.1391	-1.5626	0.8428	ENSG00000162601.9
AGAP9	421	178	0.00238127070556	0.0993	-2.7899	1.1023	ENSG00000204172.11
FOXP2	421	178	0.024195975714	0.3719	-2.0524	2.7763	ENSG00000128573.22
IL18R1	421	177	0.00868923142492	0.3169	-1.6928	1.5357	ENSG00000115604.10
ATG16L2	421	177	0.0022320202906	0.1111	-2.1275	0.6922	ENSG00000168010.10
PRIMA1	421	176	0.00178333913634	0.2349	-4.0924	1.8938	ENSG00000175785.12
RAC1	421	176	0.00333483680644	0.1726	0.7742	0.5113	ENSG00000136238.17
TBRG1	421	176	0.0028239649954	0.1162	-1.165	0.468	ENSG00000154144.12
NTF3	421	174	0.00343062265514	0.3045	-3.1909	1.8469	ENSG00000185652.11
ATF5	421	174	0.0128653399985	0.3044	-2.2844	2.0416	ENSG00000169136.8
BCAP31	421	174	0.0079833213663	0.2458	1.1928	0.7854	ENSG00000185825.15
ADAT2	421	174	0.00258759961671	0.1353	-2.175	0.8017	ENSG00000189007.15
ISX	421	173			3.3422	3.8071	ENSG00000175329.12
ROBO1	421	173	0.00718636024645	0.3173	2.6021	1.7718	ENSG00000169855.19
NPIPB11	421	173	0.00209058926447	0.0916	-2.9418	0.9093	ENSG00000254206.5
CENPT	421	173	0.00211596198218	0.1193	-1.6801	0.5413	ENSG00000102901.12
EPOR	421	172	0.00236038624476	0.1195	-2.0229	0.7407	ENSG00000187266.13
PLA2G4B	421	172	0.00294555747108	0.1067	-2.6134	1.1201	ENSG00000243708.8
TSLP	421	172	0.0192183239448	0.343	-2.278	2.2863	ENSG00000145777.14
C9	421	172	0.0337925122847	0.3523	-2.5383	3.5749	ENSG00000113600.10
AGO3	421	172	0.00357809511107	0.1619	-1.3192	0.5464	ENSG00000126070.18
PRDM2	421	172	0.00527070125479	0.2162	-0.925	0.5357	ENSG00000116731.22
CDH19	421	172	0.0102072343735	0.3354	-3.0493	2.3922	ENSG00000071991.8
ZZEF1	421	171	0.00372912474609	0.203	-1.2699	0.5735	ENSG00000074755.14
MAF1	421	170	0.00958598378167	0.3184	0.8411	0.7638	ENSG00000179632.9
LHX2	421	170	0.00373230549774	0.2826	-2.9727	1.6557	ENSG00000106689.10
NAT2	421	169	0.0163194139866	0.3244	-2.7403	2.719	ENSG00000156006.4
GOLGA6L9	421	168	0.0035790744759	0.2162	-1.645	0.8984	ENSG00000197978.9
CDHR2	421	168	0.0317429499987	0.3461	-2.4435	2.9527	ENSG00000074276.10
YJEFN3	421	168	0.00265498287321	0.1677	-2.9248	1.156	ENSG00000250067.11
PRPF38B	421	168	0.00458481522482	0.1858	-1.1125	0.5034	ENSG00000134186.11
TBC1D22A	421	168	0.00532725810126	0.2924	0.6412	0.5861	ENSG00000054611.13
DOCK5	421	168	0.00572830803213	0.1873	-1.9976	0.8855	ENSG00000147459.17
NPC1L1	421	168	0.0735294516786	0.3531	-1.6452	3.1675	ENSG00000015520.14
LAMTOR2	421	167	0.0145798044157	0.3085	0.8247	0.8413	ENSG00000116586.11
TMCO1	421	167	0.00381192312258	0.1859	1.3201	0.5468	ENSG00000143183.16
POLR2K	421	166	0.00616151035175	0.2539	1.1657	0.7195	ENSG00000147669.10
TRPV6	421	166	0.00443533424081	0.2736	-3.7472	2.1577	ENSG00000165125.17
RP11-574K11.31	421	165	0.00301972720051	0.1344	-1.9898	0.9386	ENSG00000272916.5
MYOM2	421	165	0.0116560214494	0.3293	-2.2555	1.8793	ENSG00000036448.9
RCHY1	421	165	0.0121156576455	0.273	-0.6791	0.5324	ENSG00000163743.13
CCDC64B	421	165	0.00466444336926	0.2537	-3.5741	2.2583	ENSG00000162069.14
CHKB	421	165	0.00457616842064	0.2026	-1.419	0.726	ENSG00000100288.19
OTUD3	421	165	0.00473811062209	0.1911	-1.8235	0.815	ENSG00000169914.5
IGFALS	421	165	0.0103718633549	0.3093	-3.0127	2.5466	ENSG00000099769.5
RBM6	421	165	0.00272694020997	0.0778	-1.9549	0.4943	ENSG00000004534.14
ASXL3	421	164	0.0368298577473	0.3162	-2.445	2.1803	ENSG00000141431.9
GPAA1	421	164	0.0109534622062	0.3066	0.9948	0.9473	ENSG00000197858.10
GSPT2	421	164	0.123506683427	0.3622	-0.688	2.1605	ENSG00000189369.8
GREM2	421	164	0.0462326982609	0.3521	-2.3207	2.9111	ENSG00000180875.4
TDRP	421	163	0.00868743010158	0.2317	-1.4401	1.4115	ENSG00000180190.11
KCND3	421	163	0.0434510469472	0.3297	-1.6589	2.7815	ENSG00000171385.9
CCDC39	421	163	0.00267623010286	0.1533	-2.4665	1.2233	ENSG00000145075.11
CRAMP1L	421	163	0.00588091452738	0.2117	-1.2041	0.7425	ENSG00000007545.15
KLHL17	421	163	0.00365636432884	0.1715	-1.6626	0.7206	ENSG00000187961.13
NENF	421	163	0.012892431126	0.2683	1.1829	0.9174	ENSG00000117691.9
CUTA	421	162	0.00809202089514	0.2535	1.1449	0.8012	ENSG00000112514.15
FAM20B	421	162	0.00767179305447	0.2527	0.9468	0.5672	ENSG00000116199.11
TENM1	421	162	0.00728059420935	0.2156	-3.4113	2.1477	ENSG00000009694.13
COMMD5	421	162	0.0144754408265	0.3401	0.8395	0.7849	ENSG00000170619.9
SNAPIN	421	162	0.0140030167634	0.3384	0.6481	0.5214	ENSG00000143553.10
PROM2	421	162	0.00420085373954	0.2437	-2.9394	2.0596	ENSG00000155066.15
SFRP1	421	162	0.00680784186547	0.3158	-2.9226	2.116	ENSG00000104332.11
FAM160B2	421	162	0.0032126943093	0.1515	-1.5925	0.5644	ENSG00000158863.21
SDR42E1	421	161	0.0366626638073	0.3091	-1.0301	2.135	ENSG00000184860.9
ROMO1	421	161	0.0104729882207	0.2688	1.1543	0.9271	ENSG00000125995.15
CYP8B1	421	161	0.116852448159	0.3538	-1.3376	3.4107	ENSG00000180432.5
WDR72	421	161	0.0169552383988	0.3358	-2.1189	2.2557	ENSG00000166415.14
SEC31B	421	161	0.00342152750163	0.1057	-2.8033	0.9937	ENSG00000075826.16
HYPK	421	161	0.00307996088348	0.12	-1.9585	0.6353	ENSG00000242028.5
PSMB4	421	160	0.00830040145983	0.2985	0.9979	0.6754	ENSG00000159377.10
FAM83F	421	160	0.00604805234673	0.31	-3.6335	2.1072	ENSG00000133477.16
RFXANK	421	160	0.0170458027392	0.3098	0.9797	0.8534	ENSG00000064490.13
UBE2V1	421	159	0.0102382410209	0.1931	0.6488	0.4096	ENSG00000244687.11
PTPRS	421	159	0.0156177092363	0.3317	-2.1297	2.1954	ENSG00000105426.14
ADRA1B	421	159	0.019184629858	0.3199	-1.8395	1.7865	ENSG00000170214.3
PRSS3	421	158	0.0305024290915	0.314	-1.0434	3.1725	ENSG00000010438.16
PTK2	421	158	0.0233380596054	0.2925	0.7339	0.6564	ENSG00000169398.19
SUPT4H1	421	158	0.0102090654833	0.2179	0.8103	0.5059	ENSG00000213246.6
SRPX	421	158	0.00979021235798	0.3242	-2.8739	1.9197	ENSG00000101955.14
ZNF334	421	157	0.0122267462714	0.2424	-2.5557	1.7014	ENSG00000198185.11
RPL8	421	157	0.0170365805708	0.2831	1.237	1.0621	ENSG00000161016.15
ZNF587	421	157	0.00599194698245	0.2436	-1.3154	0.7303	ENSG00000198466.11
KLF7	421	157	0.0184988956504	0.2769	-1.4191	1.2083	ENSG00000118263.14
SMARCE1	421	157	0.0099362772642	0.2565	0.7321	0.4624	ENSG00000073584.18
TRIM71	421	157			2.1883	3.9937	ENSG00000206557.5
SH3BP2	421	157	0.00572103434582	0.2064	-1.4119	0.7971	ENSG00000087266.15
ABCA8	421	157	0.0428419853111	0.3512	-1.8246	2.2411	ENSG00000141338.13
RFWD2	421	157	0.00937346467223	0.2459	1.0436	0.5641	ENSG00000143207.19
MRPL24	421	157	0.0131817135182	0.2645	1.2517	0.8672	ENSG00000143314.12
RSRP1	421	157	0.00311989808501	0.122	-2.2507	0.7878	ENSG00000117616.17
MYEOV2	421	156	0.0326187472054	0.2977	0.9093	0.8531	ENSG00000172428.10
MTX1	421	156	0.00991805040303	0.2799	1.0543	0.6976	ENSG00000173171.14
PIGU	421	156	0.00548897169702	0.2658	1.3958	0.7413	ENSG00000101464.10
PRSS8	421	156	0.12345579866	0.3581	-1.3515	3.2711	ENSG00000052344.15
DMTF1	421	155	0.00563220114224	0.1563	-1.4637	0.6428	ENSG00000135164.18
ZNF81	421	155	0.00557988118426	0.2208	-1.3027	0.7247	ENSG00000197779.13
RP11-5A19.5	421	155	0.00277279515504	0.1054	-2.8433	1.1093	ENSG00000265690.7
ZSWIM8	421	154	0.00450890531144	0.1257	-1.2773	0.5015	ENSG00000214655.10
SZT2	421	154	0.00663317060529	0.1809	-1.0621	0.5024	ENSG00000198198.13
MT1E	421	154	0.0173541102616	0.309	-2.7756	2.6325	ENSG00000169715.14
SLC38A6	421	154	0.00786648412374	0.2908	1.2915	0.8146	ENSG00000139974.15
CCNT2	421	154	0.00635712948262	0.1617	-1.2079	0.5422	ENSG00000082258.12
ARMCX3	421	154	0.172781244648	0.3694	-0.7655	1.6737	ENSG00000102401.19
PRAM1	421	154	0.00829086268186	0.2477	-2.3603	1.2294	ENSG00000133246.11
SNRPN	421	153	0.0450386153739	0.3152	0.6445	1.4491	ENSG00000128739.20
INPP5B	421	153	0.00516699947941	0.1124	-1.4715	0.5926	ENSG00000204084.12
SLC22A1	421	153	0.0508275652088	0.3496	-2.4091	3.0281	ENSG00000175003.12
TUBGCP6	421	152	0.0058926127113	0.1529	-1.4049	0.6254	ENSG00000128159.11
KRT15	421	152	0.00262493454432	0.2295	-3.7654	2.0963	ENSG00000171346.13
TATDN1	421	152	0.0309742389066	0.2945	1.0005	0.7519	ENSG00000147687.16
THOC7	421	152	0.0122296501742	0.2411	0.8572	0.5404	ENSG00000163634.11
CFTR	421	152	0.0111027767185	0.312	-3.1919	2.8763	ENSG00000001626.14
CAPRIN2	421	152	0.00341666396269	0.1551	-1.5534	0.6382	ENSG00000110888.17
AGER	421	152	0.00612777529493	0.1644	-2.1775	0.8828	ENSG00000204305.13
HOXA10	421	151			1.3174	3.0284	ENSG00000253293.4
WNT2B	421	151	0.00494332621088	0.22	-1.9706	1.0989	ENSG00000134245.17
SLCO4C1	421	151	0.044683152381	0.3573	-2.4329	2.6155	ENSG00000173930.8
ATP6AP1	421	151	0.0095085022157	0.2551	1.0099	0.5912	ENSG00000071553.16
MT1X	421	150	0.012843417565	0.3075	-3.1225	2.1866	ENSG00000187193.8
FZD8	421	150	0.0436074962879	0.3395	-0.8974	1.4326	ENSG00000177283.5
NCAM1	421	150	0.00702048226066	0.3101	-2.8344	2.0078	ENSG00000149294.16
PHYKPL	421	150	0.00609165840835	0.1453	-1.7547	0.6956	ENSG00000175309.14
ACAD8	421	150	0.0103775437547	0.2089	-0.9836	0.5695	ENSG00000151498.11
GOLGA8B	421	150	0.00931086310845	0.1977	-2.1268	1.1427	ENSG00000215252.11
B3GAT2	421	149	0.00468619281187	0.1276	-2.6699	1.3326	ENSG00000112309.10
CES4A	421	149	0.0217911305271	0.2652	-2.688	1.8425	ENSG00000172824.14
CYP2E1	421	148	0.149795964529	0.3365	-1.6329	3.5135	ENSG00000130649.9
MYH3	421	148	0.00519652359007	0.1272	-2.5736	1.3961	ENSG00000109063.14
ATRAID	421	148	0.0168648919931	0.2425	0.8684	0.5386	ENSG00000138085.16
CNTFR	421	148	0.0379117606124	0.338	-2.3044	2.7736	ENSG00000122756.14
DCN	421	147	0.0529157711268	0.3561	-2.2734	2.5404	ENSG00000011465.16
SCNM1	421	147	0.0151281898952	0.3217	1.0538	0.8741	ENSG00000163156.11
TMEM9	421	147	0.013365686735	0.311	1.0158	0.7178	ENSG00000116857.16
SAMD12	421	147	0.0406808672997	0.3272	-2.0282	2.1449	ENSG00000177570.13
KIAA1429	421	147	0.0192542030203	0.2987	0.7693	0.5732	ENSG00000164944.11
MAPK8IP2	421	147	0.0445090243805	0.325	1.4007	2.0781	ENSG00000008735.13
