	num_samples	pval_counts	pval	pval_std	fc	fc_std	gene_id
FAM198A	50	28	0.000171422567384	0.3091	-3.8164	2.2306	ENSG00000144649.8
LY6E	50	28	0.000139351101162	0.2476	-3.234	2.2299	ENSG00000160932.10
ADAT2	50	28	0.000505273222491	0.0324	-2.3817	0.7343	ENSG00000189007.15
SRRM2	50	28	0.000673553403908	0.0085	-2.0712	0.5454	ENSG00000167978.16
CFTR	50	28	0.000411896995658	0.1936	-4.4164	3.2322	ENSG00000001626.14
EPOR	50	28	0.000453835386579	0.1273	-2.2817	0.65	ENSG00000187266.13
KIAA1456	50	28	0.000146286189764	0.2222	-3.5729	2.092	ENSG00000250305.8
FAM163B	50	28	0.000249540671435	0.2077	-4.5325	2.0016	ENSG00000196990.8
RBM5	50	28	0.000711881749118	0.0476	-1.5043	0.3288	ENSG00000003756.16
PEG3	50	28	0.00013575438616	0.1381	-2.7393	2.3256	ENSG00000198300.12
FAM83F	50	28	0.00035953595083	0.2092	-4.6778	1.8189	ENSG00000133477.16
GOLGA6L9	50	28	0.000770756878507	0.121	-1.8176	0.9406	ENSG00000197978.9
COL11A2	50	28	0.000500699887287	0.2411	-3.0414	1.3601	ENSG00000204248.10
SGSM2	50	28	0.000397808370085	0.173	-1.8514	0.8125	ENSG00000141258.12
MYH3	50	28	0.000290997978603	0.0595	-3.1859	1.6493	ENSG00000109063.14
MFSD2A	50	28	0.000255677153544	0.2545	-3.9022	2.4779	ENSG00000168389.17
CDKAL1	50	28	0.000605651066133	0.1719	1.0572	0.4677	ENSG00000145996.11
PARP15	50	28	0.000238193348057	0.2426	-3.2429	1.2988	ENSG00000173200.12
HOXA13	50	28			5.1445	3.0445	ENSG00000106031.7
DPH1	50	27	0.000492575763907	0.0549	-1.6282	0.5316	ENSG00000108963.17
WNT2B	50	27	0.000703587273306	0.2215	-2.3461	1.4814	ENSG00000134245.17
FCN2	50	27	0.000542037638056	0.1992	-4.5867	1.8839	ENSG00000160339.15
NTPCR	50	27	0.000755870067206	0.2668	1.3418	0.7211	ENSG00000135778.11
ADRA1A	50	27	0.000614982807185	0.1992	-3.8271	2.2397	ENSG00000120907.17
KCNIP2	50	27	0.000430069256063	0.0734	-2.6922	1.5448	ENSG00000120049.18
PSMD4	50	27	4.62944430546e-05	0.2044	1.4116	0.8913	ENSG00000159352.15
CAPRIN2	50	27	0.000662663301968	0.0697	-1.721	0.6456	ENSG00000110888.17
FOXP2	50	27	1.07913095718e-06	0.3294	-4.3032	3.034	ENSG00000128573.22
IDS	50	27	0.000385215453158	0.1187	-3.2293	1.2503	ENSG00000241489.7
B3GAT2	50	27	0.00080474343141	0.1226	-3.1792	1.2183	ENSG00000112309.10
GGPS1	50	27	0.000261511367529	0.1727	0.9967	0.5524	ENSG00000152904.11
SLC25A47	50	27	7.0240963621e-05	0.325	-4.1349	3.2598	ENSG00000140107.10
PRAM1	50	27	0.000728904993443	0.2112	-2.9666	1.0828	ENSG00000133246.11
ZNF334	50	27	0.000367190916911	0.1997	-3.4604	1.7257	ENSG00000198185.11
SLCO1B3	50	27	0.000406851473499	0.3324	-4.5386	3.0065	ENSG00000111700.12
REC8	50	26	0.000571312417113	0.0964	-2.9581	1.041	ENSG00000100918.12
CPT1B	50	26	0.000674230581717	0.1607	-2.5486	0.9813	ENSG00000205560.12
CCDC39	50	26	0.000965639851066	0.0943	-2.6453	1.1457	ENSG00000145075.11
PRPF6	50	26	0.000789179359409	0.0669	1.2129	0.5091	ENSG00000101161.7
ATF5	50	26	0.000291233413587	0.2777	-3.0807	2.1489	ENSG00000169136.8
PRPF39	50	26	0.000892214237132	0.086	-1.6598	0.4409	ENSG00000185246.17
SLAIN1	50	26	0.000500557257316	0.3463	-2.5817	2.4211	ENSG00000139737.21
PRDM2	50	26	0.000788713065466	0.214	-1.0531	0.5629	ENSG00000116731.22
TGM1	50	26	0.000915647561133	0.1056	-2.8869	1.0003	ENSG00000092295.11
TENM1	50	26	0.000543233045765	0.1871	-4.3236	2.1785	ENSG00000009694.13
TTLL3	50	26	0.00095285082635	0.1571	-2.3644	0.8255	ENSG00000214021.15
TBRG1	50	26	0.000726078644275	0.0635	-1.2942	0.4062	ENSG00000154144.12
PRPF38B	50	26	0.000690041464499	0.1993	-1.1996	0.5119	ENSG00000134186.11
RAC1	50	26	0.000701370177755	0.1749	0.8476	0.5552	ENSG00000136238.17
ACSBG1	50	26	0.0008607596356	0.1752	-3.2599	1.6185	ENSG00000103740.9
CHKB-CPT1B	50	26	0.000858817995068	0.0444	-2.7147	0.8884	ENSG00000254413.8
LUC7L	50	26	0.000724765025703	0.1315	-2.2808	0.6506	ENSG00000007392.16
HGFAC	50	26	3.70085287973e-05	0.3095	-4.5512	3.365	ENSG00000109758.8
AGAP9	50	26	0.000549720266735	0.0333	-3.0774	0.7737	ENSG00000204172.11
MT1E	50	26	0.000287920421195	0.2264	-4.0373	2.3178	ENSG00000169715.14
DYNC1LI2	50	26	0.000442326837502	0.1282	-1.2032	0.9734	ENSG00000135720.12
GCGR	50	26	0.000237052003951	0.2673	-3.6752	3.7282	ENSG00000215644.9
SLC6A19	50	26	0.000974794490716	0.2342	-4.5841	2.1436	ENSG00000174358.15
WDR72	50	26	0.00014166299826	0.2619	-3.1787	2.7998	ENSG00000166415.14
CDHR2	50	25	0.000948619738874	0.3294	-3.7167	3.0785	ENSG00000074276.10
NSMCE2	50	25	0.0013526692869	0.1188	1.3143	0.8733	ENSG00000156831.7
NPIPA1	50	25	0.00102644604419	0.1336	-1.761	0.6409	ENSG00000183426.15
ZSWIM8	50	25	0.00089521630848	0.1428	-1.4478	0.5448	ENSG00000214655.10
NPC1L1	50	25	0.0100093849519	0.3385	-2.883	3.7	ENSG00000015520.14
NR2C2	50	25	0.0010251129742	0.0824	-1.4181	0.9674	ENSG00000177463.15
UBE2V1	50	25	0.00155140190978	0.1678	0.7616	0.4216	ENSG00000244687.11
HGF	50	25	0.00114716625959	0.221	-3.263	1.382	ENSG00000019991.15
GBA	50	25	0.000861265465007	0.0561	2.2859	0.8177	ENSG00000177628.15
IGFALS	50	25	0.000937322819539	0.3126	-3.7796	2.5203	ENSG00000099769.5
NGFR	50	25	0.00111733355979	0.3211	-3.0038	1.6917	ENSG00000064300.8
SLC17A9	50	25	0.000997885552092	0.0631	-2.3786	1.4079	ENSG00000101194.17
KRT15	50	25	0.000843186463044	0.195	-4.5741	2.0835	ENSG00000171346.13
C9	50	25	0.00145687645336	0.346	-3.6664	3.5943	ENSG00000113600.10
CNKSR1	50	25	0.000996700275737	0.2358	-3.741	2.4281	ENSG00000142675.17
ISX	50	25			4.8177	3.9001	ENSG00000175329.12
SNRNP70	50	24	0.00107618181959	0.0183	-2.2139	0.4452	ENSG00000104852.14
ZIC2	50	24			4.3271	2.8198	ENSG00000043355.10
GREM2	50	24	0.00308675483105	0.2974	-3.2709	3.4295	ENSG00000180875.4
DMTF1	50	24	0.00150599633851	0.0638	-1.5876	0.6348	ENSG00000135164.18
DMKN	50	24	0.00248578610669	0.2922	-2.7978	3.0475	ENSG00000161249.20
TRIM66	50	24	0.00170498543737	0.0546	-2.6022	0.7813	ENSG00000166436.15
NPHP3	50	24	0.00108028588147	0.0466	-2.0562	0.683	ENSG00000113971.18
LTB4R	50	24	0.00125112165181	0.1448	-2.2428	1.0239	ENSG00000213903.8
PIGU	50	24	0.00168584121587	0.152	1.545	0.5561	ENSG00000101464.10
SLC25A27	50	24	0.0012741359975	0.093	-3.5247	1.5388	ENSG00000153291.15
SRSF11	50	24	0.00143036853781	0.0744	-2.1416	0.5082	ENSG00000116754.13
DDX39B	50	24	0.00230647688356	0.0978	-1.3281	0.4041	ENSG00000198563.13
GNAO1	50	24	0.0074016622188	0.144	-2.8804	2.0152	ENSG00000087258.13
USP45	50	24	0.00147859951043	0.249	-1.316	0.6836	ENSG00000123552.17
FZD8	50	24	0.00106740581747	0.3209	-1.4278	1.6495	ENSG00000177283.5
NAT2	50	24	0.001114762662	0.2679	-3.5274	2.5996	ENSG00000156006.4
STX16	50	24	0.00129052691114	0.11	-1.4547	0.4092	ENSG00000124222.21
NFATC2IP	50	24	0.0021853488068	0.1408	-0.9556	0.5676	ENSG00000176953.10
SATB1	50	24	0.00413532844923	0.2257	-1.9745	1.208	ENSG00000182568.16
BMP10	50	24	0.00112775615175	0.1157	-4.6828	1.1796	ENSG00000163217.1
TUBGCP6	50	24	0.00129730297084	0.0489	-1.5562	0.5491	ENSG00000128159.11
AGO3	50	24	0.00111642168083	0.0437	-1.4187	0.471	ENSG00000126070.18
TOMM20	50	24	0.00133400516115	0.1866	1.333	0.6059	ENSG00000173726.10
ANO8	50	24	0.0014502288893	0.2129	-1.63	0.9376	ENSG00000074855.10
GNPAT	50	24	0.0012922469053	0.2703	0.9806	0.6727	ENSG00000116906.11
OGT	50	24	0.0015344085843	0.1718	-1.7059	0.5841	ENSG00000147162.13
SLCO4C1	50	24	0.00236223709019	0.2957	-3.5696	2.6441	ENSG00000173930.8
CSF3R	50	24	0.00156024008064	0.0737	-3.4716	0.9392	ENSG00000119535.17
GOLGA8R	50	24	0.0010248255075	0.0805	-2.6308	1.5226	ENSG00000186399.10
SUGP2	50	24	0.00109765261639	0.138	-1.4757	0.5884	ENSG00000064607.16
SMYD3	50	23	0.00160088642962	0.1861	1.7546	0.891	ENSG00000185420.18
CA3	50	23	0.00150079048675	0.1614	-3.1906	1.7921	ENSG00000164879.6
IL18R1	50	23	0.00275779930594	0.2941	-1.9115	1.4272	ENSG00000115604.10
ASXL3	50	23	0.00410879294666	0.3222	-3.3168	2.2858	ENSG00000141431.9
CCDC17	50	23	0.00207881405802	0.0446	-3.1692	1.065	ENSG00000159588.14
COL25A1	50	23	0.00267504055264	0.2035	-3.6383	1.7905	ENSG00000188517.14
FXYD2	50	23	0.00334035506186	0.2478	-2.2582	3.6614	ENSG00000137731.13
DOCK5	50	23	0.0032107275489	0.2501	-2.1395	1.1597	ENSG00000147459.17
PRCC	50	23	0.00259674424607	0.1913	0.9631	0.5451	ENSG00000143294.14
GPC3	50	23	0.00135014980419	0.3183	4.339	2.8297	ENSG00000147257.13
FAM160B2	50	23	0.00168533251444	0.1551	-1.6366	0.5625	ENSG00000158863.21
TMCO1	50	23	0.00135052617632	0.1121	1.4201	0.6808	ENSG00000143183.16
PHYKPL	50	23	0.00128300228119	0.1261	-1.9434	0.7131	ENSG00000175309.14
DYNLRB1	50	23	0.00463121818719	0.0671	1.1437	0.6604	ENSG00000125971.16
SH3BP2	50	23	0.00169060092198	0.2277	-1.5872	0.8976	ENSG00000087266.15
TBC1D22A	50	23	0.00493487913387	0.3209	0.6409	0.6353	ENSG00000054611.13
GNRH1	50	23	0.00134531575519	0.1581	-2.9214	0.9756	ENSG00000147437.9
CILP	50	23	0.00267077138647	0.3126	-3.1212	2.0366	ENSG00000138615.5
NPIPA5	50	23	0.0014783294254	0.1476	-1.6674	0.7793	ENSG00000183889.12
CFAP44	50	23	0.00159297205764	0.1336	-2.2773	0.9327	ENSG00000206530.8
NCAM1	50	23	0.00159554008242	0.2593	-3.2357	1.8972	ENSG00000149294.16
NXF1	50	23	0.00143541232371	0.0294	-1.6489	0.3447	ENSG00000162231.13
KRTCAP2	50	23	0.00277512342708	0.141	1.0509	0.9187	ENSG00000163463.11
C5orf45	50	22	0.00139301815629	0.1414	-2.1304	0.9421	ENSG00000161010.14
LAMTOR2	50	22	0.0046961397996	0.2987	0.9313	0.9381	ENSG00000116586.11
BCAP31	50	22	0.0129509158591	0.1847	1.1752	0.8359	ENSG00000185825.15
SLC22A1	50	22	0.015752484381	0.3169	-2.9	2.9579	ENSG00000175003.12
MCC	50	22	0.00816884233899	0.2386	-1.7587	1.4722	ENSG00000171444.17
COA6	50	22	0.00262365389192	0.1673	1.5221	0.8767	ENSG00000168275.14
GPR17	50	22	0.00217926551398	0.1299	-3.7926	1.4635	ENSG00000144230.16
SPG20	50	22	0.00185994260353	0.2794	-2.0367	1.1666	ENSG00000133104.12
PLEKHH2	50	22	0.00263014619787	0.2737	-3.3122	1.7567	ENSG00000152527.13
SRPX	50	22	0.00149191993267	0.1802	-3.4938	1.6791	ENSG00000101955.14
SLC38A6	50	22	0.00403539427554	0.3144	1.3515	0.9007	ENSG00000139974.15
MTUS2	50	22	0.0017875116778	0.3084	-4.2473	2.1911	ENSG00000132938.18
ITGA10	50	22	0.00208202870826	0.1157	-2.7312	0.8737	ENSG00000143127.12
FNBP4	50	22	0.00119545955103	0.0806	-1.8234	0.4902	ENSG00000109920.12
SCAMP3	50	22	0.00219257114532	0.2009	1.3049	0.6903	ENSG00000116521.10
MT1X	50	22	0.00206887474564	0.2028	-3.6963	1.88	ENSG00000187193.8
ADIPOR1	50	22	0.011937494244	0.2187	0.8559	0.5146	ENSG00000159346.12
AKAP10	50	22	0.003434247671	0.1629	-0.8443	0.5397	ENSG00000108599.14
ZNF655	50	22	0.00283896658555	0.279	-1.0104	0.6142	ENSG00000197343.10
WASF3	50	22	0.066936504697	0.3266	-1.2218	2.1792	ENSG00000132970.12
CXCL2	50	22	0.00290487990322	0.1271	-3.6167	1.6888	ENSG00000081041.8
C19orf53	50	22	0.00836325138849	0.3115	0.9426	0.8317	ENSG00000104979.8
CDH19	50	22	0.0103543440419	0.2532	-3.0605	2.2795	ENSG00000071991.8
ABCA8	50	22	0.00248318523444	0.2565	-2.5659	1.9044	ENSG00000141338.13
ZZEF1	50	22	0.00486310363335	0.2248	-1.1802	0.6427	ENSG00000074755.14
CAMK2B	50	21	0.00842518798403	0.2892	-3.0741	2.5582	ENSG00000058404.19
GPAA1	50	21	0.00278615810678	0.1954	1.1345	0.9456	ENSG00000197858.10
ABHD12	50	21	0.00377119751851	0.2714	1.2962	0.6494	ENSG00000100997.18
USH1C	50	21	0.00229226639267	0.1815	-1.5128	3.8941	ENSG00000006611.15
DNAJC12	50	21	0.00300538685841	0.3044	-2.494	1.9096	ENSG00000108176.14
KIAA1429	50	21	0.0136157438222	0.1996	0.7811	0.561	ENSG00000164944.11
DIRAS3	50	21	0.0173078391717	0.262	-2.624	1.9306	ENSG00000162595.4
CYP2E1	50	21	0.0126945083218	0.3165	-2.428	3.9105	ENSG00000130649.9
CLCN6	50	21	0.00396707889792	0.14	-1.7714	0.6546	ENSG00000011021.21
MSS51	50	21	0.00156915488843	0.1517	-2.4896	0.8748	ENSG00000166343.9
SUB1	50	21	0.00190428937631	0.2119	1.0204	0.5188	ENSG00000113387.11
DAB1	50	21	0.0187263630583	0.3145	-2.239	2.2381	ENSG00000173406.15
