query	_id	_score	entrezgene	name	notfound	summary	symbol
SPAG6	9576	95.68414	9576.0	sperm associated antigen 6		The correlation of anti-sperm antibodies with cases of unexplained infertility implicates a role for these antibodies in blocking fertilization. Improved diagnosis and treatment of immunologic infertility, as well as identification of proteins for targeted contraception, are dependent on the identification and characterization of relevant sperm antigens. The protein expressed by this gene is recognized by anti-sperm antibodies from an infertile man. This protein localizes to the tail of permeabilized human sperm and contains eight contiguous armadillo repeats, a motif known to mediate protein-protein interactions. Studies in mice suggest that this protein is involved in sperm flagellar motility and maintenance of the structural integrity of mature sperm. Several transcript variants encoding different isoforms have been found for this gene.	SPAG6
TRMT11	60487	94.05639	60487.0	tRNA methyltransferase 11 homolog			TRMT11
SLC24A2	25769	97.32834	25769.0	solute carrier family 24 member 2		This gene encodes a member of the calcium/cation antiporter superfamily of transport proteins. The encoded protein belongs to the SLC24 branch of exchangers, which can mediate the extrusion of one Ca2+ ion and one K+ ion in exchange for four Na+ ions. This family member is a retinal cone/brain exchanger that can mediate a light-induced decrease in free Ca2+ concentration. This protein may also play a neuroprotective role during ischemic brain injury. Alternative splicing results in multiple transcript variants.	SLC24A2
ARL8B	55207	96.61576	55207.0	ADP ribosylation factor like GTPase 8B			ARL8B
ZRANB1	54764	93.58655	54764.0	zinc finger RANBP2-type containing 1			ZRANB1
AKR1B1	231	98.0885	231.0	aldo-keto reductase family 1 member B		This gene encodes a member of the aldo/keto reductase superfamily, which consists of more than 40 known enzymes and proteins. This member catalyzes the reduction of a number of aldehydes, including the aldehyde form of glucose, and is thereby implicated in the development of diabetic complications by catalyzing the reduction of glucose to sorbitol. Multiple pseudogenes have been identified for this gene. The nomenclature system used by the HUGO Gene Nomenclature Committee to define human aldo-keto reductase family members is known to differ from that used by the Mouse Genome Informatics database.	AKR1B1
TMEM216	51259	98.97698	51259.0	transmembrane protein 216		This locus encodes a transmembrane domain-containing protein. Mutations at this locus have been associated with Meckel-Gruber Syndrome Type 2, and Joubert Syndrome 2, also known as Cerebello-oculorenal Syndrome 2.	TMEM216
ZFP57	346171	99.92845	346171.0	ZFP57 zinc finger protein		The protein encoded by this gene is a zinc finger protein containing a KRAB domain. Studies in mouse suggest that this protein may function as a transcriptional repressor. Mutations in this gene have been associated with transient neonatal diabetes mellitus type 1 (TNDM1).	ZFP57
THAP2	83591	100.46798	83591.0	THAP domain containing 2			THAP2
RRM2	6241	95.39428	6241.0	ribonucleotide reductase regulatory subunit M2		This gene encodes one of two non-identical subunits for ribonucleotide reductase. This reductase catalyzes the formation of deoxyribonucleotides from ribonucleotides. Synthesis of the encoded protein (M2) is regulated in a cell-cycle dependent fashion. Transcription from this gene can initiate from alternative promoters, which results in two isoforms that differ in the lengths of their N-termini. Related pseudogenes have been identified on chromosomes 1 and X.	RRM2
DDHD1	80821	95.3731	80821.0	DDHD domain containing 1		This gene is a member of the intracellular phospholipase A1 gene family. The protein encoded by this gene preferentially hydrolyzes phosphatidic acid. It is a cytosolic protein with some mitochondrial localization, and is thought to be involved in the regulation of mitochondrial dynamics. Overexpression of this gene causes fragmentation of the tubular structures in mitochondria, while depletion of the gene results in mitochondrial tubule elongation. Deletion of this gene in male mice caused fertility defects, resulting from disruption in the organization of the mitochondria during spermiogenesis. In humans, mutations in this gene have been associated with hereditary spastic paraplegia (HSP), also known as Strumpell-Lorrain disease, or, familial spastic paraparesis (FSP). This inherited disorder is characterized by progressive weakness and spasticity of the legs. Alternative splicing results in multiple transcript variants encoding different isoforms.	DDHD1
MPHOSPH9	10198	95.98037	10198.0	M-phase phosphoprotein 9			MPHOSPH9
RAB4B	53916	98.11762	53916.0	RAB4B, member RAS oncogene family		RAB proteins, such as RAB4B, are members of the RAS superfamily of small GTPases that are involved in vesicular trafficking (He et al., 2002 [PubMed 12450215]).	RAB4B
NPIPA3	642778	112.40734	642778.0	nuclear pore complex interacting protein family member A3			NPIPA3
MATN4	8785	94.32362	8785.0	matrilin 4		This gene encodes a member of von Willebrand factor A domain-containing protein family. The proteins of this family are thought to be involved in the formation of filamentous networks in the extracellular matrices of various tissues. This family member is thought to be play a role in reorganizing and regenerating the corneal matrix in granular and lattice type I dystrophies. It may also be involved in wound healing in the dentin-pulp complex. Alternative splicing results in multiple transcript variants.	MATN4
HEATR5B	54497	96.95384	54497.0	HEAT repeat containing 5B			HEATR5B
FMO2	2327	101.05603	2327.0	flavin containing monooxygenase 2		This gene encodes a flavin-containing monooxygenase family member. It is an NADPH-dependent enzyme that catalyzes the N-oxidation of some primary alkylamines through an N-hydroxylamine intermediate. However, some human populations contain an allele (FMO2*2A) with a premature stop codon, resulting in a protein that is C-terminally-truncated, has no catalytic activity, and is likely degraded rapidly. This gene is found in a cluster with other related family members on chromosome 1. Alternative splicing results in multiple transcript variants.	FMO2
ZNF708	7562	108.45026	7562.0	zinc finger protein 708			ZNF708
SCN3B	55800	96.28592	55800.0	sodium voltage-gated channel beta subunit 3		Voltage-gated sodium channels are transmembrane glycoprotein complexes composed of a large alpha subunit and one or more regulatory beta subunits. They are responsible for the generation and propagation of action potentials in neurons and muscle. This gene encodes one member of the sodium channel beta subunit gene family, and influences the inactivation kinetics of the sodium channel. Two alternatively spliced variants, encoding the same protein, have been identified.	SCN3B
BAIAP3	8938	98.50753	8938.0	BAI1 associated protein 3		This p53-target gene encodes a brain-specific angiogenesis inhibitor. The protein is a seven-span transmembrane protein and a member of the secretin receptor family. It interacts with the cytoplasmic region of brain-specific angiogenesis inhibitor 1. This protein also contains two C2 domains, which are often found in proteins involved in signal transduction or membrane trafficking. Its expression pattern and similarity to other proteins suggest that it may be involved in synaptic functions. Several transcript variants encoding different isoforms have been found for this gene.	BAIAP3
RC3H2	54542	94.54862	54542.0	ring finger and CCCH-type domains 2			RC3H2
HARBI1	283254	94.061226	283254.0	harbinger transposase derived 1			HARBI1
HYKK	123688	96.98144	123688.0	hydroxylysine kinase			HYKK
MYADML2	255275	95.96162	255275.0	myeloid associated differentiation marker like 2			MYADML2
SNRPF	6636	94.061226	6636.0	small nuclear ribonucleoprotein polypeptide F			SNRPF
MOGAT2	80168	97.331604	80168.0	monoacylglycerol O-acyltransferase 2		The protein encoded by this gene is an enzyme that catalyzes the synthesis of diacylglycerol from 2-monoacylglycerol and fatty acyl-CoA. The encoded protein is important in the uptake of dietary fat by the small intestine. This protein forms a complex with diacylglycerol O-acyltransferase 2 in the endoplasmic reticulum, and this complex catalyzes the synthesis of triacylglycerol.	MOGAT2
DPY19L3	147991	97.720085	147991.0	dpy-19 like 3 (C. elegans)			DPY19L3
OR13C8	138802	105.82861	138802.0	olfactory receptor family 13 subfamily C member 8		Olfactory receptors interact with odorant molecules in the nose, to initiate a neuronal response that triggers the perception of a smell. The olfactory receptor proteins are members of a large family of G-protein-coupled receptors (GPCR) arising from single coding-exon genes. Olfactory receptors share a 7-transmembrane domain structure with many neurotransmitter and hormone receptors and are responsible for the recognition and G protein-mediated transduction of odorant signals. The olfactory receptor gene family is the largest in the genome. The nomenclature assigned to the olfactory receptor genes and proteins for this organism is independent of other organisms.	OR13C8
UBN1	29855	97.69891	29855.0	ubinuclein 1		Cellular senescence is a hallmark of tumor suppression and tissue aging. Senescent cells contain domains of heterochromatin, called senescence-associated heterochromatin foci (SAHF), that repress proliferation-promoting genes. The protein encoded by this gene binds to proliferation-promoting genes and is required for SAHF formation, enhancing methylation of histone H3.	UBN1
ALKBH8	91801	94.5623	91801.0	alkB homolog 8, tRNA methyltransferase			ALKBH8
OR2T2	401992	108.43628	401992.0	olfactory receptor family 2 subfamily T member 2		Olfactory receptors interact with odorant molecules in the nose, to initiate a neuronal response that triggers the perception of a smell. The olfactory receptor proteins are members of a large family of G-protein-coupled receptors (GPCR) arising from single coding-exon genes. Olfactory receptors share a 7-transmembrane domain structure with many neurotransmitter and hormone receptors and are responsible for the recognition and G protein-mediated transduction of odorant signals. The olfactory receptor gene family is the largest in the genome. The nomenclature assigned to the olfactory receptor genes and proteins for this organism is independent of other organisms.	OR2T2
OR10S1	219873	112.42014	219873.0	olfactory receptor family 10 subfamily S member 1		Olfactory receptors interact with odorant molecules in the nose, to initiate a neuronal response that triggers the perception of a smell. The olfactory receptor proteins are members of a large family of G-protein-coupled receptors (GPCR) arising from single coding-exon genes. Olfactory receptors share a 7-transmembrane domain structure with many neurotransmitter and hormone receptors and are responsible for the recognition and G protein-mediated transduction of odorant signals. The olfactory receptor gene family is the largest in the genome. The nomenclature assigned to the olfactory receptor genes and proteins for this organism is independent of other organisms.	OR10S1
LMF1	64788	95.96313	64788.0	lipase maturation factor 1		The protein encoded by this gene resides in the endoplasmic reticulum, and is involved in the maturation and transport of lipoprotein lipase through the secretory pathway. Mutations in this gene are associated with combined lipase deficiency. Alternatively spliced transcript variants have been found for this gene.	LMF1
C2CD2	25966	96.621506	25966.0	C2 calcium dependent domain containing 2			C2CD2
USH2A	7399	94.84047	7399.0	usherin		This gene encodes a protein that contains laminin EGF motifs, a pentaxin domain, and many fibronectin type III motifs. The protein is found in the basement membrane, and may be important in development and homeostasis of the inner ear and retina. Mutations within this gene have been associated with Usher syndrome type IIa and retinitis pigmentosa. Multiple transcript variants encoding different isoforms have been found for this gene.	USH2A
PFN2	5217	95.65765	5217.0	profilin 2		The protein encoded by this gene is a ubiquitous actin monomer-binding protein belonging to the profilin family. It is thought to regulate actin polymerization in response to extracellular signals. There are two alternatively spliced transcript variants encoding different isoforms described for this gene.	PFN2
FANCM	57697	95.66559	57697.0	Fanconi anemia complementation group M		The Fanconi anemia complementation group (FANC) currently includes FANCA, FANCB, FANCC, FANCD1 (also called BRCA2), FANCD2, FANCE, FANCF, FANCG, FANCI, FANCJ (also called BRIP1), FANCL, FANCM and FANCN (also called PALB2). The previously defined group FANCH is the same as FANCA. Fanconi anemia is a genetically heterogeneous recessive disorder characterized by cytogenetic instability, hypersensitivity to DNA crosslinking agents, increased chromosomal breakage, and defective DNA repair. The members of the Fanconi anemia complementation group do not share sequence similarity; they are related by their assembly into a common nuclear protein complex. This gene encodes the protein for complementation group M. Alternative splicing results in multiple transcript variants.	FANCM
HIST1H2BF	8343	107.04052	8343.0	histone cluster 1 H2B family member f		Histones are basic nuclear proteins that are responsible for the nucleosome structure of the chromosomal fiber in eukaryotes. Two molecules of each of the four core histones (H2A, H2B, H3, and H4) form an octamer, around which approximately 146 bp of DNA is wrapped in repeating units, called nucleosomes. The linker histone, H1, interacts with linker DNA between nucleosomes and functions in the compaction of chromatin into higher order structures. This gene is intronless and encodes a replication-dependent histone that is a member of the histone H2B family. The protein has antibacterial and antifungal antimicrobial activity. Transcripts from this gene lack polyA tails but instead contain a palindromic termination element. This gene is found in the large histone gene cluster on chromosome 6.	HIST1H2BF
RMND5A	64795	96.30447	64795.0	required for meiotic nuclear division 5 homolog A			RMND5A
ADCK2	90956	92.936066	90956.0	aarF domain containing kinase 2			ADCK2
ZNF473	25888	98.534	25888.0	zinc finger protein 473		This gene encodes a member of the Krueppel C2H2-type zinc-finger family of proteins. The encoded protein, a component of the U7 snRNP complex, plays a role in histone 3'-end pre-mRNA processing and may be required for cell cycle progression to S phase. Expression level and methylation status of this gene may be correlated with bone mineral density.	ZNF473
ANKRD63	100131244	101.666824	100131244.0	ankyrin repeat domain 63			ANKRD63
IQCF5	389124	105.83504	389124.0	IQ motif containing F5			IQCF5
RAD23A	5886	95.39428	5886.0	RAD23 homolog A, nucleotide excision repair protein		The protein encoded by this gene is one of two human homologs of Saccharomyces cerevisiae Rad23, a protein involved in nucleotide excision repair. Proteins in this family have a modular domain structure consisting of an ubiquitin-like domain (UbL), ubiquitin-associated domain 1 (UbA1), XPC-binding domain and UbA2. The protein encoded by this gene plays an important role in nucleotide excision repair and also in delivery of polyubiquitinated proteins to the proteasome. Alternative splicing results in multiple transcript variants encoding multiple isoforms.	RAD23A
DNAH3	55567	94.2945	55567.0	dynein axonemal heavy chain 3		This gene belongs to the dynein family, whose members encode large proteins that are constituents of the microtubule-associated motor protein complex. This complex is composed of dynein heavy, intermediate and light chains, which can be axonemal or cytoplasmic. This protein is an axonemal dynein heavy chain. It is involved in producing force for ciliary beating by using energy from ATP hydrolysis. Alternative splicing results in multiple transcript variants encoding distinct isoforms.	DNAH3
TNNI3K	51086	102.34297	51086.0	TNNI3 interacting kinase		This gene encodes a protein that belongs to the MAP kinase kinase kinase (MAPKKK) family of protein kinases. The protein contains ankyrin repeat, protein kinase and serine-rich domains and is thought to play a role in cardiac physiology.	TNNI3K
TUBB4A	10382	98.96925	10382.0	tubulin beta 4A class IVa		This gene encodes a member of the beta tubulin family. Beta tubulins are one of two core protein families (alpha and beta tubulins) that heterodimerize and assemble to form microtubules. Mutations in this gene cause hypomyelinating leukodystrophy-6 and autosomal dominant torsion dystonia-4. Alternate splicing results in multiple transcript variants encoding different isoforms. A pseudogene of this gene is found on chromosome X.	TUBB4A
ZNF791	163049	108.45172	163049.0	zinc finger protein 791			ZNF791
OR2D2	120776	112.42014	120776.0	olfactory receptor family 2 subfamily D member 2		Olfactory receptors interact with odorant molecules in the nose, to initiate a neuronal response that triggers the perception of a smell. The olfactory receptor proteins are members of a large family of G-protein-coupled receptors (GPCR) arising from single coding-exon genes. Olfactory receptors share a 7-transmembrane domain structure with many neurotransmitter and hormone receptors and are responsible for the recognition and G protein-mediated transduction of odorant signals. The olfactory receptor gene family is the largest in the genome. The nomenclature assigned to the olfactory receptor genes and proteins for this organism is independent of other organisms.	OR2D2
OR52D1	390066	108.44269	390066.0	olfactory receptor family 52 subfamily D member 1		Olfactory receptors interact with odorant molecules in the nose, to initiate a neuronal response that triggers the perception of a smell. The olfactory receptor proteins are members of a large family of G-protein-coupled receptors (GPCR) arising from single coding-exon genes. Olfactory receptors share a 7-transmembrane domain structure with many neurotransmitter and hormone receptors and are responsible for the recognition and G protein-mediated transduction of odorant signals. The olfactory receptor gene family is the largest in the genome. The nomenclature assigned to the olfactory receptor genes and proteins for this organism is independent of other organisms.	OR52D1
CDK14	5218	97.31437	5218.0	cyclin dependent kinase 14		PFTK1 is a member of the CDC2 (MIM 116940)-related protein kinase family (Yang and Chen, 2001 [PubMed 11313143]).	CDK14
TRHDE	29953	94.320984	29953.0	thyrotropin releasing hormone degrading enzyme		This gene encodes a member of the peptidase M1 family. The encoded protein is an extracellular peptidase that specifically cleaves and inactivates the neuropeptide thyrotropin-releasing hormone.	TRHDE
MST1R	4486	93.152596	4486.0	macrophage stimulating 1 receptor		This gene encodes a cell surface receptor for macrophage-stimulating protein (MSP) with tyrosine kinase activity. The mature form of this protein is a heterodimer of disulfide-linked alpha and beta subunits, generated by proteolytic cleavage of a single-chain precursor. The beta subunit undergoes tyrosine phosphorylation upon stimulation by MSP. This protein is expressed on the ciliated epithelia of the mucociliary transport apparatus of the lung, and together with MSP, thought to be involved in host defense. Alternative splicing generates multiple transcript variants encoding different isoforms that may undergo similar proteolytic processing.	MST1R
SERPINB11	89778	32.234985	89778.0	serpin family B member 11 (gene/pseudogene)			SERPINB11
TFDP3	51270	107.0297	51270.0	transcription factor Dp family member 3		This gene encodes a member of the DP family of transcription factors. These factors heterodimerize with E2F proteins to enhance their DNA-binding activity and promote transcription from E2F target genes. This protein functions as a negative regulator and inhibits the DNA binding and transcriptional activities of E2F factors.	TFDP3
COX10	1352	101.048294	1352.0	COX10, heme A:farnesyltransferase cytochrome c oxidase assembly factor		Cytochrome c oxidase (COX), the terminal component of the mitochondrial respiratory chain, catalyzes the electron transfer from reduced cytochrome c to oxygen. This component is a heteromeric complex consisting of 3 catalytic subunits encoded by mitochondrial genes and multiple structural subunits encoded by nuclear genes. The mitochondrially-encoded subunits function in electron transfer, and the nuclear-encoded subunits may function in the regulation and assembly of the complex. This nuclear gene encodes heme A:farnesyltransferase, which is not a structural subunit but required for the expression of functional COX and functions in the maturation of the heme A prosthetic group of COX. This protein is predicted to contain 7-9 transmembrane domains localized in the mitochondrial inner membrane. A gene mutation, which results in the substitution of a lysine for an asparagine (N204K), is identified to be responsible for cytochrome c oxidase deficiency. In addition, this gene is disrupted in patients with CMT1A (Charcot-Marie-Tooth type 1A) duplication and with HNPP (hereditary neuropathy with liability to pressure palsies) deletion.	COX10
CMPK2	129607	95.39428	129607.0	cytidine/uridine monophosphate kinase 2		This gene encodes one of the enzymes in the nucleotide synthesis salvage pathway that may participate in terminal differentiation of monocytic cells. Multiple transcript variants encoding different isoforms have been found for this gene.	CMPK2
NOTUM	147111	95.97857	147111.0	NOTUM, palmitoleoyl-protein carboxylesterase			NOTUM
ADAMTS16	170690	98.11762	170690.0	ADAM metallopeptidase with thrombospondin type 1 motif 16		This gene encodes a member of the ADAMTS (a disintegrin and metalloproteinase with thrombospondin motifs) protein family. ADAMTS family members share several distinct protein modules, including a propeptide region, a metalloproteinase domain, a disintegrin-like domain, and a thrombospondin type 1 (TS) motif. Individual members of this family differ in the number of C-terminal TS motifs, and some have unique C-terminal domains. The encoded preproprotein is proteolytically processed to generate the mature protein, which may inhibit chondrosarcoma cell proliferation and migration. This gene may regulate blood pressure.	ADAMTS16
MAPKAP1	79109	94.84047	79109.0	mitogen-activated protein kinase associated protein 1		This gene encodes a protein that is highly similar to the yeast SIN1 protein, a stress-activated protein kinase. Alternatively spliced transcript variants encoding distinct isoforms have been described. Alternate polyadenylation sites as well as alternate 3' UTRs have been identified for transcripts of this gene.	MAPKAP1
RNASEH2A	10535	96.969284	10535.0	ribonuclease H2 subunit A		The protein encoded by this gene is a component of the heterotrimeric type II ribonuclease H enzyme (RNAseH2). RNAseH2 is the major source of ribonuclease H activity in mammalian cells and endonucleolytically cleaves ribonucleotides. It is predicted to remove Okazaki fragment RNA primers during lagging strand DNA synthesis and to excise single ribonucleotides from DNA-DNA duplexes. Mutations in this gene cause Aicardi-Goutieres Syndrome (AGS), a an autosomal recessive neurological disorder characterized by progressive microcephaly and psychomotor retardation, intracranial calcifications, elevated levels of interferon-alpha and white blood cells in the cerebrospinal fluid.	RNASEH2A
FLT3LG	2323	101.66266	2323.0	fms related tyrosine kinase 3 ligand		Dendritic cells (DCs) provide the key link between innate and adaptive immunity by recognizing pathogens and priming pathogen-specific immune responses. FLT3LG controls the development of DCs and is particularly important for plasmacytoid DCs and CD8 (see MIM 186910)-positive classical DCs and their CD103 (ITGAE; MIM 604682)-positive tissue counterparts (summary by Sathaliyawala et al., 2010 [PubMed 20933441]).	FLT3LG
TLL2	7093	97.70973	7093.0	tolloid like 2		This gene encodes an astacin-like zinc-dependent metalloprotease and is a subfamily member of the metzincin family. Unlike other family members, a similar protein in mice does not cleave procollagen C-propeptides or chordin.	TLL2
MFSD3	113655	98.5203	113655.0	major facilitator superfamily domain containing 3			MFSD3
ZNF574	64763	96.62478	64763.0	zinc finger protein 574			ZNF574
CH507-396I9.6					True		
TRABD2B	388630	98.95051	388630.0	TraB domain containing 2B			TRABD2B
KIF18B	146909	95.67043	146909.0	kinesin family member 18B			KIF18B
CTSA	5476	97.33933	5476.0	cathepsin A		This gene encodes a member of the peptidase S10 family of serine carboxypeptidases. Alternative splicing results in multiple transcript variants, at least one of which encodes a preproprotein that is proteolytically processed to generate two chains that comprise the heterodimeric active enzyme. This enzyme possesses deamidase, esterase and carboxypeptidase activities and acts as a scaffold in the lysosomal multienzyme complex. Mutations in this gene are associated with galactosialidosis.	CTSA
VAT1L	57687	94.81288	57687.0	vesicle amine transport 1 like			VAT1L
DPP10	57628	95.37884	57628.0	dipeptidyl peptidase like 10		This gene encodes a single-pass type II membrane protein that is a member of the S9B family in clan SC of the serine proteases. This protein has no detectable protease activity, most likely due to the absence of the conserved serine residue normally present in the catalytic domain of serine proteases. However, it does bind specific voltage-gated potassium channels and alters their expression and biophysical properties. Mutations in this gene have been associated with asthma. Alternate transcriptional splice variants, encoding different isoforms, have been characterized.	DPP10
IL32	9235	101.66863	9235.0	interleukin 32		This gene encodes a member of the cytokine family. The protein contains a tyrosine sulfation site, 3 potential N-myristoylation sites, multiple putative phosphorylation sites, and an RGD cell-attachment sequence. Expression of this protein is increased after the activation of T-cells by mitogens or the activation of NK cells by IL-2. This protein induces the production of TNFalpha from macrophage cells. Alternate transcriptional splice variants, encoding different isoforms, have been characterized.	IL32
CALB2	794	94.56738	794.0	calbindin 2		This gene encodes an intracellular calcium-binding protein belonging to the troponin C superfamily. Members of this protein family have six EF-hand domains which bind calcium. This protein plays a role in diverse cellular functions, including message targeting and intracellular calcium buffering. It also functions as a modulator of neuronal excitability, and is a diagnostic marker for some human diseases, including Hirschsprung disease and some cancers. Alternative splicing results in multiple transcript variants.	CALB2
EIF4EBP2	1979	95.67043	1979.0	eukaryotic translation initiation factor 4E binding protein 2		This gene encodes a member of the eukaryotic translation initiation factor 4E binding protein family. The gene products of this family bind eIF4E and inhibit translation initiation. However, insulin and other growth factors can release this inhibition via a phosphorylation-dependent disruption of their binding to eIF4E. Regulation of protein production through these gene products have been implicated in cell proliferation, cell differentiation and viral infection.	EIF4EBP2
LPIN1	23175	93.16212	23175.0	lipin 1		This gene encodes a magnesium-ion-dependent phosphatidic acid phosphohydrolase enzyme that catalyzes the penultimate step in triglyceride synthesis including the dephosphorylation of phosphatidic acid to yield diacylglycerol. Expression of this gene is required for adipocyte differentiation and it also functions as a nuclear transcriptional coactivator with some peroxisome proliferator-activated receptors to modulate expression of other genes involved in lipid metabolism. Mutations in this gene are associated with metabolic syndrome, type 2 diabetes, and autosomal recessive acute recurrent myoglobinuria (ARARM). This gene is also a candidate for several human lipodystrophy syndromes. Alternative splicing results in multiple transcript variants encoding distinct isoforms. Additional splice variants have been described but their full-length structures have not been determined.	LPIN1
ABLIM1	3983	96.95384	3983.0	actin binding LIM protein 1		This gene encodes a cytoskeletal LIM protein that binds to actin filaments via a domain that is homologous to erythrocyte dematin. LIM domains, found in over 60 proteins, play key roles in the regulation of developmental pathways. LIM domains also function as protein-binding interfaces, mediating specific protein-protein interactions. The protein encoded by this gene could mediate such interactions between actin filaments and cytoplasmic targets. Alternatively spliced transcript variants encoding different isoforms have been identified.	ABLIM1
WDR12	55759	94.30728	55759.0	WD repeat domain 12		This gene encodes a member of the WD repeat protein family. WD repeats are minimally conserved regions of approximately 40 amino acids typically bracketed by gly-his and trp-asp (GH-WD), which may facilitate formation of heterotrimeric or multiprotein complexes. Members of this family are involved in a variety of cellular processes, including cell cycle progression, signal transduction, apoptosis, and gene regulation. This protein is highly similar to the mouse WD repeat domain 12 protein at the amino acid level. The protein encoded by this gene is a component of a nucleolar protein complex that affects maturation of the large ribosomal subunit.	WDR12
AGBL5	60509	96.60782	60509.0	ATP/GTP binding protein like 5		This gene encodes a metallocarboxypeptidase involved in protein deglutamylation and a member of the peptidase M14 family of proteins. The encoded protein has been described as a 'dual-functional' deglutamylase that can remove glutamate residues from both carboxyl termini and side chains of protein substrates. This deglutamylase activity may be important in antiviral immunity. Mutations in this gene are associated with retinitis pigmentosa.	AGBL5
CCDC159	126075	101.04322	126075.0	coiled-coil domain containing 159			CCDC159
NPTX1	4884	95.68414	4884.0	neuronal pentraxin 1		NPTX1 is a member of the neuronal pentraxin gene family. Neuronal pentraxin 1 is similar to the rat NP1 gene which encodes a binding protein for the snake venom toxin taipoxin. Human NPTX1 mRNA is exclusively localized to the nervous system.	NPTX1
PTPN4	5775	95.65917	5775.0	protein tyrosine phosphatase, non-receptor type 4		The protein encoded by this gene is a member of the protein tyrosine phosphatase (PTP) family. PTPs are known to be signaling molecules that regulate a variety of cellular processes including cell growth, differentiation, mitotic cycle, and oncogenic transformation. This protein contains a C-terminal PTP domain and an N-terminal domain homologous to the band 4.1 superfamily of cytoskeletal-associated proteins. This PTP has been shown to interact with glutamate receptor delta 2 and epsilon subunits, and is thought to play a role in signalling downstream of the glutamate receptors through tyrosine dephosphorylation.	PTPN4
SERPINB12	89777	97.71746	89777.0	serpin family B member 12			SERPINB12
B3GAT2	135152	93.82693	135152.0	beta-1,3-glucuronyltransferase 2		The product of this gene is a transmembrane protein belonging to the glucuronyltransferase family, and catalyzes the transfer of a beta-1,3 linked glucuronic acid to a terminal galactose in different glycoproteins or glycolipids containing a Gal-beta-1-4GlcNAc or Gal-beta-1-3GlcNAc residue. The encoded protein is involved in the synthesis of the human natural killer-1 (HNK-1) carbohydrate epitope, a sulfated trisaccharide implicated in cellular migration and adhesion in the nervous system.	B3GAT2
LZIC	84328	94.302444	84328.0	leucine zipper and CTNNBIP1 domain containing			LZIC
SOX18	54345	99.428276	54345.0	SRY-box 18		This gene encodes a member of the SOX (SRY-related HMG-box) family of transcription factors involved in the regulation of embryonic development and in the determination of the cell fate. The encoded protein may act as a transcriptional regulator after forming a protein complex with other proteins. This protein plays a role in hair, blood vessel, and lymphatic vessel development. Mutations in this gene have been associated with recessive and dominant forms of hypotrichosis-lymphedema-telangiectasia.	SOX18
GOLT1A	127845	96.27951	127845.0	golgi transport 1A			GOLT1A
PRRC2B	84726	96.62478	84726.0	proline rich coiled-coil 2B			PRRC2B
ERGIC2	51290	96.63694	51290.0	ERGIC and golgi 2		ERGIC2, or PTX1, is a ubiquitously expressed nuclear protein that is downregulated in prostate carcinoma (Kwok et al., 2001 [PubMed 11445006]).	ERGIC2
SPATA2	9825	93.595566	9825.0	spermatogenesis associated 2			SPATA2
TMEM154	201799	98.11762	201799.0	transmembrane protein 154			TMEM154
