query	_id	_score	entrezgene	name	notfound	summary	symbol
TEK	7010	95.026665	7010.0	TEK receptor tyrosine kinase		This gene encodes a receptor that belongs to the protein tyrosine kinase Tie2 family. The encoded protein possesses a unique extracellular region that contains two immunoglobulin-like domains, three epidermal growth factor (EGF)-like domains and three fibronectin type III repeats. The ligand angiopoietin-1 binds to this receptor and mediates a signaling pathway that functions in embryonic vascular development. Mutations in this gene are associated with inherited venous malformations of the skin and mucous membranes. Alternative splicing results in multiple transcript variants. Additional alternatively spliced transcript variants of this gene have been described, but their full-length nature is not known.	TEK
NCKAP5	344148	95.539474	344148.0	NCK associated protein 5			NCKAP5
PTPN21	11099	93.69113	11099.0	protein tyrosine phosphatase, non-receptor type 21		The protein encoded by this gene is a member of the protein tyrosine phosphatase (PTP) family. PTPs are known to be signaling molecules that regulate a variety of cellular processes including cell growth, differentiation, mitotic cycle, and oncogenic transformation. This PTP contains an N-terminal domain, similar to cytoskeletal- associated proteins including band 4.1, ezrin, merlin, and radixin. This PTP was shown to specially interact with BMX/ETK, a member of Tec tyrosine kinase family characterized by a multimodular structures including PH, SH3, and SH2 domains. The interaction of this PTP with BMX kinase was found to increase the activation of STAT3, but not STAT2 kinase. Studies of the similar gene in mice suggested the possible roles of this PTP in liver regeneration and spermatogenesis.	PTPN21
LIMS2	55679	96.94187	55679.0	LIM zinc finger domain containing 2		This gene encodes a member of a small family of focal adhesion proteins which interacts with ILK (integrin-linked kinase), a protein which effects protein-protein interactions with the extraceullar matrix. The encoded protein has five LIM domains, each domain forming two zinc fingers, which permit interactions which regulate cell shape and migration. A pseudogene of this gene is located on chromosome 4. Multiple transcript variants encoding different isoforms have been found for this gene.	LIMS2
EPAS1	2034	93.51022	2034.0	endothelial PAS domain protein 1		This gene encodes a transcription factor involved in the induction of genes regulated by oxygen, which is induced as oxygen levels fall. The encoded protein contains a basic-helix-loop-helix domain protein dimerization domain as well as a domain found in proteins in signal transduction pathways which respond to oxygen levels. Mutations in this gene are associated with erythrocytosis familial type 4.	EPAS1
TAL1	6886	96.95275	6886.0	TAL bHLH transcription factor 1, erythroid differentiation factor			TAL1
WWC2	80014	95.81331	80014.0	WW and C2 domain containing 2		This gene encodes a member of the WW-and-C2-domain-containing family of proteins. Members of this family have two N-terminal WW domains that mediate binding to target proteins harboring L/PPxY motifs, an internal C2 domain for membrane association, and C-terminal alpha protein kinase C binding sites and class III PDZ domain-interaction motifs. Proteins of this family are able to form homo- and heterodimers and to modulate hippo pathway signaling.	WWC2
SPOCK2	9806	99.92538	9806.0	SPARC/osteonectin, cwcv and kazal like domains proteoglycan 2		This gene encodes a protein which binds with glycosaminoglycans to form part of the extracellular matrix. The protein contains thyroglobulin type-1, follistatin-like, and calcium-binding domains, and has glycosaminoglycan attachment sites in the acidic C-terminal region. Three alternatively spliced transcript variants that encode different protein isoforms have been described for this gene.	SPOCK2
CLEC3B	7123	92.733116	7123.0	C-type lectin domain family 3 member B			CLEC3B
CAV1	857	92.38078	857.0	caveolin 1		The scaffolding protein encoded by this gene is the main component of the caveolae plasma membranes found in most cell types. The protein links integrin subunits to the tyrosine kinase FYN, an initiating step in coupling integrins to the Ras-ERK pathway and promoting cell cycle progression. The gene is a tumor suppressor gene candidate and a negative regulator of the Ras-p42/44 mitogen-activated kinase cascade. Caveolin 1 and caveolin 2 are located next to each other on chromosome 7 and express colocalizing proteins that form a stable hetero-oligomeric complex. Mutations in this gene have been associated with Berardinelli-Seip congenital lipodystrophy. Alternatively spliced transcripts encode alpha and beta isoforms of caveolin 1.	CAV1
EDNRB	1910	97.94318	1910.0	endothelin receptor type B		The protein encoded by this gene is a G protein-coupled receptor which activates a phosphatidylinositol-calcium second messenger system. Its ligand, endothelin, consists of a family of three potent vasoactive peptides: ET1, ET2, and ET3. Studies suggest that the multigenic disorder, Hirschsprung disease type 2, is due to mutations in the endothelin receptor type B gene. Alternative splicing and the use of alternative promoters results in multiple transcript variants.	EDNRB
GRK5	2869	93.102234	2869.0	G protein-coupled receptor kinase 5		This gene encodes a member of the guanine nucleotide-binding protein (G protein)-coupled receptor kinase subfamily of the Ser/Thr protein kinase family. The protein phosphorylates the activated forms of G protein-coupled receptors thus initiating their deactivation. It has also been shown to play a role in regulating the motility of polymorphonuclear leukocytes (PMNs).	GRK5
PRX	57716	99.07935	57716.0	periaxin		This gene encodes a protein involved in peripheral nerve myelin upkeep. The encoded protein contains 2 PDZ domains which were named after PSD95 (post synaptic density protein), DlgA (Drosophila disc large tumor suppressor), and ZO1 (a mammalian tight junction protein). Two alternatively spliced transcript variants have been described for this gene which encode different protein isoforms and which are targeted differently in the Schwann cell. Mutations in this gene cause Charcot-Marie-Tooth neuoropathy, type 4F and Dejerine-Sottas neuropathy.	PRX
CCM2L	140706	95.539474	140706.0	CCM2 like scaffolding protein			CCM2L
BTNL9	153579	97.926834	153579.0	butyrophilin like 9			BTNL9
SGCG	6445	98.66305	6445.0	sarcoglycan gamma		This gene encodes gamma-sarcoglycan, one of several sarcolemmal transmembrane glycoproteins that interact with dystrophin. The dystrophin-glycoprotein complex (DGC) spans the sarcolemma and is comprised of dystrophin, syntrophin, alpha- and beta-dystroglycans and sarcoglycans. The DGC provides a structural link between the subsarcolemmal cytoskeleton and the extracellular matrix of muscle cells. Defects in the encoded protein can lead to early onset autosomal recessive muscular dystrophy, in particular limb-girdle muscular dystrophy, type 2C (LGMD2C).	SGCG
USHBP1	83878	99.92502	83878.0	USH1 protein network component harmonin binding protein 1			USHBP1
ACTN2	88	102.64072	88.0	actinin alpha 2		Alpha actinins belong to the spectrin gene superfamily which represents a diverse group of cytoskeletal proteins, including the alpha and beta spectrins and dystrophins. Alpha actinin is an actin-binding protein with multiple roles in different cell types. In nonmuscle cells, the cytoskeletal isoform is found along microfilament bundles and adherens-type junctions, where it is involved in binding actin to the membrane. In contrast, skeletal, cardiac, and smooth muscle isoforms are localized to the Z-disc and analogous dense bodies, where they help anchor the myofibrillar actin filaments. This gene encodes a muscle-specific, alpha actinin isoform that is expressed in both skeletal and cardiac muscles. Several transcript variants encoding different isoforms have been found for this gene.	ACTN2
NPR1	4881	96.93613	4881.0	natriuretic peptide receptor 1		Guanylyl cyclases, catalyzing the production of cGMP from GTP, are classified as soluble and membrane forms (Garbers and Lowe, 1994 [PubMed 7982997]). The membrane guanylyl cyclases, often termed guanylyl cyclases A through F, form a family of cell-surface receptors with a similar topographic structure: an extracellular ligand-binding domain, a single membrane-spanning domain, and an intracellular region that contains a protein kinase-like domain and a cyclase catalytic domain. GC-A and GC-B function as receptors for natriuretic peptides; they are also referred to as atrial natriuretic peptide receptor A (NPR1) and type B (NPR2; MIM 108961). Also see NPR3 (MIM 108962), which encodes a protein with only the ligand-binding transmembrane and 37-amino acid cytoplasmic domains. NPR1 is a membrane-bound guanylate cyclase that serves as the receptor for both atrial and brain natriuretic peptides (ANP (MIM 108780) and BNP (MIM 600295), respectively).	NPR1
UPK3B	105375355	99.48203	105375355.0	uroplakin 3B		UPK3B is a minor component of the apical plaques of mammalian urothelium that binds and dimerizes with uroplakin-1b (UPK1B; MIM 602380), one of the major conserved urothelium membrane proteins. The other major conserved integral membrane proteins of urothelial plaques are UPK1A (MIM 611557), UPK2 (MIM 611558), and UPK3A (MIM 611559) (Deng et al., 2002 [PubMed 12446744]).	UPK3B
ARHGAP6	395	95.7851	395.0	Rho GTPase activating protein 6		This gene encodes a member of the rhoGAP family of proteins which play a role in the regulation of actin polymerization at the plasma membrane during several cellular processes. This protein is thought to have two independent functions, one as a GTPase-activating protein with specificity for RhoA, and another as a cytoskeletal protein that promotes actin remodeling. Multiple alternatively spliced transcript variants encoding different isoforms have been found for this gene.	ARHGAP6
FAM189A2	9413	94.8011	9413.0	family with sequence similarity 189 member A2			FAM189A2
TCF21	6943	95.52068	6943.0	transcription factor 21		TCF21 encodes a transcription factor of the basic helix-loop-helix family. The TCF21 product is mesoderm specific, and expressed in embryonic epicardium, mesenchyme-derived tissues of lung, gut, gonad, and both mesenchymal and glomerular epithelial cells in the kidney. Two transcript variants encoding the same protein have been found for this gene.	TCF21
MYZAP	100820829	102.644806	100820829.0	myocardial zonula adherens protein		This gene encodes a protein that is abundantly expressed in cardiac tissue. The encoded protein localizes to intercalated discs in cardiomyocytes and functions as an activator of Rho-dependent serum-response factor signaling. Alternative splicing results in multiple transcript variants. Readthrough transcription also exists between this gene and the neighboring downstream gene POLR2M (polymerase (RNA) II (DNA directed) polypeptide M) and is represented with GeneID: 145781.	MYZAP
EMP2	2013	94.35591	2013.0	epithelial membrane protein 2		This gene encodes a tetraspan protein of the PMP22/EMP family. The encoded protein regulates cell membrane composition. It has been associated with various functions including endocytosis, cell signaling, cell proliferation, cell migration, cell adhesion, cell death, cholesterol homeostasis, urinary albumin excretion, and embryo implantation. It is known to negatively regulate caveolin-1, a scaffolding protein which is the main component of the caveolae plasma membrane invaginations found in most cell types. Through activation of PTK2 it positively regulates vascular endothelial growth factor A. It also modulates the function of specific integrin isomers in the plasma membrane. Up-regulation of this gene has been linked to cancer progression in multiple different tissues. Mutations in this gene have been associated with nephrotic syndrome type 10 (NPHS10).	EMP2
ARHGEF26	26084	94.55887	26084.0	Rho guanine nucleotide exchange factor 26		This gene encodes a member of the Rho-guanine nucleotide exchange factor (Rho-GEF) family. These proteins regulate Rho GTPases by catalyzing the exchange of GDP for GTP. The encoded protein specifically activates RhoG and plays a role in the promotion of macropinocytosis. Underexpression of the encoded protein may be a predictive marker of chemoresistant disease. Alternatively spliced transcript variants encoding multiple isoforms have been observed for this gene.	ARHGEF26
PECAM1	5175	94.110146	5175.0	platelet and endothelial cell adhesion molecule 1		The protein encoded by this gene is found on the surface of platelets, monocytes, neutrophils, and some types of T-cells, and makes up a large portion of endothelial cell intercellular junctions. The encoded protein is a member of the immunoglobulin superfamily and is likely involved in leukocyte migration, angiogenesis, and integrin activation.	PECAM1
EFCC1	79825	99.92424	79825.0	EF-hand and coiled-coil domain containing 1			EFCC1
WNT3A	89780	93.49557	89780.0	Wnt family member 3A		The WNT gene family consists of structurally related genes which encode secreted signaling proteins. These proteins have been implicated in oncogenesis and in several developmental processes, including regulation of cell fate and patterning during embryogenesis. This gene is a member of the WNT gene family. It encodes a protein which shows 96% amino acid identity to mouse Wnt3A protein, and 84% to human WNT3 protein, another WNT gene product. This gene is clustered with WNT14 gene, another family member, in chromosome 1q42 region.	WNT3A
FAM107A	11170	96.07444	11170.0	family with sequence similarity 107 member A			FAM107A
GPM6A	2823	94.55682	2823.0	glycoprotein M6A			GPM6A
S1PR1	1901	93.70775	1901.0	sphingosine-1-phosphate receptor 1		The protein encoded by this gene is structurally similar to G protein-coupled receptors and is highly expressed in endothelial cells. It binds the ligand sphingosine-1-phosphate with high affinity and high specificity, and suggested to be involved in the processes that regulate the differentiation of endothelial cells. Activation of this receptor induces cell-cell adhesion. Alternative splicing results in multiple transcript variants.	S1PR1
IQSEC3	440073	97.25174	440073.0	IQ motif and Sec7 domain 3			IQSEC3
KL	9365	96.07444	9365.0	klotho		This gene encodes a type-I membrane protein that is related to beta-glucosidases. Reduced production of this protein has been observed in patients with chronic renal failure (CRF), and this may be one of the factors underlying the degenerative processes (e.g., arteriosclerosis, osteoporosis, and skin atrophy) seen in CRF. Also, mutations within this protein have been associated with ageing and bone loss.	KL
MYOC	4653	94.55682	4653.0	myocilin		MYOC encodes the protein myocilin, which is believed to have a role in cytoskeletal function. MYOC is expressed in many occular tissues, including the trabecular meshwork, and was revealed to be the trabecular meshwork glucocorticoid-inducible response protein (TIGR). The trabecular meshwork is a specialized eye tissue essential in regulating intraocular pressure, and mutations in MYOC have been identified as the cause of hereditary juvenile-onset open-angle glaucoma.	MYOC
ANGPT4	51378	96.95275	51378.0	angiopoietin 4		Angiopoietins are proteins with important roles in vascular development and angiogenesis. All angiopoietins bind with similar affinity to an endothelial cell-specific tyrosine-protein kinase receptor. The mechanism by which they contribute to angiogenesis is thought to involve regulation of endothelial cell interactions with supporting perivascular cells. The protein encoded by this gene functions as an agonist and is an angiopoietin.	ANGPT4
CD300LG	146894	100.39855	146894.0	CD300 molecule like family member g		Members of the CD300 (see MIM 606786)-like (CD300L) family, such as CD300LG, are widely expressed on hematopoietic cells. All CD300L proteins are type I cell surface glycoproteins that contain a single immunoglobulin (Ig) V-like domain (Takatsu et al., 2006 [PubMed 16876123]).	CD300LG
ARHGEF15	22899	102.641014	22899.0	Rho guanine nucleotide exchange factor 15		Rho GTPases play a fundamental role in numerous cellular processes that are initiated by extracellular stimuli that work through G protein-coupled receptors. This gene encodes a protein that functions as a specific guanine nucleotide exchange factor for RhoA. It also interacts with ephrin A4 in vascular smooth muscle cells. Two alternatively spliced transcripts variants that encode the same protein have been found for this gene.	ARHGEF15
INMT	11185	100.4223	11185.0	indolethylamine N-methyltransferase		N-methylation of endogenous and xenobiotic compounds is a major method by which they are degraded. This gene encodes an enzyme that N-methylates indoles such as tryptamine. Alternative splicing results in multiple transcript variants. Read-through transcription also exists between this gene and the downstream FAM188B (family with sequence similarity 188, member B) gene.	INMT
TGM1	7051	98.29312	7051.0	transglutaminase 1		The protein encoded by this gene is a membrane protein that catalyzes the addition of an alkyl group from an akylamine to a glutamine residue of a protein, forming an alkylglutamine in the protein. This protein alkylation leads to crosslinking of proteins and catenation of polyamines to proteins. This gene contains either one or two copies of a 22 nt repeat unit in its 3' UTR. Mutations in this gene have been associated with autosomal recessive lamellar ichthyosis (LI) and nonbullous congenital ichthyosiform erythroderma (NCIE).	TGM1
NECAB1	64168	91.580574	64168.0	N-terminal EF-hand calcium binding protein 1			NECAB1
RAMP3	10268	99.06876	10268.0	receptor activity modifying protein 3		The protein encoded by this gene is a member of the RAMP family of single-transmembrane-domain proteins, called receptor (calcitonin) activity modifying proteins (RAMPs). RAMPs are type I transmembrane proteins with an extracellular N terminus and a cytoplasmic C terminus. RAMPs are required to transport calcitonin-receptor-like receptor (CRLR) to the plasma membrane. CRLR, a receptor with seven transmembrane domains, can function as either a calcitonin-gene-related peptide (CGRP) receptor or an adrenomedullin receptor, depending on which members of the RAMP family are expressed. In the presence of this (RAMP3) protein, CRLR functions as an adrenomedullin receptor.	RAMP3
MGAT3	4248	96.64878	4248.0	mannosyl (beta-1,4-)-glycoprotein beta-1,4-N-acetylglucosaminyltransferase		There are believed to be over 100 different glycosyltransferases involved in the synthesis of protein-bound and lipid-bound oligosaccharides. The enzyme encoded by this gene transfers a GlcNAc residue to the beta-linked mannose of the trimannosyl core of N-linked oligosaccharides and produces a bisecting GlcNAc. Multiple alternatively spliced variants, encoding the same protein, have been identified.	MGAT3
HSPA12B	116835	95.783424	116835.0	heat shock protein family A (Hsp70) member 12B		The protein encoded by this gene contains an atypical heat shock protein 70 (Hsp70) ATPase domain and is therefore a distant member of the mammalian Hsp70 family. This gene may be involved in susceptibility to atherosclerosis. Alternative splicing results in multiple transcript variants encoding different isoforms.	HSPA12B
GRASP	160622	96.07444	160622.0	general receptor for phosphoinositides 1 associated scaffold protein		This gene encodes a protein that functions as a molecular scaffold, linking receptors, including group 1 metabotropic glutamate receptors, to neuronal proteins. The encoded protein contains conserved domains, including a leucine zipper sequence, PDZ domain and a C-terminal PDZ-binding motif. Alternately spliced transcript variants have been observed for this gene.	GRASP
ACVRL1	94	93.89816	94.0	activin A receptor like type 1		This gene encodes a type I cell-surface receptor for the TGF-beta superfamily of ligands. It shares with other type I receptors a high degree of similarity in serine-threonine kinase subdomains, a glycine- and serine-rich region (called the GS domain) preceding the kinase domain, and a short C-terminal tail. The encoded protein, sometimes termed ALK1, shares similar domain structures with other closely related ALK or activin receptor-like kinase proteins that form a subfamily of receptor serine/threonine kinases. Mutations in this gene are associated with hemorrhagic telangiectasia type 2, also known as Rendu-Osler-Weber syndrome 2.	ACVRL1
TNNC1	7134	96.93649	7134.0	troponin C1, slow skeletal and cardiac type		Troponin is a central regulatory protein of striated muscle contraction, and together with tropomyosin, is located on the actin filament. Troponin consists of 3 subunits: TnI, which is the inhibitor of actomyosin ATPase; TnT, which contains the binding site for tropomyosin; and TnC, the protein encoded by this gene. The binding of calcium to TnC abolishes the inhibitory action of TnI, thus allowing the interaction of actin with myosin, the hydrolysis of ATP, and the generation of tension. Mutations in this gene are associated with cardiomyopathy dilated type 1Z.	TNNC1
GPIHBP1	338328	100.91545	338328.0	glycosylphosphatidylinositol anchored high density lipoprotein binding protein 1		This gene encodes a capillary endothelial cell protein that facilitates the lipolytic processing of triglyceride-rich lipoproteins. The encoded protein is a glycosylphosphatidylinositol-anchored protein that is a member of the lymphocyte antigen 6 (Ly6) family. This protein plays a major role in transporting lipoprotein lipase (LPL) from the subendothelial spaces to the capillary lumen. Mutations in this gene are the cause of hyperlipoproteinemia, type 1D. Alternate splicing results in multiple transcript variants.	GPIHBP1
SDPR	8436	93.10799	8436.0	serum deprivation response		This gene encodes a calcium-independent phospholipid-binding protein whose expression increases in serum-starved cells. This protein is a substrate for protein kinase C (PKC) phosphorylation and recruits polymerase I and transcript release factor (PTRF) to caveolae. Removal of this protein causes caveolae loss and its over-expression results in caveolae deformation and membrane tubulation.	SDPR
STX11	8676	96.340034	8676.0	syntaxin 11		This gene encodes a member of the syntaxin family. Syntaxins have been implicated in the targeting and fusion of intracellular transport vesicles. This family member may regulate protein transport among late endosomes and the trans-Golgi network. Mutations in this gene have been associated with familial hemophagocytic lymphohistiocytosis.	STX11
PTPRB	5787	95.52068	5787.0	protein tyrosine phosphatase, receptor type B		The protein encoded by this gene is a member of the protein tyrosine phosphatase (PTP) family. PTPs are known to be signaling molecules that regulate a variety of cellular processes including cell growth, differentiation, mitotic cycle, and oncogenic transformation. This PTP contains an extracellular domain, a single transmembrane segment and one intracytoplasmic catalytic domain, thus belongs to receptor type PTP. The extracellular region of this PTP is composed of multiple fibronectin type_III repeats, which was shown to interact with neuronal receptor and cell adhesion molecules, such as contactin and tenascin C. This protein was also found to interact with sodium channels, and thus may regulate sodium channels by altering tyrosine phosphorylation status. The functions of the interaction partners of this protein implicate the roles of this PTP in cell adhesion, neurite growth, and neuronal differentiation. Alternate transcript variants encoding different isoforms have been found for this gene.	PTPRB
C10orf67	256815	111.15526	256815.0	chromosome 10 open reading frame 67			C10orf67
CA4	762	92.378334	762.0	carbonic anhydrase 4		Carbonic anhydrases (CAs) are a large family of zinc metalloenzymes that catalyze the reversible hydration of carbon dioxide. They participate in a variety of biological processes, including respiration, calcification, acid-base balance, bone resorption, and the formation of aqueous humor, cerebrospinal fluid, saliva, and gastric acid. They show extensive diversity in tissue distribution and in their subcellular localization. This gene encodes a glycosylphosphatidyl-inositol-anchored membrane isozyme expressed on the luminal surfaces of pulmonary (and certain other) capillaries and proximal renal tubules. Its exact function is not known; however, it may have a role in inherited renal abnormalities of bicarbonate transport.	CA4
ITLN2	142683	107.999985	142683.0	intelectin 2			ITLN2
GPD1	2819	96.06154	2819.0	glycerol-3-phosphate dehydrogenase 1		This gene encodes a member of the NAD-dependent glycerol-3-phosphate dehydrogenase family. The encoded protein plays a critical role in carbohydrate and lipid metabolism by catalyzing the reversible conversion of dihydroxyacetone phosphate (DHAP) and reduced nicotine adenine dinucleotide (NADH) to glycerol-3-phosphate (G3P) and NAD+. The encoded cytosolic protein and mitochondrial glycerol-3-phosphate dehydrogenase also form a glycerol phosphate shuttle that facilitates the transfer of reducing equivalents from the cytosol to mitochondria. Mutations in this gene are a cause of transient infantile hypertriglyceridemia. Alternatively spliced transcript variants encoding multiple isoforms have been observed for this gene.	GPD1
CLIC5	53405	95.528885	53405.0	chloride intracellular channel 5		This gene encodes a member of the chloride intracellular channel (CLIC) family of chloride ion channels. The encoded protein associates with actin-based cytoskeletal structures and may play a role in multiple processes including hair cell stereocilia formation, myoblast proliferation and glomerular podocyte and endothelial cell maintenance. Alternatively spliced transcript variants encoding multiple isoforms have been observed for this gene.	CLIC5
DENND3	22898	95.26902	22898.0	DENN domain containing 3			DENND3
FMO2	2327	100.92246	2327.0	flavin containing monooxygenase 2		This gene encodes a flavin-containing monooxygenase family member. It is an NADPH-dependent enzyme that catalyzes the N-oxidation of some primary alkylamines through an N-hydroxylamine intermediate. However, some human populations contain an allele (FMO2*2A) with a premature stop codon, resulting in a protein that is C-terminally-truncated, has no catalytic activity, and is likely degraded rapidly. This gene is found in a cluster with other related family members on chromosome 1. Alternative splicing results in multiple transcript variants.	FMO2
LDB2	9079	97.92721	9079.0	LIM domain binding 2		The protein encoded by this gene belongs to the LIM-domain binding family. Members of this family are characterized by a conserved nuclear localization sequence, an amino-terminal homodimerization domain and a carboxy-terminal LIM interaction domain. These proteins function as adapter molecules to allow assembly of transcriptional regulatory complexes. Genetic association studies suggest functions for this gene in rhegmatogenous retinal detachment and coronary artery disease. Alternative splicing results in multiple transcript variants.	LDB2
HIGD1B	51751	98.66473	51751.0	HIG1 hypoxia inducible domain family member 1B		This gene encodes a member of the hypoxia inducible gene 1 (HIG1) domain family. The encoded protein is localized to the cell membrane and has been linked to tumorigenesis and the progression of pituitary adenomas. Alternative splicing results in multiple transcript variants.	HIGD1B
CDH5	1003	98.286606	1003.0	cadherin 5		This gene encodes a classical cadherin of the cadherin superfamily. The encoded preproprotein is proteolytically processed to generate the mature glycoprotein. This calcium-dependent cell-cell adhesion molecule is comprised of five extracellular cadherin repeats, a transmembrane region and a highly conserved cytoplasmic tail. Functioning as a classical cadherin by imparting to cells the ability to adhere in a homophilic manner, this protein plays a role in endothelial adherens junction assembly and maintenance. This gene is located in a gene cluster in a region on the long arm of chromosome 16 that is involved in loss of heterozygosity events in breast and prostate cancer.	CDH5
PTPRQ	374462	93.70746	374462.0	protein tyrosine phosphatase, receptor type Q		This locus encodes a member of the type III receptor-like protein-tyrosine phosphatase family. The encoded protein catalyzes the dephosphorylation of phosphotyrosine and phosphatidylinositol and plays roles in cellular proliferation and differentiation. Mutations at this locus have been linked to autosomal recessive deafness.	PTPRQ
NMUR1	10316	93.099785	10316.0	neuromedin U receptor 1			NMUR1
HTR3C	170572	111.154976	170572.0	5-hydroxytryptamine receptor 3C		The product of this gene belongs to the ligand-gated ion channel receptor superfamily. This gene encodes subunit C of the type 3 receptor for 5-hydroxytryptamine (serotonin), a biogenic hormone that functions as a neurotransmitter, a hormone, and a mitogen. This receptor causes fast, depolarizing responses in neurons after activation. Genes encoding subunits C, D and E form a cluster on chromosome 3.	HTR3C
SCUBE1	80274	92.04748	80274.0	signal peptide, CUB domain and EGF like domain containing 1		This gene encodes a cell surface glycoprotein that is a member of the SCUBE (signal peptide, CUB domain, EGF (epidermal growth factor)-like protein) family. Family members have an amino-terminal signal peptide, nine copies of EGF-like repeats and a CUB domain at the carboxyl terminus. This protein is expressed in platelets and endothelial cells and may play an important role in vascular biology.	SCUBE1
FOXF1	2294	93.099785	2294.0	forkhead box F1		This gene belongs to the forkhead family of transcription factors which is characterized by a distinct forkhead domain.  The specific function of this gene has not yet been determined; however, it may play a role in the regulation of pulmonary genes as well as embryonic development.	FOXF1
THBD	7056	96.93613	7056.0	thrombomodulin		The protein encoded by this intronless gene is an endothelial-specific type I membrane receptor that binds thrombin. This binding results in the activation of protein C, which degrades clotting factors Va and VIIIa and reduces the amount of thrombin generated. Mutations in this gene are a cause of thromboembolic disease, also known as inherited thrombophilia.	THBD
ADRB2	154	96.95654	154.0	adrenoceptor beta 2		This gene encodes beta-2-adrenergic receptor which is a member of the G protein-coupled receptor superfamily. This receptor is directly associated with one of its ultimate effectors, the class C L-type calcium channel Ca(V)1.2. This receptor-channel complex also contains a G protein, an adenylyl cyclase, cAMP-dependent kinase, and the counterbalancing phosphatase, PP2A. The assembly of the signaling complex provides a mechanism that ensures specific and rapid signaling by this G protein-coupled receptor. This gene is intronless. Different polymorphic forms, point mutations, and/or downregulation of this gene are associated with nocturnal asthma, obesity and type 2 diabetes.	ADRB2
THSD1	55901	94.80082	55901.0	thrombospondin type 1 domain containing 1		The protein encoded by this gene contains a type 1 thrombospondin domain, which is found in a number of proteins involved in the complement pathway, as well as in extracellular matrix proteins. Alternatively spliced transcript variants encoding different isoforms have been observed for this gene.	THSD1
JPH4	84502	99.06057	84502.0	junctophilin 4		This gene encodes a member of the junctophilin family of transmembrane proteins that are involved in the formation of the junctional membrane complexes between the plasma membrane and the endoplasmic/sarcoplasmic reticulum in excitable cells. The encoded protein contains a conserved N-terminal repeat region called the membrane occupation and recognition nexus sequence that is found in other members of the junctophilin family. Alternative splicing results in multiple transcript variants.	JPH4
