query	_id	_score	entrezgene	name	notfound	summary	symbol
HADHB	3032	96.93649	3032.0	hydroxyacyl-CoA dehydrogenase/3-ketoacyl-CoA thiolase/enoyl-CoA hydratase (trifunctional protein), beta subunit		This gene encodes the beta subunit of the mitochondrial trifunctional protein, which catalyzes the last three steps of mitochondrial beta-oxidation of long chain fatty acids. The mitochondrial membrane-bound heterocomplex is composed of four alpha and four beta subunits, with the beta subunit catalyzing the 3-ketoacyl-CoA thiolase activity. The encoded protein can also bind RNA and decreases the stability of some mRNAs. The genes of the alpha and beta subunits of the mitochondrial trifunctional protein are located adjacent to each other in the human genome in a head-to-head orientation. Mutations in this gene result in trifunctional protein deficiency. Alternatively spliced transcript variants encoding different isoforms have been described.	HADHB
GLTP	51228	92.237885	51228.0	glycolipid transfer protein		The protein encoded by this gene is similar to bovine and porcine proteins which accelerate transfer of certain glycosphingolipids and glyceroglycolipids between membranes. It is thought to be a cytoplasmic protein.	GLTP
MT1M	4499	109.436714	4499.0	metallothionein 1M		This gene encodes a member of the metallothionein superfamily, type 1 family. Metallothioneins have a high content of cysteine residues that bind various heavy metals. These genes are transcriptionally regulated by both heavy metals and glucocorticoids.	MT1M
NAP1L2	4674	100.89503	4674.0	nucleosome assembly protein 1 like 2		The protein encoded by this intronless gene is a member of the nucleosome assembly protein (NAP) family. The encoded protein represents a class of tissue-specific factors that interact with chromatin to regulate neuronal cell proliferation.	NAP1L2
SH2D7	646892	103.29628	646892.0	SH2 domain containing 7			SH2D7
CA2	760	97.252495	760.0	carbonic anhydrase 2		The protein encoded by this gene is one of several isozymes of carbonic anhydrase, which catalyzes reversible hydration of carbon dioxide. Defects in this enzyme are associated with osteopetrosis and renal tubular acidosis. Two transcript variants encoding different isoforms have been found for this gene.	CA2
FAM107A	11170	96.07444	11170.0	family with sequence similarity 107 member A			FAM107A
RSPO2	340419	96.93649	340419.0	R-spondin 2		This gene encodes a member of the R-spondin family of proteins. These proteins are secreted ligands of leucine-rich repeat containing G protein-coupled receptors that enhance Wnt signaling through the inhibition of ubiquitin E3 ligases. A chromosomal translocation including this locus that results in the formation of a gene fusion has been identified in multiple human cancers. Alternative splicing results in multiple transcript variants.	RSPO2
PLAC9	219348	93.11856	219348.0	placenta specific 9			PLAC9
LYVE1	10894	94.12676	10894.0	lymphatic vessel endothelial hyaluronan receptor 1		This gene encodes a type I integral membrane glycoprotein. The encoded protein acts as a receptor and binds to both soluble and immobilized hyaluronan. This protein may function in lymphatic hyaluronan transport and have a role in tumor metastasis.	LYVE1
GLP2R	9340	97.2729	9340.0	glucagon like peptide 2 receptor		This gene encodes a G protein-coupled receptor that is closely related to the glucagon receptor and binds to glucagon-like peptide-2 (GLP2). Signalling through GLP2 stimulates intestinal growth and increases villus height in the small intestine, concomitant with increased crypt cell proliferation and decreased enterocyte apoptosis.	GLP2R
AGPAT9					True		
PRPH	5630	97.92606	5630.0	peripherin		This gene encodes a cytoskeletal protein found in neurons of the peripheral nervous system. The encoded protein is a type III intermediate filament protein with homology to other cytoskeletal proteins such as desmin, and is a different protein that the peripherin found in photoreceptors. Mutations in this gene have been associated with susceptibility to amyotrophic lateral sclerosis.	PRPH
ENPP6	133121	95.26902	133121.0	ectonucleotide pyrophosphatase/phosphodiesterase 6			ENPP6
PLP1	5354	96.6485	5354.0	proteolipid protein 1		This gene encodes a transmembrane proteolipid protein that is the predominant component of myelin. The encoded protein may play a role in the compaction, stabilization, and maintenance of myelin sheaths, as well as in oligodendrocyte development and axonal survival. Mutations in this gene cause Pelizaeus-Merzbacher disease and spastic paraplegia type 2. Alternatively splicing results in multiple transcript variants, including the DM20 splice variant.	PLP1
PCSK2	5126	94.81192	5126.0	proprotein convertase subtilisin/kexin type 2		This gene encodes a member of the subtilisin-like proprotein convertase family, which includes proteases that process protein and peptide precursors trafficking through regulated or constitutive branches of the secretory pathway. The protein undergoes an initial autocatalytic processing event and interacts with a neuroendocrine secretory protein in the ER, exits the ER and sorts to secretory granules, where it is cleaved and catalytically activated during intracellular transport. The encoded protease is packaged into and activated in dense core secretory granules and expressed in the neuroendocrine system and brain. This gene encodes one of the seven basic amino acid-specific members which cleave their substrates at single or paired basic residues. It functions in the proteolytic activation of polypeptide hormones and neuropeptides precursors. Single nucleotide polymorphisms in this gene may increase susceptibility to myocardial infarction and type 2 diabetes. This gene may also play a role in tumor development and progression. Alternatively spliced transcript variants encoding multiple isoforms have been observed for this gene.	PCSK2
CADM3	57863	95.81331	57863.0	cell adhesion molecule 3		The protein encoded by this gene is a calcium-independent cell-cell adhesion protein that can form homodimers or heterodimers with other nectin proteins. The encoded protein has both homophilic and heterophilic cell-cell adhesion activity. This gene is reported to be a tumor suppressor gene.	CADM3
TMEM72	643236	96.08527	643236.0	transmembrane protein 72		This gene encodes a transmembrane protein which may be expressed specifically in the kidney.	TMEM72
DPF3	8110	94.788185	8110.0	double PHD fingers 3		This gene encodes a member of the D4 protein family. The encoded protein is a transcription regulator that binds acetylated histones and is a component of the BAF chromatin remodeling complex. Alternate splicing results in multiple transcript variants encoding different isoforms.	DPF3
GFRA2	2675	93.10259	2675.0	GDNF family receptor alpha 2		Glial cell line-derived neurotrophic factor (GDNF) and neurturin (NTN) are two structurally related, potent neurotrophic factors that play key roles in the control of neuron survival and differentiation. The protein encoded by this gene is a member of the GDNF receptor family. It is a glycosylphosphatidylinositol(GPI)-linked cell surface receptor for both GDNF and NTN, and mediates activation of the RET tyrosine kinase receptor. This encoded protein acts preferentially as a receptor for NTN compared to its other family member, GDNF family receptor alpha 1. This gene is a candidate gene for RET-associated diseases. Multiple transcript variants encoding different isoforms have been found for this gene.	GFRA2
OTOP3	347741	95.78958	347741.0	otopetrin 3			OTOP3
HPGD	3248	95.78958	3248.0	hydroxyprostaglandin dehydrogenase 15-(NAD)		This gene encodes a member of the short-chain nonmetalloenzyme alcohol dehydrogenase protein family. The encoded enzyme is responsible for the metabolism of prostaglandins, which function in a variety of physiologic and cellular processes such as inflammation. Mutations in this gene result in primary autosomal recessive hypertrophic osteoarthropathy and cranioosteoarthropathy. Multiple transcript variants encoding different isoforms have been found for this gene.	HPGD
GNG7	2788	96.07444	2788.0	G protein subunit gamma 7			GNG7
PADI2	11240	95.03958	11240.0	peptidyl arginine deiminase 2		This gene encodes a member of the peptidyl arginine deiminase family of enzymes, which catalyze the post-translational deimination of proteins by converting arginine residues into citrullines in the presence of calcium ions. The family members have distinct substrate specificities and tissue-specific expression patterns. The type II enzyme is the most widely expressed family member. Known substrates for this enzyme include myelin basic protein in the central nervous system and vimentin in skeletal muscle and macrophages. This enzyme is thought to play a role in the onset and progression of neurodegenerative human disorders, including Alzheimer disease and multiple sclerosis, and it has also been implicated in glaucoma pathogenesis. This gene exists in a cluster with four other paralogous genes.	PADI2
RXRG	6258	97.59896	6258.0	retinoid X receptor gamma		This gene encodes a member of the retinoid X receptor (RXR) family of nuclear receptors which are involved in mediating the antiproliferative effects of retinoic acid (RA). This receptor forms dimers with the retinoic acid, thyroid hormone, and vitamin D receptors, increasing both DNA binding and transcriptional function on their respective response elements. This gene is expressed at significantly lower levels in non-small cell lung cancer cells. Alternatively spliced transcript variants have been described.	RXRG
LPAR1	1902	93.50643	1902.0	lysophosphatidic acid receptor 1		The integral membrane protein encoded by this gene is a lysophosphatidic acid (LPA) receptor from a group known as EDG receptors. These receptors are members of the G protein-coupled receptor superfamily. Utilized by LPA for cell signaling, EDG receptors mediate diverse biologic functions, including proliferation, platelet aggregation, smooth muscle contraction, inhibition of neuroblastoma cell differentiation, chemotaxis, and tumor cell invasion. Two transcript variants encoding the same protein have been identified for this gene	LPAR1
PI16	221476	96.07417	221476.0	peptidase inhibitor 16			PI16
SULT1A2	6799	111.16609	6799.0	sulfotransferase family 1A member 2		Sulfotransferase enzymes catalyze the sulfate conjugation of many hormones, neurotransmitters, drugs, and xenobiotic compounds. These cytosolic enzymes are different in their tissue distributions and substrate specificities. The gene structure (number and length of exons) is similar among family members. This gene encodes one of two phenol sulfotransferases with thermostable enzyme activity. Two alternatively spliced variants that encode the same protein have been described.	SULT1A2
USP2	9099	96.08527	9099.0	ubiquitin specific peptidase 2		This gene encodes a member of the family of de-ubiquitinating enzymes, which belongs to the peptidase C19 superfamily. The encoded protein is a ubiquitin-specific protease which is required for TNF-alpha (tumor necrosis factor alpha) -induced NF-kB (nuclear factor kB) signaling. This protein deubiquitinates polyubiquitinated target proteins such as fatty acid synthase, murine double minute 2 (MDM2), MDM4/MDMX and cyclin D1. MDM2 and MDM4 are negative regulators of the p53 tumor suppressor and cyclin D1 is required for cell cycle G1/S transition. Multiple alternatively spliced transcript variants encoding different isoforms have been identified.	USP2
SPIB	6689	98.6655	6689.0	Spi-B transcription factor		The protein encoded by this gene is a transcriptional activator that binds to the PU-box (5'-GAGGAA-3') and acts as a lymphoid-specific enhancer. Four transcript variants encoding different isoforms have been found for this gene.	SPIB
ABCG2	9429	97.27994	9429.0	ATP binding cassette subfamily G member 2 (Junior blood group)		The membrane-associated protein encoded by this gene is included in the superfamily of ATP-binding cassette (ABC) transporters. ABC proteins transport various molecules across extra- and intra-cellular membranes. ABC genes are divided into seven distinct subfamilies (ABC1, MDR/TAP, MRP, ALD, OABP, GCN20, White). This protein is a member of the White subfamily. Alternatively referred to as a breast cancer resistance protein, this protein functions as a xenobiotic transporter which may play a major role in multi-drug resistance. It likely serves as a cellular defense mechanism in response to mitoxantrone and anthracycline exposure. Significant expression of this protein has been observed in the placenta, which may suggest a potential role for this molecule in placenta tissue. Multiple transcript variants encoding different isoforms have been found for this gene.	ABCG2
FXYD1	5348	102.6244	5348.0	FXYD domain containing ion transport regulator 1		This gene encodes a member of a family of small membrane proteins that share a 35-amino acid signature sequence domain, beginning with the sequence PFXYD and containing 7 invariant and 6 highly conserved amino acids. The approved human gene nomenclature for the family is FXYD-domain containing ion transport regulator. Mouse FXYD5 has been termed RIC (Related to Ion Channel). FXYD2, also known as the gamma subunit of the Na,K-ATPase, regulates the properties of that enzyme. FXYD1 (phospholemman), FXYD2 (gamma), FXYD3 (MAT-8), FXYD4 (CHIF), and FXYD5 (RIC) have been shown to induce channel activity in experimental expression systems. Transmembrane topology has been established for two family members (FXYD1 and FXYD2), with the N-terminus extracellular and the C-terminus on the cytoplasmic side of the membrane. The protein encoded by this gene is a plasma membrane substrate for several kinases, including protein kinase A, protein kinase C, NIMA kinase, and myotonic dystrophy kinase. It is thought to form an ion channel or regulate ion channel activity. Transcript variants with different 5' UTR sequences have been described in the literature.	FXYD1
GSN	2934	96.94187	2934.0	gelsolin		The protein encoded by this gene binds to the 'plus' ends of actin monomers and filaments to prevent monomer exchange. The encoded calcium-regulated protein functions in both assembly and disassembly of actin filaments. Defects in this gene are a cause of familial amyloidosis Finnish type (FAF). Multiple transcript variants encoding several different isoforms have been found for this gene.	GSN
C2orf88	84281	108.00204	84281.0	chromosome 2 open reading frame 88			C2orf88
PKHD1L1	93035	98.66473	93035.0	polycystic kidney and hepatic disease 1 (autosomal recessive)-like 1			PKHD1L1
MAL	4118	98.28737	4118.0	mal, T-cell differentiation protein		The protein encoded by this gene is a highly hydrophobic integral membrane protein belonging to the MAL family of proteolipids. The protein has been localized to the endoplasmic reticulum of T-cells and is a candidate linker protein in T-cell signal transduction. In addition, this proteolipid is localized in compact myelin of cells in the nervous system and has been implicated in myelin biogenesis and/or function. The protein plays a role in the formation, stabilization and maintenance of glycosphingolipid-enriched membrane microdomains. Down-regulation of this gene has been associated with a variety of human epithelial malignancies. Alternative splicing produces four transcript variants which vary from each other by the presence or absence of alternatively spliced exons 2 and 3.	MAL
PTN	5764	93.901505	5764.0	pleiotrophin		The protein encoded by this gene is a secreted heparin-binding growth factor. The protein has significant roles in cell growth and survival, cell migration, angiogenesis and tumorigenesis. Alternative splicing and the use of alternative promoters results in multiple transcript variants.	PTN
SCARA5	286133	94.113846	286133.0	scavenger receptor class A member 5			SCARA5
P2RY1	5028	95.27272	5028.0	purinergic receptor P2Y1		The product of this gene belongs to the family of G-protein coupled receptors. This family has several receptor subtypes with different pharmacological selectivity, which overlaps in some cases, for various adenosine and uridine nucleotides. This receptor functions as a receptor for extracellular ATP and ADP. In platelets binding to ADP leads to mobilization of intracellular calcium ions via activation of phospholipase C, a change in platelet shape, and probably to platelet aggregation.	P2RY1
TP53INP2	58476	95.528885	58476.0	tumor protein p53 inducible nuclear protein 2		The protein encoded by this gene promotes autophagy and is essential for proper autophagosome formation and processing. In addition, the encoded protein can enhance rDNA transcription by helping in the assembly of the POLR1/RNA polymerase I preinitiation complex. Finally, this protein serves as a transcriptional activator for some genes.	TP53INP2
CNR1	1268	92.74946	1268.0	cannabinoid receptor 1		This gene encodes one of two cannabinoid receptors. The cannabinoids, principally delta-9-tetrahydrocannabinol and synthetic analogs, are psychoactive ingredients of marijuana. The cannabinoid receptors are members of the guanine-nucleotide-binding protein (G-protein) coupled receptor family, which inhibit adenylate cyclase activity in a dose-dependent, stereoselective and pertussis toxin-sensitive manner. The two receptors have been found to be involved in the cannabinoid-induced CNS effects (including alterations in mood and cognition) experienced by users of marijuana. Multiple transcript variants encoding two different protein isoforms have been described for this gene.	CNR1
DAO	1610	96.95654	1610.0	D-amino acid oxidase		This gene encodes the peroxisomal enzyme D-amino acid oxidase. The enzyme is a flavoprotein which uses flavin adenine dinucleotide (FAD) as its prosthetic group. Its substrates include a wide variety of D-amino acids, but it is inactive on the naturally occurring L-amino acids. Its biological function is not known; it may act as a detoxifying agent which removes D-amino acids that accumulate during aging. In mice, it degrades D-serine, a co-agonist of the NMDA receptor. This gene may play a role in the pathophysiology of schizophrenia.	DAO
ACAT1	38	94.8011	38.0	acetyl-CoA acetyltransferase 1		This gene encodes a mitochondrially localized enzyme that catalyzes the reversible formation of acetoacetyl-CoA from two molecules of acetyl-CoA. Defects in this gene are associated with 3-ketothiolase deficiency, an inborn error of isoleucine catabolism characterized by urinary excretion of 2-methyl-3-hydroxybutyric acid, 2-methylacetoacetic acid, tiglylglycine, and butanone.	ACAT1
CFD	1675	101.42896	1675.0	complement factor D		This gene encodes a member of the S1, or chymotrypsin, family of serine peptidases. This protease catalyzes the cleavage of factor B, the rate-limiting step of the alternative pathway of complement activation. This protein also functions as an adipokine, a cell signaling protein secreted by adipocytes, which regulates insulin secretion in mice. Mutations in this gene underlie complement factor D deficiency, which is associated with recurrent bacterial meningitis infections in human patients. Alternative splicing of this gene results in multiple transcript variants. At least one of these variants encodes a preproprotein that is proteolytically processed to generate the mature protease.	CFD
KRT24	192666	96.96357	192666.0	keratin 24		This gene encodes a member of the type I (acidic) keratin family, which belongs to the superfamily of intermediate filament (IF) proteins. Keratins are heteropolymeric structural proteins which form the intermediate filament. These filaments, along with actin microfilaments and microtubules, compose the cytoskeleton of epithelial cells. The type I keratin genes are clustered in a region of chromosome 17q12-q21.	KRT24
SMPDL3A	10924	92.913025	10924.0	sphingomyelin phosphodiesterase acid like 3A			SMPDL3A
UGT1A10	54575	116.52714	54575.0	UDP glucuronosyltransferase family 1 member A10		This gene encodes a UDP-glucuronosyltransferase, an enzyme of the glucuronidation pathway that transforms small lipophilic molecules, such as steroids, bilirubin, hormones, and drugs, into water-soluble, excretable metabolites. This gene is part of a complex locus that encodes several UDP-glucuronosyltransferases. The locus includes thirteen unique alternate first exons followed by four common exons. Four of the alternate first exons are considered pseudogenes. Each of the remaining nine 5' exons may be spliced to the four common exons, resulting in nine proteins with different N-termini and identical C-termini. Each first exon encodes the substrate binding site, and is regulated by its own promoter. The enzyme encoded by this gene has glucuronidase activity on mycophenolic acid, coumarins, and quinolines.	UGT1A10
SLC25A34	284723	93.895355	284723.0	solute carrier family 25 member 34		SLC25A34 belongs to the SLC25 family of mitochondrial carrier proteins (Haitina et al., 2006 [PubMed 16949250]).	SLC25A34
PRIMA1	145270	93.31402	145270.0	proline rich membrane anchor 1		The product of this gene functions to organize acetylcholinesterase (AChE) into tetramers, and to anchor AChE at neural cell membranes.	PRIMA1
PKNOX2	63876	95.7851	63876.0	PBX/knotted 1 homeobox 2		Homeodomain proteins are sequence-specific transcription factors that share a highly conserved DNA-binding domain and play fundamental roles in cell proliferation, differentiation, and death. PKNOX2 belongs to the TALE (3-amino acid loop extension) class of homeodomain proteins characterized by a 3-amino acid extension between alpha helices 1 and 2 within the homeodomain (Imoto et al., 2001 [PubMed 11549286]).	PKNOX2
NTN1	9423	94.12649	9423.0	netrin 1		Netrin is included in a family of laminin-related secreted proteins.  The function of this gene has not yet been defined; however, netrin is thought to be involved in axon guidance and cell migration during development.  Mutations and loss of expression of netrin suggest that variation in netrin may be involved in cancer development.	NTN1
PPAP2A					True		
BCAR3	8412	95.026665	8412.0	breast cancer anti-estrogen resistance 3		Breast tumors are initially dependent on estrogens for growth and progression and can be inhibited by anti-estrogens such as tamoxifen. However, breast cancers progress to become anti-estrogen resistant. Breast cancer anti-estrogen resistance gene 3 was identified in the search for genes involved in the development of estrogen resistance. The gene encodes a component of intracellular signal transduction that causes estrogen-independent proliferation in human breast cancer cells. The protein contains a putative src homology 2 (SH2) domain, a hall mark of cellular tyrosine kinase signaling molecules, and is partly homologous to the cell division cycle protein CDC48. Multiple transcript variants encoding different isoforms have been found for this gene.	BCAR3
RDH5	5959	99.48241	5959.0	retinol dehydrogenase 5		This gene encodes an enzyme belonging to the short-chain dehydrogenases/reductases (SDR) family. This retinol dehydrogenase functions to catalyze the final step in the biosynthesis of 11-cis retinaldehyde, which is the universal chromophore of visual pigments. Mutations in this gene cause autosomal recessive fundus albipunctatus, a rare form of night blindness that is characterized by a delay in the regeneration of cone and rod photopigments. Alternative splicing results in multiple transcript variants. Read-through transcription also exists between this gene and the neighboring upstream BLOC1S1 (biogenesis of lysosomal organelles complex-1, subunit 1) gene.	RDH5
HBB	3043	106.82905	3043.0	hemoglobin subunit beta		The alpha (HBA) and beta (HBB) loci determine the structure of the 2 types of polypeptide chains in adult hemoglobin, Hb A. The normal adult hemoglobin tetramer consists of two alpha chains and two beta chains. Mutant beta globin causes sickle cell anemia. Absence of beta chain causes beta-zero-thalassemia. Reduced amounts of detectable beta globin causes beta-plus-thalassemia. The order of the genes in the beta-globin cluster is 5'-epsilon -- gamma-G -- gamma-A -- delta -- beta--3'.	HBB
AHCYL2	23382	99.95245	23382.0	adenosylhomocysteinase like 2		The protein encoded by this gene acts as a homotetramer and may be involved in the conversion of S-adenosyl-L-homocysteine to L-homocysteine and adenosine. Several transcript variants encoding different isoforms have been found for this gene.	AHCYL2
BMP3	651	94.55682	651.0	bone morphogenetic protein 3		This gene encodes a secreted ligand of the TGF-beta (transforming growth factor-beta) superfamily of proteins. Ligands of this family bind various TGF-beta receptors leading to recruitment and activation of SMAD family transcription factors that regulate gene expression. The encoded preproprotein is proteolytically processed to generate each subunit of the disulfide-linked homodimer. This protein suppresses osteoblast differentiation, and negatively regulates bone density, by modulating TGF-beta receptor availability to other ligands.	BMP3
GCG	2641	95.022194	2641.0	glucagon		The protein encoded by this gene is actually a preproprotein that is cleaved into four distinct mature peptides. One of these, glucagon, is a pancreatic hormone that counteracts the glucose-lowering action of insulin by stimulating glycogenolysis and gluconeogenesis. Glucagon is a ligand for a specific G-protein linked receptor whose signalling pathway controls cell proliferation. Two of the other peptides are secreted from gut endocrine cells and promote nutrient absorption through distinct mechanisms. Finally, the fourth peptide is similar to glicentin, an active enteroglucagon.	GCG
ALPI	248	101.4301	248.0	alkaline phosphatase, intestinal		There are at least four distinct but related alkaline phosphatases: intestinal, placental, placental-like, and liver/bone/kidney (tissue non-specific). The intestinal alkaline phosphatase gene encodes a digestive brush-border enzyme. This enzyme is a component of the gut mucosal defense system and is thought to function in the detoxification of lipopolysaccharide, and in the prevention of bacterial translocation in the gut.	ALPI
ENDOD1	23052	95.539474	23052.0	endonuclease domain containing 1			ENDOD1
C2orf40	84417	111.16609	84417.0	chromosome 2 open reading frame 40			C2orf40
FAM47E-STBD1	100631383	116.50808	100631383.0	FAM47E-STBD1 readthrough		This locus represents naturally occurring read-through transcription between the neighboring FAM47E (family with sequence similarity 47, member E) and STBD1 (starch binding domain 1) genes on chromosome 4. The read-through transcript encodes a protein that shares sequence identity with the upstream gene product but its C-terminal region is distinct due to frameshifts relative to the downstream gene.	FAM47E-STBD1
CDKL1	8814	93.10799	8814.0	cyclin dependent kinase like 1		This gene product is a member of a large family of CDC2-related serine/threonine protein kinases. It accumulates primarily in the nucleus. Two transcript variants encoding different isoforms have been found for this gene.	CDKL1
GPT	2875	96.3563	2875.0	glutamic--pyruvic transaminase		This gene encodes cytosolic alanine aminotransaminase 1 (ALT1); also known as glutamate-pyruvate transaminase 1. This enzyme catalyzes the reversible transamination between alanine and 2-oxoglutarate to generate pyruvate and glutamate and, therefore, plays a key role in the intermediary metabolism of glucose and amino acids. Serum activity levels of this enzyme are routinely used as a biomarker of liver injury caused by drug toxicity, infection, alcohol, and steatosis. A related gene on chromosome 16 encodes a putative mitochondrial alanine aminotransaminase.	GPT
CLDN23	137075	97.27994	137075.0	claudin 23		This gene encodes a member of the claudin family. Claudins are integral membrane proteins and components of tight junction strands. Tight junction strands serve as a physical barrier to prevent solutes and water from passing freely through the paracellular space between epithelial or endothelial cell sheets, and also play critical roles in maintaining cell polarity and signal transductions. This gene is expressed in germinal center B-cells, placenta and stomach as well as in colon tumor. This gene is down-regulated in intestinal type gastric cancer.	CLDN23
ASPA	443	87.73609	443.0	aspartoacylase		This gene encodes an enzyme that catalyzes the conversion of N-acetyl_L-aspartic acid (NAA) to aspartate and acetate. NAA is abundant in the brain where hydrolysis by aspartoacylase is thought to help maintain white matter. This protein is an NAA scavenger in other tissues. Mutations in this gene cause Canavan disease. Alternatively spliced transcript variants have been found for this gene.	ASPA
SLC22A18AS	5003	113.3845	5003.0	solute carrier family 22 member 18 antisense			SLC22A18AS
MAMDC2	256691	95.26902	256691.0	MAM domain containing 2			MAMDC2
FEV	54738	93.102234	54738.0	FEV, ETS transcription factor		This gene belongs to the ETS transcription factor family. ETS family members have a highly conserved 85-amino acid ETS domain that binds purine-rich DNA sequences. The alanine-rich C-terminus of this gene indicates that it may act as a transcription repressor. This gene is exclusively expressed in neurons of the central serotonin (5-HT) system, a system implicated in the pathogeny of such psychiatric diseases as depression, anxiety, and eating disorders. In some types of Ewing tumors, this gene is fused to the Ewing sarcoma (EWS) gene following chromosome translocations.	FEV
METTL7A	25840	100.39522	25840.0	methyltransferase like 7A			METTL7A
ADHFE1	137872	94.327705	137872.0	alcohol dehydrogenase, iron containing 1		The ADHFE1 gene encodes hydroxyacid-oxoacid transhydrogenase (EC 1.1.99.24), which is responsible for the oxidation of 4-hydroxybutyrate in mammalian tissues (Kardon et al., 2006 [PubMed 16616524]).	ADHFE1
SLC4A4	8671	95.28943	8671.0	solute carrier family 4 member 4		This gene encodes a sodium bicarbonate cotransporter (NBC) involved in the regulation of bicarbonate secretion and absorption and intracellular pH. Mutations in this gene are associated with proximal renal tubular acidosis. Multiple transcript variants encoding different isoforms have been found for this gene.	SLC4A4
MMP28	79148	95.020515	79148.0	matrix metallopeptidase 28		Proteins of the matrix metalloproteinase (MMP) family are involved in the breakdown of extracellular matrix for both normal physiological processes, such as embryonic development, reproduction and tissue remodeling, and disease processes, such as asthma and metastasis. This gene encodes a secreted enzyme that degrades casein. Its expression pattern suggests that it plays a role in tissue homeostasis and in wound repair. Alternative splicing of this gene results in multiple transcript variants.	MMP28
