query	_id	_score	entrezgene	name	notfound	summary	symbol
RAP1A	5906	97.61215	5906.0	RAP1A, member of RAS oncogene family		This gene encodes a member of the Ras family of small GTPases. The encoded protein undergoes a change in conformational state and activity, depending on whether it is bound to GTP or GDP. This protein is activated by several types of guanine nucleotide exchange factors (GEFs), and inactivated by two groups of GTPase-activating proteins (GAPs). The activation status of the encoded protein is therefore affected by the balance of intracellular levels of GEFs and GAPs. The encoded protein regulates signaling pathways that affect cell proliferation and adhesion, and may play a role in tumor malignancy. Pseudogenes of this gene have been defined on chromosomes 14 and 17. Alternative splicing results in multiple transcript variants.	RAP1A
LPP	4026	97.01221	4026.0	LIM domain containing preferred translocation partner in lipoma		This gene encodes a member of a subfamily of LIM domain proteins that are characterized by an N-terminal proline-rich region and three C-terminal LIM domains. The encoded protein localizes to the cell periphery in focal adhesions and may be involved in cell-cell adhesion and cell motility. This protein also shuttles through the nucleus and may function as a transcriptional co-activator. This gene is located at the junction of certain disease-related chromosomal translocations, which result in the expression of chimeric proteins that may promote tumor growth. Alternative splicing results in multiple transcript variants.	LPP
DSTN	11034	95.88235	11034.0	destrin, actin depolymerizing factor		The product of this gene belongs to the actin-binding proteins ADF family. This family of proteins is responsible for enhancing the turnover rate of actin in vivo. This gene encodes the actin depolymerizing protein that severs actin filaments (F-actin) and binds to actin monomers (G-actin). Two transcript variants encoding distinct isoforms have been identified for this gene.	DSTN
MAT2A	4144	98.66807	4144.0	methionine adenosyltransferase 2A		The protein encoded by this gene catalyzes the production of S-adenosylmethionine (AdoMet) from methionine and ATP. AdoMet is the key methyl donor in cellular processes.	MAT2A
PPP1R12B	4660	95.38554	4660.0	protein phosphatase 1 regulatory subunit 12B		Myosin phosphatase is a protein complex comprised of three subunits: a catalytic subunit (PP1c-delta, protein phosphatase 1, catalytic subunit delta), a large regulatory subunit (MYPT, myosin phosphatase target) and small regulatory subunit (sm-M20). Two isoforms of MYPT have been isolated--MYPT1 and MYPT2, the first of which is widely expressed, and the second of which may be specific to heart, skeletal muscle, and brain. Each of the MYPT isoforms functions to bind PP1c-delta and increase phosphatase activity. This locus encodes both MYTP2 and M20. Alternatively spliced transcript variants encoding different isoforms have been identified. Related pseudogenes have been defined on the Y chromosome.	PPP1R12B
MYOM1	8736	94.259766	8736.0	myomesin 1		The giant protein titin, together with its associated proteins, interconnects the major structure of sarcomeres, the M bands and Z discs. The C-terminal end of the titin string extends into the M line, where it binds tightly to M-band constituents of apparent molecular masses of 190 kD (myomesin 1) and 165 kD (myomesin 2). This protein, myomesin 1, like myomesin 2, titin, and other myofibrillar proteins contains structural modules with strong homology to either fibronectin type III (motif I) or immunoglobulin C2 (motif II) domains. Myomesin 1 and myomesin 2 each have a unique N-terminal region followed by 12 modules of motif I or motif II, in the arrangement II-II-I-I-I-I-I-II-II-II-II-II. The two proteins share 50% sequence identity in this repeat-containing region. The head structure formed by these 2 proteins on one end of the titin string extends into the center of the M band. The integrating structure of the sarcomere arises from muscle-specific members of the superfamily of immunoglobulin-like proteins. Alternatively spliced transcript variants encoding different isoforms have been identified.	MYOM1
CRY2	1408	96.16463	1408.0	cryptochrome circadian clock 2		This gene encodes a flavin adenine dinucleotide-binding protein that is a key component of the circadian core oscillator complex, which regulates the circadian clock. This gene is upregulated by CLOCK/ARNTL heterodimers but then represses this upregulation in a feedback loop using PER/CRY heterodimers to interact with CLOCK/ARNTL. Polymorphisms in this gene have been associated with altered sleep patterns. The encoded protein is widely conserved across plants and animals. Two transcript variants encoding different isoforms have been found for this gene.	CRY2
KLHL41	10324	94.91569	10324.0	kelch like family member 41		This gene is a member of the kelch-like family. The encoded protein contains a BACK domain, a BTB/POZ domain, and 5 Kelch repeats. This protein is thought to function in skeletal muscle development and maintenance. Mutations in this gene have been associated with nemaline myopathy (NM), a rare congenital muscle disorder.	KLHL41
pk					True		
SH3BGR	6450	94.91508	6450.0	SH3 domain binding glutamate rich protein			SH3BGR
CSRNP1	64651	94.469795	64651.0	cysteine and serine rich nuclear protein 1		This gene encodes a protein that localizes to the nucleus and expression of this gene is induced in response to elevated levels of axin. The Wnt signalling pathway, which is negatively regulated by axin, is important in axis formation in early development and impaired regulation of this signalling pathway is often involved in tumors. A decreased level of expression of this gene in tumors compared to the level of expression in their corresponding normal tissues suggests that this gene product has a tumor suppressor function. Alternative splicing results in multiple transcript variants.	CSRNP1
CFL2	1073	92.91752	1073.0	cofilin 2		This gene encodes an intracellular protein that is involved in the regulation of actin-filament dynamics. This protein is a major component of intranuclear and cytoplasmic actin rods. It can bind G- and F-actin in a 1:1 ratio of cofilin to actin, and it reversibly controls actin polymerization and depolymerization in a pH-dependent manner. Mutations in this gene cause nemaline myopathy type 7, a form of congenital myopathy. Alternative splicing results in multiple transcript variants.	CFL2
TLN1	7094	95.164536	7094.0	talin 1		This gene encodes a cytoskeletal protein that is concentrated in areas of cell-substratum and cell-cell contacts. The encoded protein plays a significant role in the assembly of actin filaments and in spreading and migration of various cell types, including fibroblasts and osteoclasts. It codistributes with integrins in the cell surface membrane in order to assist in the attachment of adherent cells to extracellular matrices and of lymphocytes to other cells. The N-terminus of this protein contains elements for localization to cell-extracellular matrix junctions. The C-terminus contains binding sites for proteins such as beta-1-integrin, actin, and vinculin.	TLN1
PJA2	9867	93.87228	9867.0	praja ring finger ubiquitin ligase 2			PJA2
RASSF3	283349	94.70852	283349.0	Ras association domain family member 3		The RAS oncogene (MIM 190020) is mutated in nearly one-third of all human cancers. Members of the RAS superfamily are plasma membrane GTP-binding proteins that modulate intracellular signal transduction pathways. A subfamily of RAS effectors, including RASSF3, share a RAS association (RA) domain.	RASSF3
CLEC3B	7123	91.326996	7123.0	C-type lectin domain family 3 member B			CLEC3B
SVIL	6840	95.64907	6840.0	supervillin		This gene encodes a bipartite protein with distinct amino- and carboxy-terminal domains. The amino-terminus contains nuclear localization signals and the carboxy-terminus contains numerous consecutive sequences with extensive similarity to proteins in the gelsolin family of actin-binding proteins, which cap, nucleate, and/or sever actin filaments. The gene product is tightly associated with both actin filaments and plasma membranes, suggesting a role as a high-affinity link between the actin cytoskeleton and the membrane. The encoded protein appears to aid in both myosin II assembly during cell spreading and disassembly of focal adhesions. Several transcript variants encoding different isoforms of supervillin have been described.	SVIL
MEF2D	4209	93.84546	4209.0	myocyte enhancer factor 2D		This gene is a member of the myocyte-specific enhancer factor 2 (MEF2) family of transcription factors. Members of this family are involved in control of muscle and neuronal cell differentiation and development, and are regulated by class II histone deacetylases. Fusions of the encoded protein with Deleted in Azoospermia-Associated Protein 1 (DAZAP1) due to a translocation have been found in an acute lymphoblastic leukemia cell line, suggesting a role in leukemogenesis. The encoded protein may also be involved in Parkinson disease and myotonic dystrophy. Alternative splicing results in multiple transcript variants.	MEF2D
TCF21	6943	94.25345	6943.0	transcription factor 21		TCF21 encodes a transcription factor of the basic helix-loop-helix family. The TCF21 product is mesoderm specific, and expressed in embryonic epicardium, mesenchyme-derived tissues of lung, gut, gonad, and both mesenchymal and glomerular epithelial cells in the kidney. Two transcript variants encoding the same protein have been found for this gene.	TCF21
NT5DC3	51559	95.164536	51559.0	5'-nucleotidase domain containing 3			NT5DC3
PCSK7	9159	94.277855	9159.0	proprotein convertase subtilisin/kexin type 7		This gene encodes a member of the subtilisin-like proprotein convertase family, which includes proteases that process protein and peptide precursors trafficking through regulated or constitutive branches of the secretory pathway. It encodes a type 1 membrane bound protease that is expressed in many tissues, including neuroendocrine, liver, gut, and brain. The encoded protein undergoes an initial autocatalytic processing event in the ER and then sorts to the trans-Golgi network through endosomes where a second autocatalytic event takes place and the catalytic activity is acquired. This gene encodes one of the seven basic amino acid-specific members which cleave their substrates at single or paired basic residues. It can process proalbumin and is thought to be responsible for the activation of HIV envelope glycoproteins gp160 and gp140. This gene has been implicated in the transcriptional regulation of housekeeping genes and plays a role in the regulation of iron metabolism. A t(11;14)(q23;q32) chromosome translocation associated with B-cell lymphoma occurs between this gene and its inverted counterpart.	PCSK7
RYR3	6263	93.48293	6263.0	ryanodine receptor 3		The protein encoded by this gene is a ryanodine receptor, which functions to release calcium from intracellular storage for use in many cellular processes. For example, the encoded protein is involved in skeletal muscle contraction by releasing calcium from the sarcoplasmic reticulum followed by depolarization of T-tubules. Two transcript variants encoding different isoforms have been found for this gene.	RYR3
NACC2	138151	96.16657	138151.0	NACC family member 2			NACC2
TNS1	7145	97.61215	7145.0	tensin 1		The protein encoded by this gene localizes to focal adhesions, regions of the plasma membrane where the cell attaches to the extracellular matrix. This protein crosslinks actin filaments and contains a Src homology 2 (SH2) domain, which is often found in molecules involved in signal transduction. This protein is a substrate of calpain II. Alternative splicing results in multiple transcript variants encoding different isoforms.	TNS1
ABL1	25	92.91752	25.0	ABL proto-oncogene 1, non-receptor tyrosine kinase		This gene is a protooncogene that encodes a protein tyrosine kinase involved in a variety of cellular processes, including cell division, adhesion, differentiation, and response to stress. The activity of the protein is negatively regulated by its SH3 domain, whereby deletion of the region encoding this domain results in an oncogene. The ubiquitously expressed protein has DNA-binding activity that is regulated by CDC2-mediated phosphorylation, suggesting a cell cycle function. This gene has been found fused to a variety of translocation partner genes in various leukemias, most notably the t(9;22) translocation that results in a fusion with the 5' end of the breakpoint cluster region gene (BCR; MIM:151410). Alternative splicing of this gene results in two transcript variants, which contain alternative first exons that are spliced to the remaining common exons.	ABL1
TPM1	7168	94.687675	7168.0	tropomyosin 1 (alpha)		This gene is a member of the tropomyosin family of highly conserved, widely distributed actin-binding proteins involved in the contractile system of striated and smooth muscles and the cytoskeleton of non-muscle cells. Tropomyosin is composed of two alpha-helical chains arranged as a coiled-coil. It is polymerized end to end along the two grooves of actin filaments and provides stability to the filaments. The encoded protein is one type of alpha helical chain that forms the predominant tropomyosin of striated muscle, where it also functions in association with the troponin complex to regulate the calcium-dependent interaction of actin and myosin during muscle contraction. In smooth muscle and non-muscle cells, alternatively spliced transcript variants encoding a range of isoforms have been described. Mutations in this gene are associated with type 3 familial hypertrophic cardiomyopathy.	TPM1
FILIP1	27145	94.93382	27145.0	filamin A interacting protein 1		This gene encodes a filamin A binding protein. The encoded protein promotes the degradation of filamin A and may regulate cortical neuron migration and dendritic spine morphology. Mice lacking a functional copy of this gene exhibit reduced dendritic spine length and altered excitatory signaling.	FILIP1
FNBP1	23048	94.472725	23048.0	formin binding protein 1		The protein encoded by this gene is a member of the formin-binding-protein family. The protein contains an N-terminal Fer/Cdc42-interacting protein 4 (CIP4) homology (FCH) domain followed by a coiled-coil domain, a proline-rich motif, a second coiled-coil domain, a Rho family protein-binding domain (RBD), and a C-terminal SH3 domain. This protein binds sorting nexin 2 (SNX2), tankyrase (TNKS), and dynamin; an interaction between this protein and formin has not been demonstrated yet in human.	FNBP1
PYGM	5837	100.7545	5837.0	glycogen phosphorylase, muscle associated		This gene encodes a muscle enzyme involved in glycogenolysis. Highly similar enzymes encoded by different genes are found in liver and brain. Mutations in this gene are associated with McArdle disease (myophosphorylase deficiency), a glycogen storage disease of muscle. Alternative splicing results in multiple transcript variants.	PYGM
FYCO1	79443	97.61138	79443.0	FYVE and coiled-coil domain containing 1		This gene encodes a protein that contains a RUN domain, FYVE-type zinc finger domain and Golgi dynamics (GOLD) domain. The encoded protein plays a role in microtubule plus end-directed transport of autophagic vesicles through interactions with the small GTPase Rab7, phosphatidylinositol-3-phosphate (PI3P) and the autophagosome marker LC3. Mutations in this gene are a cause of autosomal recessive congenital cataract-2 (CATC2).	FYCO1
PER2	8864	97.61171	8864.0	period circadian clock 2		This gene is a member of the Period family of genes and is expressed in a circadian pattern in the suprachiasmatic nucleus, the primary circadian pacemaker in the mammalian brain. Genes in this family encode components of the circadian rhythms of locomotor activity, metabolism, and behavior. This gene is upregulated by CLOCK/ARNTL heterodimers but then represses this upregulation in a feedback loop using PER/CRY heterodimers to interact with CLOCK/ARNTL. Polymorphisms in this gene may increase the risk of getting certain cancers and have been linked to sleep disorders.	PER2
USP12	219333	94.07358	219333.0	ubiquitin specific peptidase 12			USP12
CBX7	23492	94.46579	23492.0	chromobox 7		This gene encodes a protein that contains the CHROMO (CHRomatin Organization MOdifier) domain. The encoded protein is a component of the Polycomb repressive complex 1 (PRC1), and is thought to control the lifespan of several normal human cells.	CBX7
KANK2	25959	98.64931	25959.0	KN motif and ankyrin repeat domains 2		This gene encodes a member of the KN motif and ankyrin repeat domains (KANK) family of proteins, which play a role in cytoskeletal formation by regulating actin polymerization. The encoded protein functions in the sequestration of steroid receptor coactivators and possibly other proteins. Mutations in this gene are associated with impaired kidney podocyte function and nephrotic syndrome, and keratoderma and woolly hair.	KANK2
FAM129A	116496	94.490845	116496.0	family with sequence similarity 129 member A		This gene encodes a member of the family with sequence similarity 129 protein family. This gene is highly expressed in several cancer cells and may serve as a prognostic marker for certain cancers. The encoded protein may play a role in regulating p53-mediated apoptosis.	FAM129A
PPAP2B					True		
HDAC4	9759	94.90877	9759.0	histone deacetylase 4		Histones play a critical role in transcriptional regulation, cell cycle progression, and developmental events. Histone acetylation/deacetylation alters chromosome structure and affects transcription factor access to DNA. The protein encoded by this gene belongs to class II of the histone deacetylase/acuc/apha family. It possesses histone deacetylase activity and represses transcription when tethered to a promoter. This protein does not bind DNA directly, but through transcription factors MEF2C and MEF2D. It seems to interact in a multiprotein complex with RbAp48 and HDAC3.	HDAC4
DCUN1D3	123879	94.69105	123879.0	defective in cullin neddylation 1 domain containing 3			DCUN1D3
DMPK	1760	96.72214	1760.0	dystrophia myotonica protein kinase		The protein encoded by this gene is a serine-threonine kinase that is closely related to other kinases that interact with members of the Rho family of small GTPases. Substrates for this enzyme include myogenin, the beta-subunit of the L-type calcium channels, and phospholemman. The 3' untranslated region of this gene contains 5-38 copies of a CTG trinucleotide repeat. Expansion of this unstable motif to 50-5,000 copies causes myotonic dystrophy type I, which increases in severity with increasing repeat element copy number. Repeat expansion is associated with condensation of local chromatin structure that disrupts the expression of genes in this region. Several alternatively spliced transcript variants of this gene have been described, but the full-length nature of some of these variants has not been determined.	DMPK
SYNM	23336	95.62466	23336.0	synemin		The protein encoded by this gene is an intermediate filament (IF) family member. IF proteins are cytoskeletal proteins that confer resistance to mechanical stress and are encoded by a dispersed multigene family. This protein has been found to form a linkage between desmin, which is a subunit of the IF network, and the extracellular matrix, and provides an important structural support in muscle. Two alternatively spliced variants encoding different isoforms have been described for this gene.	SYNM
RAB23	51715	93.29553	51715.0	RAB23, member RAS oncogene family		This gene encodes a small GTPase of the Ras superfamily. Rab proteins are involved in the regulation of diverse cellular functions associated with intracellular membrane trafficking, including autophagy and immune response to bacterial infection. The encoded protein may play a role in central nervous system development by antagonizing sonic hedgehog signaling. Disruption of this gene has been implicated in Carpenter syndrome as well as cancer. Alternative splicing results in multiple transcript variants.	RAB23
CPED1	79974	93.27743	79974.0	cadherin like and PC-esterase domain containing 1			CPED1
DIXDC1	85458	97.61215	85458.0	DIX domain containing 1		The protein encoded by this gene is a positive regulator of the Wnt signaling pathway. The encoded protein is found associated with gamma tubulin at the centrosome. Alternative splicing results in multiple transcript variants encoding different isoforms.	DIXDC1
TMOD4	29765	94.48889	29765.0	tropomodulin 4			TMOD4
HLF	3131	96.43658	3131.0	HLF, PAR bZIP transcription factor		This gene encodes a member of the proline and acidic-rich (PAR) protein family, a subset of the bZIP transcription factors. The encoded protein forms homodimers or heterodimers with other PAR family members and binds sequence-specific promoter elements to activate transcription. Chromosomal translocations fusing portions of this gene with the E2A gene cause a subset of childhood B-lineage acute lymphoid leukemias. Alternatively spliced transcript variants have been described, but their biological validity has not been determined.	HLF
PTGES3L	100885848	97.615074	100885848.0	prostaglandin E synthase 3 like			PTGES3L
GPRASP1	9737	101.79167	9737.0	G protein-coupled receptor associated sorting protein 1		This gene encodes a member of the GPRASP (G protein-coupled receptor associated sorting protein) family. The protein may modulate lysosomal sorting and functional down-regulation of a variety of G-protein coupled receptors. It targets receptors for degradation in lysosomes. The receptors interacting with this sorting protein include D2 dopamine receptor (DRD2), delta opioid receptor (OPRD1), beta-2 adrenergic receptor (ADRB2), D4 dopamine receptor (DRD4) and cannabinoid 1 receptor (CB1R). Multiple alternatively spliced transcript variants encoding the same protein have been identified.	GPRASP1
LSM11	134353	92.26131	134353.0	LSM11, U7 small nuclear RNA associated			LSM11
MYLK	4638	94.05032	4638.0	myosin light chain kinase		This gene, a muscle member of the immunoglobulin gene superfamily, encodes myosin light chain kinase which is a calcium/calmodulin dependent enzyme. This kinase phosphorylates myosin regulatory light chains to facilitate myosin interaction with actin filaments to produce contractile activity. This gene encodes both smooth muscle and nonmuscle isoforms. In addition, using a separate promoter in an intron in the 3' region, it encodes telokin, a small protein identical in sequence to the C-terminus of myosin light chain kinase, that is independently expressed in smooth muscle and functions to stabilize unphosphorylated myosin filaments. A pseudogene is located on the p arm of chromosome 3. Four transcript variants that produce four isoforms of the calcium/calmodulin dependent enzyme have been identified as well as two transcripts that produce two isoforms of telokin. Additional variants have been identified but lack full length transcripts.	MYLK
POPDC2	64091	94.93382	64091.0	popeye domain containing 2		This gene encodes a member of the POP family of proteins which contain three putative transmembrane domains. This membrane associated protein is predominantly expressed in skeletal and cardiac muscle, and may have an important function in these tissues.	POPDC2
PALLD	23022	94.472725	23022.0	palladin, cytoskeletal associated protein		This gene encodes a cytoskeletal protein that is required for organizing the actin cytoskeleton. The protein is a component of actin-containing microfilaments, and it is involved in the control of cell shape, adhesion, and contraction. Polymorphisms in this gene are associated with a susceptibility to pancreatic cancer type 1, and also with a risk for myocardial infarction. Alternative splicing results in multiple transcript variants.	PALLD
EGR1	1958	100.286964	1958.0	early growth response 1		The protein encoded by this gene belongs to the EGR family of C2H2-type zinc-finger proteins. It is a nuclear protein and functions as a transcriptional regulator. The products of target genes it activates are required for differentitation and mitogenesis. Studies suggest this is a cancer suppressor gene.	EGR1
DNAJB4	11080	93.6528	11080.0	DnaJ heat shock protein family (Hsp40) member B4		The protein encoded by this gene is a molecular chaperone, tumor suppressor, and member of the heat shock protein-40 family. The encoded protein binds the cell adhesion protein E-cadherin and targets it to the plasma membrane. This protein also binds incorrectly folded E-cadherin and targets it for endoplasmic reticulum-associated degradation. This gene is a strong tumor suppressor for colorectal carcinoma, and downregulation of it may serve as a good biomarker for predicting patient outcomes. Several transcript variants encoding different isoforms have been found for this gene.	DNAJB4
GSN	2934	96.994125	2934.0	gelsolin		The protein encoded by this gene binds to the 'plus' ends of actin monomers and filaments to prevent monomer exchange. The encoded calcium-regulated protein functions in both assembly and disassembly of actin filaments. Defects in this gene are a cause of familial amyloidosis Finnish type (FAF). Multiple transcript variants encoding several different isoforms have been found for this gene.	GSN
ITPR1	3708	93.48293	3708.0	inositol 1,4,5-trisphosphate receptor type 1		This gene encodes an intracellular receptor for inositol 1,4,5-trisphosphate. Upon stimulation by inositol 1,4,5-trisphosphate, this receptor mediates calcium release from the endoplasmic reticulum. Mutations in this gene cause spinocerebellar ataxia type 15, a disease associated with an heterogeneous group of cerebellar disorders. Multiple transcript variants have been identified for this gene.	ITPR1
KCNMA1	3778	96.719734	3778.0	potassium calcium-activated channel subfamily M alpha 1		MaxiK channels are large conductance, voltage and calcium-sensitive potassium channels which are fundamental to the control of smooth muscle tone and neuronal excitability. MaxiK channels can be formed by 2 subunits: the pore-forming alpha subunit, which is the product of this gene, and the modulatory beta subunit. Intracellular calcium regulates the physical association between the alpha and beta subunits. Alternatively spliced transcript variants encoding different isoforms have been identified.	KCNMA1
RAB9B	51209	94.050766	51209.0	RAB9B, member RAS oncogene family		This gene encodes a member of a subfamily of RAS small guanosine triphosphate (GTP)-binding proteins that regulate membrane trafficking. The encoded protein may be involved in endosome-to-Golgi transport.	RAB9B
SYNPO2	171024	95.38185	171024.0	synaptopodin 2			SYNPO2
FLNA	2316	97.01286	2316.0	filamin A		The protein encoded by this gene is an actin-binding protein that crosslinks actin filaments and links actin filaments to membrane glycoproteins. The encoded protein is involved in remodeling the cytoskeleton to effect changes in cell shape and migration. This protein interacts with integrins, transmembrane receptor complexes, and second messengers. Defects in this gene are a cause of several syndromes, including periventricular nodular heterotopias (PVNH1, PVNH4), otopalatodigital syndromes (OPD1, OPD2), frontometaphyseal dysplasia (FMD), Melnick-Needles syndrome (MNS), and X-linked congenital idiopathic intestinal pseudoobstruction (CIIPX). Two transcript variants encoding different isoforms have been found for this gene.	FLNA
DMGDH	29958	95.14337	29958.0	dimethylglycine dehydrogenase		This gene encodes an enzyme involved in the catabolism of choline, catalyzing the oxidative demethylation of dimethylglycine to form sarcosine. The enzyme is found as a monomer in the mitochondrial matrix, and uses flavin adenine dinucleotide and folate as cofactors. Mutation in this gene causes dimethylglycine dehydrogenase deficiency, characterized by a fishlike body odor, chronic muscle fatigue, and elevated levels of the muscle form of creatine kinase in serum. Alternative splicing results in multiple transcript variants.	DMGDH
ZFP36	7538	98.66742	7538.0	ZFP36 ring finger protein			ZFP36
FBXL22	283807	95.14645	283807.0	F-box and leucine rich repeat protein 22		This gene encodes a member of the F-box protein family. This F-box protein interacts with S-phase kinase-associated protein 1A and cullin in order to form SCF complexes which function as ubiquitin ligases.	FBXL22
ZNF106	64397	95.62866	64397.0	zinc finger protein 106			ZNF106
FOXN3	1112	97.29578	1112.0	forkhead box N3		This gene is a member of the forkhead/winged helix transcription factor family. Checkpoints are eukaryotic DNA damage-inducible cell cycle arrests at G1 and G2. Checkpoint suppressor 1 suppresses multiple yeast checkpoint mutations including mec1, rad9, rad53 and dun1 by activating a MEC1-independent checkpoint pathway. Alternative splicing is observed at the locus, resulting in distinct isoforms.	FOXN3
STAT5B	6777	102.980034	6777.0	signal transducer and activator of transcription 5B		The protein encoded by this gene is a member of the STAT family of transcription factors. In response to cytokines and growth factors, STAT family members are phosphorylated by the receptor associated kinases, and then form homo- or heterodimers that translocate to the cell nucleus where they act as transcription activators. This protein mediates the signal transduction triggered by various cell ligands, such as IL2, IL4, CSF1, and different growth hormones. It has been shown to be involved in diverse biological processes, such as TCR signaling, apoptosis, adult mammary gland development, and sexual dimorphism of liver gene expression. This gene was found to fuse to retinoic acid receptor-alpha (RARA) gene in a small subset of acute promyelocytic leukemias (APLL). The dysregulation of the signaling pathways mediated by this protein may be the cause of the APLL.	STAT5B
RCAN2	10231	94.93382	10231.0	regulator of calcineurin 2		This gene encodes a member of the regulator of calcineurin (RCAN) protein family. These proteins play a role in many physiological processes by binding to the catalytic domain of calcineurin A, inhibiting calcineurin-mediated nuclear translocation of the transcription factor NFATC1. Expression of this gene in skin fibroblasts is upregulated by thyroid hormone, and the encoded protein may also play a role in endothelial cell function and angiogenesis. Alternatively spliced transcript variants encoding multiple isoforms have been observed for this gene.	RCAN2
ITGB1BP2	26548	97.29176	26548.0	integrin subunit beta 1 binding protein 2			ITGB1BP2
