	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	geneId
SGOL2	482.745843448	2.22083308675	0.203578292436	10.908987693	1.04412538642e-27	4.55162269062e-25	ENSG00000163535.17
MYBL2	2143.23422239	5.80096449183	0.534744174589	10.8481116158	2.03588006913e-27	8.66363916085e-25	ENSG00000101057.15
CENPE	622.245792134	3.42985324419	0.317696819649	10.7959948985	3.59547081211e-27	1.49446162383e-24	ENSG00000138778.11
TXNIP	40243.6813015	-2.56160245674	0.237702066979	-10.7765257968	4.44352936588e-27	1.80498182628e-24	ENSG00000265972.5
DNMT3B	604.207037717	3.21126839583	0.3003393443	10.6921336041	1.10792459721e-26	4.40043029466e-24	ENSG00000088305.18
DIXDC1	2188.23595425	-2.84361685421	0.266503504644	-10.6700917799	1.40487549335e-26	5.4585521071e-24	ENSG00000150764.13
GATA6	2496.39203605	-4.90970989549	0.460842823908	-10.6537622825	1.67457320719e-26	6.36800998556e-24	ENSG00000141448.8
TMOD2	744.38211156	-3.35795729337	0.316062026947	-10.6243616982	2.29577304391e-26	8.5484065862e-24	ENSG00000128872.9
CHEK2	844.371147954	1.49631154791	0.140869916213	10.621938226	2.35617323209e-26	8.59426207696e-24	ENSG00000183765.20
ADH1B	4804.41151977	-7.67306174445	0.72615674618	-10.5666741855	4.25310922307e-26	1.52031642288e-23	ENSG00000196616.12
OIP5	217.876805044	3.55315491565	0.337305999821	10.5339214764	6.02701667022e-26	2.07155517206e-23	ENSG00000104147.8
UBE2C	1862.77230519	5.2314955821	0.496548509313	10.5357190365	5.91296550523e-26	2.07155517206e-23	ENSG00000175063.16
TFAP2A	2566.88170932	6.0625066989	0.575906078396	10.5269017403	6.49367062861e-26	2.18983726689e-23	ENSG00000137203.10
CCND2	3320.25817148	-3.39826138797	0.324368308401	-10.4765518084	1.10706823526e-25	3.66419084608e-23	ENSG00000118971.7
ZNF208	88.5282517697	-4.93338916169	0.471611987069	-10.460695014	1.30891995857e-25	4.17755828921e-23	ENSG00000160321.14
PAFAH1B3	2214.7218208	2.20393457734	0.210668931878	10.4616022766	1.29644528039e-25	4.17755828921e-23	ENSG00000079462.7
TBC1D7	919.139678233	2.23943108457	0.214347580247	10.447662073	1.50181724087e-25	4.70911921862e-23	ENSG00000145979.17
TCF23	2948.58209981	-7.35605471028	0.704485830408	-10.441735508	1.59861003209e-25	4.92619950062e-23	ENSG00000163792.6
SOX3	490.424687522	-8.76051153572	0.842273882679	-10.4010247924	2.45280924122e-25	7.43034907938e-23	ENSG00000134595.7
CCDC89	185.796714568	-3.69764508458	0.355797793624	-10.392546415	2.68098138245e-25	7.9861967081e-23	ENSG00000179071.4
EPB41L3	1405.5683235	-2.92884747627	0.281954537259	-10.3876586089	2.82195473542e-25	8.26832737478e-23	ENSG00000082397.15
PDE1B	441.514670329	-3.80494787922	0.367400423053	-10.356405819	3.9139392922e-25	1.12828769306e-22	ENSG00000123360.11
ASPA	297.696751986	-6.63535570202	0.642064543252	-10.3344060527	4.92453275367e-25	1.3970821255e-22	ENSG00000108381.10
GNAO1	403.986978013	-4.19043302789	0.407379369992	-10.2863162363	8.12246039767e-25	2.24113366134e-22	ENSG00000087258.13
BUB1	1098.24370688	4.5729306685	0.444586867704	10.2857978962	8.16628645203e-25	2.24113366134e-22	ENSG00000169679.14
WT1	3905.53461048	-5.12075801434	0.497909593067	-10.284513666	8.27588102994e-25	2.24113366134e-22	ENSG00000184937.12
CENPA	401.329308754	5.17201645176	0.505413899321	10.2332295545	1.40745856537e-24	3.75455327446e-22	ENSG00000115163.14
HJURP	723.741160877	5.05927342624	0.494545449303	10.2301485806	1.45296287463e-24	3.81894197917e-22	ENSG00000123485.11
HSPB2-C11orf52	167.493355861	-3.86939757207	0.37829325427	-10.2285661412	1.47689814849e-24	3.825594291e-22	ENSG00000254445.1
PLK3	845.565770597	-1.33586084915	0.130912508648	-10.2042261885	1.89828239952e-24	4.84685733237e-22	ENSG00000173846.12
STIL	507.58645418	2.85381221437	0.28003389959	10.1909526616	2.17621075587e-24	5.4782274422e-22	ENSG00000123473.15
GNB5	2462.60970856	-1.43582252915	0.140940333461	-10.1874494965	2.25605366252e-24	5.60033987643e-22	ENSG00000069966.18
PPM1K	2902.62555464	-3.03771320509	0.300076949481	-10.1231141223	4.36308276533e-24	1.06823805842e-21	ENSG00000163644.14
LYVE1	677.381557733	-4.38896797586	0.434415227032	-10.1031632934	5.34884319002e-24	1.29189019372e-21	ENSG00000133800.8
CDC20	2022.43085962	4.8709721339	0.482642897836	10.0922900881	5.9758814544e-24	1.42409238979e-21	ENSG00000117399.13
FAM83D	619.864236461	3.99640569803	0.396851229393	10.0702868028	7.47597604186e-24	1.75813315521e-21	ENSG00000101447.13
CENPU	596.194891907	3.38583568762	0.336539704382	10.0607317459	8.23837083176e-24	1.8638531883e-21	ENSG00000151725.11
PCDHGA5	149.675997144	-3.52195958483	0.350001711886	-10.0626924533	8.07589210519e-24	1.8638531883e-21	ENSG00000253485.2
CDCA8	854.029417433	3.99171663896	0.396717420508	10.0618637665	8.14417233847e-24	1.8638531883e-21	ENSG00000134690.10
CENPF	3495.25574238	4.12215075427	0.41014143072	10.0505592596	9.13475216572e-24	2.04081781822e-21	ENSG00000117724.12
ELF5	189.157587253	7.09910098518	0.706535547832	10.0477619378	9.39774626091e-24	2.07365332002e-21	ENSG00000135374.9
PLSCR4	1625.31988779	-3.54310756906	0.353166373964	-10.032403508	1.09810446433e-23	2.3934659867e-21	ENSG00000114698.14
KIFC1	1544.35551738	3.80688730733	0.380209253298	10.0126108829	1.34164239504e-23	2.88905717187e-21	ENSG00000237649.7
GTSE1	486.163118898	4.47985799757	0.448378135325	9.99124989518	1.66469283483e-23	3.54203036154e-21	ENSG00000075218.18
TTK	704.856839793	4.87277762404	0.488664738465	9.97161702182	2.02898190669e-23	4.24008470518e-21	ENSG00000112742.9
CDCA5	1171.91983914	3.89462671134	0.390592701445	9.9710688319	2.04021308479e-23	4.24008470518e-21	ENSG00000146670.9
PENK	628.468959734	-6.99218952801	0.705510202693	-9.91082694668	3.73541463225e-23	7.67391560026e-21	ENSG00000181195.10
MCM10	410.301487929	4.95858422771	0.501211170181	9.89320374867	4.45536586398e-23	9.04894932805e-21	ENSG00000065328.16
CDK1	1899.92148118	3.78190716103	0.382749093895	9.8809042826	5.03762340764e-23	1.01165666477e-20	ENSG00000170312.15
TROAP	798.071342552	4.70613004536	0.47663009603	9.87375762578	5.40991691897e-23	1.07434938992e-20	ENSG00000135451.12
H2AFX	2849.04270904	1.96648642616	0.199365830986	9.86370842202	5.97990702426e-23	1.17449316752e-20	ENSG00000188486.3
C7	10725.6992605	-7.6547675275	0.776444960048	-9.85873812231	6.28340737937e-23	1.22068847925e-20	ENSG00000112936.18
LRRK2	662.807864483	-3.59090718555	0.365176409122	-9.83334929598	8.08831026298e-23	1.54355601457e-20	ENSG00000188906.13
STX2	879.438591406	-2.09032572265	0.212583145455	-9.83297955337	8.11807001455e-23	1.54355601457e-20	ENSG00000111450.13
HLF	1626.62606274	-4.01554274555	0.409210623572	-9.81289955401	9.90798432117e-23	1.86405688181e-20	ENSG00000108924.13
FAM64A	381.607680308	4.18923187609	0.427436673685	9.80082462268	1.11670225762e-22	2.05761025262e-20	ENSG00000129195.15
SDPR	3996.8152186	-5.44021147208	0.555037880479	-9.80151384872	1.10910765828e-22	2.05761025262e-20	ENSG00000168497.4
PFKFB4	685.868188353	2.44086165294	0.250438774052	9.74634084589	1.91237361173e-22	3.48774015943e-20	ENSG00000114268.11
KLF2	5104.41175945	-5.11964045048	0.525385727006	-9.74453660867	1.94664954178e-22	3.51439063235e-20	ENSG00000127528.5
SPC24	523.860667048	4.00849604547	0.414963059341	9.65988647723	4.46358315201e-22	7.97776216759e-20	ENSG00000161888.11
GEN1	843.517698065	2.35278823561	0.243960042403	9.64415406897	5.20384655924e-22	9.20874748052e-20	ENSG00000178295.14
NDN	3027.18607141	-4.06094188809	0.422383593823	-9.61434569779	6.95501169415e-22	1.21869533343e-19	ENSG00000182636.5
CNPY2	6047.90721087	1.43289506977	0.149097561842	9.61045272685	7.22306924659e-22	1.2533778315e-19	ENSG00000257727.5
PTGFR	450.662281489	-4.75762513925	0.496106332639	-9.58993027552	8.81445586754e-22	1.50038828305e-19	ENSG00000122420.9
CCNF	703.588889891	2.7767158168	0.289543693613	9.58997166249	8.81092087366e-22	1.50038828305e-19	ENSG00000162063.12
CACNB2	338.283166842	-4.38162512332	0.457295146351	-9.5816130092	9.55409861273e-22	1.61094721231e-19	ENSG00000165995.18
TPX2	2410.90515434	4.70391668451	0.491341683588	9.57361616493	1.0323043152e-21	1.72433411455e-19	ENSG00000088325.15
DLX5	5195.1496817	5.27156704184	0.55133682765	9.56142738424	1.16143635482e-21	1.92206962682e-19	ENSG00000105880.4
RBM20	264.605443668	-3.35766554031	0.351488184402	-9.55271240774	1.2634423871e-21	2.07169777841e-19	ENSG00000203867.7
NCAPH	625.755480576	4.50322763937	0.471570908395	9.54941782708	1.30427139708e-21	2.11920388001e-19	ENSG00000121152.9
STX6	3534.12575264	1.50555272868	0.157806323794	9.54050948327	1.42132316327e-21	2.28858638713e-19	ENSG00000135823.13
FAM110A	955.148681628	2.81338167443	0.295238483743	9.52918345455	1.58525177594e-21	2.52975044566e-19	ENSG00000125898.12
ECM2	1410.38565969	-3.6587802207	0.384047452119	-9.5268962221	1.62055894876e-21	2.56320797266e-19	ENSG00000106823.12
SFN	6028.20720463	4.53500645021	0.478351435212	9.48049094532	2.53089487259e-21	3.96795474191e-19	ENSG00000175793.11
GAS2L3	250.586714629	2.79035219313	0.2947630223	9.46642550804	2.89583824013e-21	4.5006362492e-19	ENSG00000139354.10
FOXP2	566.072709843	-6.36312660268	0.672326645702	-9.46433797226	2.95426478142e-21	4.55185986537e-19	ENSG00000128573.22
TM4SF1	6565.94675569	-1.82449440261	0.192963737007	-9.45511540622	3.22665835125e-21	4.92906535999e-19	ENSG00000169908.10
PINLYP	246.924202351	-3.0508954369	0.323252288255	-9.43812479526	3.79510187048e-21	5.74829285857e-19	ENSG00000234465.10
ESPL1	674.548900519	3.99675722942	0.423941381867	9.42761759142	4.19508881213e-21	6.30074137304e-19	ENSG00000135476.11
DPYD	1251.257541	-3.22009095874	0.344524596808	-9.34647624169	9.06164144064e-21	1.3496559789e-18	ENSG00000188641.12
WIPI1	1520.07171933	1.61405628463	0.172710782113	9.34542861123	9.15180425502e-21	1.35181981364e-18	ENSG00000070540.12
RECQL4	1300.92000264	3.16700687055	0.339299206675	9.33396485534	1.01982875578e-20	1.49404912722e-18	ENSG00000160957.12
HN1	4569.8325534	3.09817208811	0.332011964446	9.33150735479	1.04375785758e-20	1.51667351126e-18	ENSG00000189159.15
FBXO31	2361.55332899	-1.31466823105	0.140996761912	-9.32410229302	1.1192704464e-20	1.61328392649e-18	ENSG00000103264.15
ADCY2	388.122892622	-4.53620396262	0.487003808543	-9.31451434885	1.22511716773e-20	1.75172153111e-18	ENSG00000078295.15
MAP3K14	1007.05447129	-1.7479593395	0.18770438786	-9.31229876631	1.25095067952e-20	1.77446361073e-18	ENSG00000006062.13
MAMDC2	2322.19614949	-6.12390683399	0.660230196897	-9.27541161064	1.76934546607e-20	2.49004027677e-18	ENSG00000165072.9
HAPLN1	548.178776713	6.28341768086	0.678430396571	9.26169834462	2.01205944297e-20	2.8094951894e-18	ENSG00000145681.10
KIF11	1175.46761119	3.53557342656	0.38229374974	9.24831606315	2.28057114372e-20	3.15974015905e-18	ENSG00000138160.5
HMGB3	4710.91215756	2.97693414702	0.321934582416	9.2470157281	2.30847810486e-20	3.17380224371e-18	ENSG00000029993.14
LIN28B	100.995654991	6.89553967325	0.746690142987	9.23480742048	2.5875104922e-20	3.53027290283e-18	ENSG00000187772.6
TTBK2	902.557474374	-1.42096306785	0.153983309088	-9.22803306581	2.75646944464e-20	3.73230139273e-18	ENSG00000128881.16
CLEC4M	66.3230589833	-7.33036190399	0.794892603021	-9.22182679286	2.92080985013e-20	3.9250852971e-18	ENSG00000104938.16
ASPM	924.629436624	4.58447357233	0.497292927791	9.21885938072	3.00277287705e-20	3.97544886159e-18	ENSG00000066279.16
FAXDC2	2203.1267391	-2.78423888316	0.301990942805	-9.21961055287	2.98181225848e-20	3.97544886159e-18	ENSG00000170271.10
ORC6	493.269040746	3.40931165784	0.370366991746	9.20522544888	3.40954734049e-20	4.48079703063e-18	ENSG00000091651.8
TIMELESS	2288.084261	2.59959366237	0.283075668932	9.18338786293	4.17737471337e-20	5.44979695271e-18	ENSG00000111602.11
SLC9A9	381.983140161	-2.84468714298	0.310021525464	-9.17577300066	4.48346041133e-20	5.80673100955e-18	ENSG00000181804.14
EFNA4	1363.77120959	2.73842665751	0.298699670474	9.16782617524	4.82653500862e-20	6.20609066252e-18	ENSG00000243364.7
KLHL4	321.97006831	-5.4837559821	0.598295134639	-9.1656369317	4.92552309186e-20	6.28813387291e-18	ENSG00000102271.13
ABI3BP	3191.7025275	-5.32396177654	0.581346681554	-9.15798084942	5.28773969655e-20	6.70267883662e-18	ENSG00000154175.16
TPPP	764.62816598	-3.42376139349	0.374021594551	-9.15391368671	5.49074417545e-20	6.91099089069e-18	ENSG00000171368.11
ERO1LB	379.07646284	-3.05521555585	0.334000214049	-9.14734610141	5.83493344056e-20	7.29285072609e-18	ENSG00000086619.13
KNDC1	1004.83456915	-5.30811090621	0.582296050254	-9.11582845854	7.80716771164e-20	9.69010475765e-18	ENSG00000171798.17
NPR1	3354.31503936	-4.11312861408	0.451756256007	-9.10475186426	8.64638570367e-20	1.06577139091e-17	ENSG00000169418.9
TACC3	2486.63950563	3.25827895844	0.358690383909	9.08382020989	1.04829372563e-19	1.28329820261e-17	ENSG00000013810.18
ERCC6L	201.3135884	3.87962648575	0.427296999021	9.07946111169	1.09113733852e-19	1.32665970417e-17	ENSG00000186871.6
NCAPG	722.709885865	4.16353945191	0.458618638614	9.07843489417	1.10147258768e-19	1.33017699727e-17	ENSG00000109805.9
CDC42EP5	352.871734698	-2.61684156441	0.288358129172	-9.07497066901	1.13708123125e-19	1.36396327827e-17	ENSG00000167617.2
IQGAP3	882.258508405	4.65495914924	0.513623313713	9.06298258852	1.26931299789e-19	1.51242874742e-17	ENSG00000183856.10
ZCCHC12	7628.57519803	-4.78780679839	0.5285656718	-9.05811151542	1.3272851875e-19	1.57103100372e-17	ENSG00000174460.3
NUP210	4627.45780819	3.22702055906	0.356480996818	9.05243361599	1.39816849296e-19	1.64404378123e-17	ENSG00000132182.11
ITPR1	3109.26758942	-2.86504105233	0.316859639028	-9.04198799544	1.53847987147e-19	1.7972059309e-17	ENSG00000150995.17
E2F1	943.081081846	3.08105763816	0.340952303905	9.0366236065	1.61585612829e-19	1.87533744032e-17	ENSG00000101412.12
PODXL2	3660.46524025	3.08131723603	0.341068720037	9.03430028909	1.65054966234e-19	1.90324349129e-17	ENSG00000114631.10
EFNA3	853.801721094	3.25470937484	0.361220453869	9.01031306498	2.05469100829e-19	2.35407002508e-17	ENSG00000143590.13
C10orf35	544.869594774	1.51928007557	0.168699928261	9.00581340624	2.14072934347e-19	2.43702264687e-17	ENSG00000171224.8
MELK	624.564062247	4.62019111249	0.513391978819	8.9993441719	2.27070021099e-19	2.56862182728e-17	ENSG00000165304.7
CAV1	9784.80142212	-3.39157933039	0.377706550942	-8.97940298344	2.72239923396e-19	3.06021644708e-17	ENSG00000105974.11
DMRT1	60.6703740217	6.33477336447	0.706296795595	8.9689963256	2.99228542284e-19	3.34256983515e-17	ENSG00000137090.11
PIF1	209.785642709	3.21966936225	0.359230149554	8.96269248628	3.16845248547e-19	3.51737585545e-17	ENSG00000140451.12
SGOL1	256.359417423	4.54169331696	0.507507349434	8.94901979652	3.58652842161e-19	3.95691496787e-17	ENSG00000129810.14
DUSP1	26619.9632995	-3.78406790971	0.422976917668	-8.94627520239	3.67679664956e-19	4.03161880475e-17	ENSG00000120129.5
ORC1	275.761142237	3.4200715398	0.382473058326	8.94199333877	3.82212638211e-19	4.16541858704e-17	ENSG00000085840.12
SKA3	359.769581372	4.38939497382	0.490984989814	8.93997793189	3.89248095682e-19	4.21638255401e-17	ENSG00000165480.15
GSTM5	3151.92439797	-5.75311190682	0.643734406257	-8.93708935067	3.99555282247e-19	4.30195877085e-17	ENSG00000134201.10
E2F2	260.615368042	4.27451567551	0.479701280692	8.91078645723	5.06718293907e-19	5.42309944132e-17	ENSG00000007968.6
LAPTM4B	21690.3762079	2.11580080668	0.238238542804	8.88101808284	6.62511818072e-19	7.04825816929e-17	ENSG00000104341.16
MDFIC	1549.47333975	-3.06223164803	0.345097659328	-8.87352192996	7.08682778671e-19	7.49484455809e-17	ENSG00000135272.9
SPAG5	1743.77542161	3.51717727849	0.39642543287	8.87222914289	7.16960651232e-19	7.5377868938e-17	ENSG00000076382.16
S100A2	750.09048471	4.09734378089	0.461864446038	8.87131238622	7.22888560557e-19	7.55566505429e-17	ENSG00000196754.10
NMU	201.466397243	4.9552974956	0.56006253752	8.84775746212	8.92954533261e-19	9.27893975173e-17	ENSG00000109255.11
BCL2L12	790.644246775	1.39643818052	0.157946380634	8.84121671489	9.46818054402e-19	9.78177981869e-17	ENSG00000126453.9
SCN7A	1170.98537102	-5.71493172064	0.647020709544	-8.83268748024	1.02190242569e-18	1.04968172726e-16	ENSG00000136546.13
PJA2	6829.22308938	-1.48253529684	0.167916111764	-8.82902350031	1.05593537006e-18	1.07844187824e-16	ENSG00000198961.9
RERG	3653.43887451	-5.210997294	0.590525577475	-8.82433800121	1.10109197585e-18	1.11817141388e-16	ENSG00000134533.6
C10orf54	2220.7149702	-2.76782909007	0.313681726665	-8.82368609578	1.10752401489e-18	1.11834896713e-16	ENSG00000107738.19
RIC3	359.667603919	-5.59785373632	0.634470218904	-8.82287863092	1.11554235023e-18	1.12011732729e-16	ENSG00000166405.14
PBK	681.469367047	4.76611405694	0.541225324056	8.80615493233	1.29511999218e-18	1.29316645923e-16	ENSG00000168078.9
TMEM132A	8593.70042757	3.45946890769	0.392972978177	8.80332516433	1.32821018412e-18	1.31883892338e-16	ENSG00000006118.14
PDZRN4	372.736012285	-6.34074900047	0.720652174902	-8.79862605192	1.3850137146e-18	1.36182581044e-16	ENSG00000165966.14
MAOB	7288.74210363	-3.7548741275	0.426793492681	-8.79787108259	1.39436089806e-18	1.36182581044e-16	ENSG00000069535.13
DLGAP5	878.567321538	4.91217284688	0.558304626456	8.79837388786	1.38812882413e-18	1.36182581044e-16	ENSG00000126787.12
BOP1	2802.31894218	1.45131113126	0.165187528929	8.7858395889	1.55200942234e-18	1.50755784813e-16	ENSG00000261236.5
SHCBP1	359.056761879	3.49749785425	0.39880866414	8.76986427009	1.78881787451e-18	1.72819145249e-16	ENSG00000171241.8
MIS18A	960.824876037	1.39705224358	0.159500688286	8.75891043854	1.97146678345e-18	1.89440999036e-16	ENSG00000159055.3
MYOCD	1340.51709568	-5.92640097351	0.677662317134	-8.74536007635	2.22305561175e-18	2.12474186892e-16	ENSG00000141052.17
HOXD4	168.675947973	-4.2876282728	0.490831458064	-8.73543902364	2.42711608611e-18	2.30743860676e-16	ENSG00000170166.5
HSPE1	5493.7187291	1.36822724006	0.156657669261	8.73386695022	2.46110594019e-18	2.32737282905e-16	ENSG00000115541.10
KIF18B	421.124381655	4.70464579369	0.538754979228	8.73244048794	2.49235399762e-18	2.3423331218e-16	ENSG00000186185.13
CCNE1	786.740094769	3.64916046499	0.417908884107	8.73195235558	2.50313672167e-18	2.3423331218e-16	ENSG00000105173.13
PRR36	2505.71242104	3.70758175683	0.425175578212	8.7201192797	2.77908868118e-18	2.58701312493e-16	ENSG00000183248.11
TMPRSS4	3828.8042365	5.15527399562	0.591305736238	8.71845760947	2.82017095461e-18	2.61165365139e-16	ENSG00000137648.16
PRAME	11068.6280532	5.30042957288	0.609734513212	8.69301221766	3.52954402087e-18	3.25172888067e-16	ENSG00000185686.17
TBC1D2B	3161.05896913	-2.10285783667	0.242181451702	-8.68298468727	3.85516307236e-18	3.53350408166e-16	ENSG00000167202.11
FEM1B	3624.5055481	-1.09164255451	0.125808389257	-8.67702512494	4.06255384288e-18	3.70459310376e-16	ENSG00000169018.5
SPARCL1	52024.0372575	-4.48097225566	0.516720296549	-8.67194938072	4.24784504066e-18	3.8538951478e-16	ENSG00000152583.12
CCDC150	220.993896996	3.09236855387	0.356682153944	8.66981574401	4.32820211125e-18	3.90696749163e-16	ENSG00000144395.17
FRY	1530.22091483	-2.50308179456	0.290150551715	-8.62683796315	6.30714331985e-18	5.66470213848e-16	ENSG00000073910.19
CEP55	785.18975791	4.53666605531	0.527054885751	8.60757803021	7.46203564252e-18	6.66844815194e-16	ENSG00000138180.15
P4HB	51907.7816029	1.79240078512	0.208273706603	8.60598687354	7.56629245058e-18	6.72797736165e-16	ENSG00000185624.14
POLQ	282.175731166	4.11264078709	0.478018590435	8.60351641	7.73101940562e-18	6.84042127904e-16	ENSG00000051341.13
EXO1	340.898758084	4.46386791354	0.519200588619	8.5975786842	8.14155582951e-18	7.16817868674e-16	ENSG00000174371.16
DDR2	4361.71122896	-3.23991141674	0.376973379973	-8.59453634889	8.36016629144e-18	7.32457118269e-16	ENSG00000162733.16
ASF1B	892.005082468	4.04937759257	0.471199268944	8.59376883508	8.41622580803e-18	7.3377172618e-16	ENSG00000105011.8
PLK5	72.4981828604	-5.61321255056	0.653384752036	-8.59097573531	8.62338452715e-18	7.48183260455e-16	ENSG00000185988.11
UBL3	3432.85023464	-1.26102165781	0.147142917849	-8.5700465659	1.03443203241e-17	8.93159599775e-16	ENSG00000122042.9
ABCC9	1411.15825494	-3.89033571247	0.454039184055	-8.56828187761	1.05040425252e-17	9.025901541e-16	ENSG00000069431.10
C11orf96	7889.71228865	-4.51587367176	0.527306665865	-8.56403676283	1.0898306541e-17	9.31987716783e-16	ENSG00000187479.5
R3HDM1	1860.82724512	1.30688026263	0.15279984543	8.55288995187	1.20044338137e-17	1.02169164549e-15	ENSG00000048991.16
GLI2	402.682065177	-3.46062054958	0.404907165606	-8.54670117878	1.26656561412e-17	1.07285911e-15	ENSG00000074047.20
TMEM183A	4440.94971648	1.04341980929	0.122184120313	8.53973336814	1.34531899587e-17	1.13419275534e-15	ENSG00000163444.11
ECE2	953.161935696	3.41192346651	0.40057452125	8.51757484691	1.62929055408e-17	1.36715070766e-15	ENSG00000145194.17
