	num_samples	pval_counts	pval	pval_std	fc	fc_std	gene_id
ABCA8	513	421	4.10600518465e-09	0.1468	-3.5157	1.7086	ENSG00000141338.13
GRK5	513	420	1.43829990731e-06	0.1212	-2.6833	0.9434	ENSG00000198873.11
CNOT11	513	420			1.0689	0.5302	ENSG00000158435.7
FAM189A2	513	420	7.75223328512e-08	0.1115	-3.2066	1.5886	ENSG00000135063.17
TRHDE	513	420			-4.1859	2.1402	ENSG00000072657.8
ADPRH	513	417			-1.6126	0.7296	ENSG00000144843.11
GDF10	513	415			-4.0054	1.8661	ENSG00000266524.2
JAM2	513	415	2.06812520364e-06	0.1125	-2.5823	0.9095	ENSG00000154721.14
WIF1	513	415	3.71779047789e-12	0.1727	-4.9907	2.8913	ENSG00000156076.9
RILPL2	513	414	3.7951066072e-10	0.1549	-1.3506	0.6611	ENSG00000150977.10
LIMS2	513	414	4.24768260257e-06	0.1079	-2.8303	0.9847	ENSG00000072163.18
NPR1	513	414	5.27459125138e-08	0.1495	-3.0577	1.2404	ENSG00000169418.9
CAV2	513	413	6.78572866376e-08	0.123	-2.6719	1.2574	ENSG00000105971.14
NECAB1	513	412			-3.6681	1.3947	ENSG00000123119.11
DUOX1	513	412	1.5292218243e-09	0.1717	-3.3532	1.8731	ENSG00000137857.17
EIF2AK1	513	411	1.98022777773e-09	0.1491	0.9588	0.5177	ENSG00000086232.12
EDNRB	513	410	2.90704268484e-06	0.1044	-3.6019	1.2482	ENSG00000136160.14
SUSD2	513	409	5.29276588382e-17	0.1866	-3.4593	2.205	ENSG00000099994.10
EFEMP1	513	409	4.87377185623e-09	0.1564	-1.9685	1.2144	ENSG00000115380.18
STXBP6	513	409			-3.8397	1.5208	ENSG00000168952.15
MME	513	407	2.45740082775e-08	0.1456	-3.4415	1.6073	ENSG00000196549.10
ARHGEF26	513	407	3.70478512183e-06	0.1151	-2.8002	1.0692	ENSG00000114790.12
ARHGAP6	513	406			-2.5865	0.9855	ENSG00000047648.21
GPT2	513	406			2.569	1.3047	ENSG00000166123.13
SYNC	513	405			-2.2738	1.0489	ENSG00000162520.14
CA4	513	405			-4.7081	1.9442	ENSG00000167434.9
PIP5K1B	513	404			-2.8426	1.4329	ENSG00000107242.17
RAI2	513	404			-2.2547	1.0386	ENSG00000131831.17
WNT7A	513	403			-4.1203	2.5002	ENSG00000154764.5
ETV4	513	402			3.3436	1.3158	ENSG00000175832.12
TEK	513	402	1.44188517354e-05	0.1037	-3.2398	1.0861	ENSG00000120156.20
PDLIM2	513	401	1.28647561922e-06	0.1279	-1.9357	0.7999	ENSG00000120913.23
LRRC36	513	401			-3.9791	1.6733	ENSG00000159708.17
SYP	513	401			-2.0393	1.4253	ENSG00000102003.10
LAMP3	513	401	6.33490053035e-08	0.14	-3.2344	1.5213	ENSG00000078081.7
ARHGAP31	513	401	1.46730944984e-07	0.1064	-2.2968	1.0128	ENSG00000031081.10
ASPA	513	399			-3.042	1.3839	ENSG00000108381.10
TGFBR2	513	399	3.07695788036e-07	0.143	-1.762	0.8717	ENSG00000163513.17
FMO2	513	398	3.38393078451e-06	0.0938	-3.3785	1.5016	ENSG00000094963.13
GPIHBP1	513	397			-4.1597	1.6147	ENSG00000277494.1
EFNA3	513	397			2.47	1.1019	ENSG00000143590.13
CLIC3	513	396	1.03276956127e-08	0.1959	-2.4011	1.6613	ENSG00000169583.12
ADIRF	513	396	1.86920725059e-08	0.1501	-3.3653	1.7356	ENSG00000148671.13
CCDC69	513	395	3.98898612628e-09	0.179	-1.7015	1.0012	ENSG00000198624.12
FXYD1	513	395			-3.1262	1.6216	ENSG00000266964.5
SBSPON	513	393			-3.0885	1.2966	ENSG00000164764.10
PAICS	513	393			1.6906	0.7616	ENSG00000128050.8
MYZAP	513	392	1.87539370895e-05	0.1167	-3.477	1.2338	ENSG00000263155.5
F11	513	392			-4.4186	2.3473	ENSG00000088926.13
METTL7A	513	391	3.64100151896e-07	0.1696	-2.0363	1.0578	ENSG00000185432.11
GKN2	513	390			-4.7878	2.881	ENSG00000183607.9
INMT	513	390	8.1638933745e-07	0.131	-3.8707	1.688	ENSG00000241644.2
DPEP2	513	390			-2.5105	1.121	ENSG00000167261.13
TSPAN7	513	389	2.2087546899e-10	0.182	-2.8211	1.7299	ENSG00000156298.12
IGSF10	513	389	1.77214114016e-06	0.1634	-3.4172	1.6063	ENSG00000152580.8
GOLM1	513	389			2.3305	0.9651	ENSG00000135052.16
ABC7-42404400C24.1	513	389			-3.8695	1.9837	ENSG00000277758.4
PODXL2	513	388			2.8168	1.9012	ENSG00000114631.10
MS4A15	513	388	1.88053609426e-10	0.2015	-4.6134	2.8506	ENSG00000166961.14
AKAP2	513	387	1.69536336626e-05	0.0907	-2.6199	0.8743	ENSG00000241978.9
MCEMP1	513	387	2.67297171252e-06	0.118	-4.2724	1.8463	ENSG00000183019.7
WWC2	513	386	1.56576700752e-05	0.0885	-2.39	0.7892	ENSG00000151718.15
MAPK4	513	386			-4.0127	2.4218	ENSG00000141639.11
SFTPD	513	385	2.29775986971e-10	0.1792	-3.347	2.5755	ENSG00000133661.15
PROS1	513	385	1.13829384447e-08	0.1834	-1.7554	1.0431	ENSG00000184500.14
KANK3	513	384			-2.9204	1.0002	ENSG00000186994.11
CCDC85A	513	384			-3.1235	1.4854	ENSG00000055813.5
DPYSL2	513	383	1.81456266171e-07	0.1327	-1.6464	0.9333	ENSG00000092964.16
MMP28	513	383			-2.5889	2.2544	ENSG00000271447.5
ERO1L	513	381	1.12204943422e-08	0.1664	1.6752	0.9591	ENSG00000197930.12
ACTN2	513	381			-3.448	1.4989	ENSG00000077522.12
PTPN21	513	381	1.88808277535e-05	0.0806	-2.4693	0.8596	ENSG00000070778.12
AOC3	513	381	7.3253334966e-06	0.1269	-2.731	1.239	ENSG00000131471.6
RECQL4	513	380			2.666	1.2257	ENSG00000160957.12
SFTPA1	513	380	2.66311913169e-10	0.1765	-4.056	3.4472	ENSG00000122852.14
ALDH18A1	513	380			1.5024	0.6292	ENSG00000059573.8
CYP4B1	513	380	6.54060411485e-09	0.2213	-3.9561	2.5891	ENSG00000142973.12
GATA6	513	379			-2.3393	1.2826	ENSG00000141448.8
FAM212B	513	379			-1.7401	0.8265	ENSG00000197852.9
CRTAC1	513	379	2.08427522113e-08	0.1665	-3.5938	2.2585	ENSG00000095713.13
SYT15	513	378			-3.3315	1.4066	ENSG00000204176.13
SRPK1	513	378			1.4603	0.6017	ENSG00000096063.14
PLA2G4F	513	378	8.34775776564e-07	0.1728	-3.2912	1.7538	ENSG00000168907.13
GAS6	513	378	2.4689613246e-07	0.1769	-1.9556	1.0342	ENSG00000183087.14
ANKRD29	513	378	1.58463806481e-08	0.1683	-2.855	1.738	ENSG00000154065.16
RSPO1	513	378			-3.7427	1.6158	ENSG00000169218.13
CBLC	513	377			2.6823	1.3926	ENSG00000142273.10
HYAL1	513	374	2.59955216303e-11	0.1983	-2.8933	1.6775	ENSG00000114378.16
KHDRBS2	513	374			-3.0367	1.9584	ENSG00000112232.8
CGNL1	513	374	7.12363344565e-06	0.1395	-2.3866	1.0808	ENSG00000128849.10
FGD5	513	374	1.57033723739e-05	0.1372	-2.3116	0.8747	ENSG00000154783.10
SH3GL2	513	374			-3.9675	1.9293	ENSG00000107295.9
SLC19A3	513	374			-3.353	1.5248	ENSG00000135917.13
TMEM220	513	373			-1.5851	1.0919	ENSG00000187824.8
WDHD1	513	373			1.5192	0.962	ENSG00000198554.11
SFXN1	513	372			1.4327	0.5986	ENSG00000164466.12
ARHGEF16	513	372			1.646	0.8871	ENSG00000130762.14
PDIA4	513	372	1.05724793713e-06	0.1288	1.6262	0.7443	ENSG00000155660.10
KL	513	371			-3.1267	1.4202	ENSG00000133116.7
RXRG	513	369			-3.4788	1.9546	ENSG00000143171.12
ACSS3	513	369			-2.1878	1.2782	ENSG00000111058.7
CACNA2D2	513	369	3.51200827823e-09	0.222	-3.4969	2.3939	ENSG00000007402.11
CBX7	513	368	2.61477355425e-06	0.1722	-1.7979	0.8849	ENSG00000100307.12
ANXA8L1	513	368			-3.955	2.1327	ENSG00000264230.7
ESAM	513	368	2.93280623367e-06	0.1673	-2.25	0.9976	ENSG00000149564.11
HSD17B6	513	368	3.42336519924e-07	0.2019	-3.4118	1.702	ENSG00000025423.11
ERCC6L	513	367			2.7277	1.1876	ENSG00000186871.6
C16orf59	513	367			3.1075	1.0864	ENSG00000162062.14
DACH1	513	367			-2.9775	1.3789	ENSG00000276644.4
FRMD3	513	367			-2.807	1.05	ENSG00000172159.15
KIAA0408	513	367			-3.159	1.6885	ENSG00000189367.14
SLC6A13	513	367			-3.3762	1.462	ENSG00000010379.15
FAM83A	513	366			4.8226	1.9563	ENSG00000147689.16
ANOS1	513	366	4.97388399514e-06	0.1221	-3.0239	1.367	ENSG00000011201.10
HHIP	513	366	4.75767967442e-07	0.1785	-4.2008	2.4803	ENSG00000164161.9
CSTF2	513	366			1.0309	0.5472	ENSG00000101811.13
ACKR4	513	365			-3.1266	1.3732	ENSG00000129048.6
GPD1	513	365	7.27346182623e-06	0.1308	-4.2043	1.662	ENSG00000167588.12
SLC25A10	513	365			1.8801	0.9556	ENSG00000183048.11
LPL	513	365	3.94339582336e-07	0.2079	-3.0427	1.8241	ENSG00000175445.14
SLC15A2	513	364	2.92411909048e-08	0.193	-2.0299	1.4514	ENSG00000163406.10
CES1	513	364	1.04287433136e-06	0.1942	-2.8861	2.061	ENSG00000198848.12
P3H2	513	364	3.50832140457e-08	0.2129	-2.7805	1.7896	ENSG00000090530.9
SOBP	513	364			-1.9046	1.1715	ENSG00000112320.11
MARCO	513	363	5.07851104747e-06	0.1521	-3.4367	1.9461	ENSG00000019169.10
MARC2	513	362			-1.662	0.9901	ENSG00000117791.15
ST6GALNAC6	513	362	3.04318116198e-06	0.1666	-1.3701	0.6829	ENSG00000160408.14
LDB2	513	360	8.30917106244e-05	0.1215	-2.6232	0.8874	ENSG00000169744.12
CCBE1	513	360			-3.2522	1.7887	ENSG00000183287.13
ITIH5	513	359	1.14221029362e-06	0.2045	-2.7164	1.5498	ENSG00000123243.14
PRKG2	513	359			-2.849	1.4861	ENSG00000138669.9
SAPCD2	513	358			3.2624	1.26	ENSG00000186193.8
AFF3	513	358			-3.186	1.755	ENSG00000144218.18
C1orf112	513	357			1.5654	0.7281	ENSG00000000460.16
ANGPT4	513	357			-4.1788	1.4823	ENSG00000101280.7
VSIG2	513	356	1.87416477441e-08	0.2378	-2.6016	2.482	ENSG00000019102.11
ARHGAP44	513	356	1.87565068657e-06	0.1954	-1.7969	1.2946	ENSG00000006740.16
STARD13	513	356			-2.1263	0.774	ENSG00000133121.20
RGCC	513	356	3.2146894998e-05	0.0909	-2.8949	0.9459	ENSG00000102760.12
PLA2G1B	513	355			-3.8592	2.3545	ENSG00000170890.13
AQP1	513	355	2.08318474752e-08	0.2314	-2.849	1.8385	ENSG00000240583.10
ACOXL	513	355			-2.6247	1.7052	ENSG00000153093.18
SFTPA2	513	355	5.34137420157e-08	0.2046	-3.8957	3.2644	ENSG00000185303.15
PERM1	513	355			2.6083	1.2675	ENSG00000187642.9
FAM46B	513	355			-3.0762	1.2516	ENSG00000158246.7
RASGRF1	513	354	1.17285966559e-06	0.1966	-3.1764	2.0279	ENSG00000058335.15
IARS2	513	354	1.16918817429e-07	0.2339	0.7878	0.5899	ENSG00000067704.9
ADCY8	513	354			-4.3436	1.6448	ENSG00000155897.9
STX1A	513	354			2.3385	1.1884	ENSG00000106089.11
TGFBR3	513	354	1.88919442705e-05	0.136	-2.886	1.1942	ENSG00000069702.10
PPAT	513	353			1.7223	0.7729	ENSG00000128059.8
CPB2	513	353			-4.2526	2.4057	ENSG00000080618.13
DUOXA1	513	353	1.08751592324e-06	0.2011	-2.6395	1.893	ENSG00000140254.12
CALCOCO1	513	353	5.39505108147e-06	0.1645	-1.2766	0.6535	ENSG00000012822.15
FAM107A	513	352	6.05144712563e-05	0.1031	-4.1109	1.5232	ENSG00000168309.16
TCEAL2	513	351			-3.524	1.7721	ENSG00000184905.8
PDZD2	513	351	8.58326102863e-06	0.1957	-2.6332	1.4107	ENSG00000133401.15
CPED1	513	350			-2.3192	1.1825	ENSG00000106034.17
TMEM139	513	350			-2.8946	1.9893	ENSG00000178826.10
TPRG1	513	350			-2.0716	1.1054	ENSG00000188001.9
ABI3BP	513	349	1.60465068199e-05	0.1554	-2.7401	1.4345	ENSG00000154175.16
CHEK1	513	349			1.9054	1.0608	ENSG00000149554.12
NPNT	513	349	9.4950859064e-07	0.1929	-2.3643	1.4644	ENSG00000168743.12
ANGPTL7	513	349			-4.2541	1.5117	ENSG00000171819.4
GIMAP8	513	349	4.81819517359e-05	0.1283	-2.5686	0.9554	ENSG00000171115.3
C17orf53	513	349			2.3822	1.1678	ENSG00000125319.14
XPR1	513	348			1.5387	0.9783	ENSG00000143324.13
IRX1	513	348			-3.6164	2.5061	ENSG00000170549.3
SCN4B	513	348			-3.0145	1.4063	ENSG00000177098.8
PTRF	513	348	2.9952055579e-05	0.1377	-2.0986	0.9054	ENSG00000177469.12
HSPB6	513	348	1.75656374421e-05	0.1468	-2.9158	1.4706	ENSG00000004776.11
ZNF385B	513	348			-3.0996	2.2915	ENSG00000144331.18
NTNG1	513	347			-3.4091	2.0867	ENSG00000162631.18
TRAP1	513	347			1.1175	0.61	ENSG00000126602.10
RIMS4	513	347			-3.6146	2.1559	ENSG00000101098.12
SEC14L6	513	347			-2.8084	1.7756	ENSG00000214491.8
ACVRL1	513	347	0.000158680295308	0.1221	-2.5567	0.8002	ENSG00000139567.12
GPM6B	513	347			-2.4334	1.1695	ENSG00000046653.14
CYBRD1	513	347	8.22668508396e-06	0.1901	-2.0487	1.1728	ENSG00000071967.11
AMOTL1	513	346	1.29031872189e-05	0.1513	-1.9652	0.9705	ENSG00000166025.17
LRRN3	513	346			-3.3312	1.4497	ENSG00000173114.12
RAMP2	513	346	0.000143770398384	0.1169	-2.822	0.9249	ENSG00000131477.10
KRT4	513	343			-3.9493	2.2835	ENSG00000170477.12
RCC1	513	343			1.5747	0.6839	ENSG00000180198.15
GYLTL1B	513	342			2.1066	1.4678	ENSG00000165905.16
ARHGEF39	513	342			2.2894	0.9888	ENSG00000137135.17
EPCAM	513	342	1.52085905445e-05	0.197	1.5452	0.8381	ENSG00000119888.10
CCT3	513	342	1.0179505961e-05	0.1785	1.2344	0.7008	ENSG00000163468.14
RASIP1	513	342			-2.455	0.9079	ENSG00000105538.8
XRCC2	513	341			2.6777	1.1884	ENSG00000196584.2
KCNT2	513	341			-3.0576	1.319	ENSG00000162687.16
S1PR1	513	341	0.000124796721644	0.1077	-2.8014	0.9361	ENSG00000170989.8
FLAD1	513	341			1.3296	0.6839	ENSG00000160688.18
PGC	513	341	2.48565368215e-06	0.2269	-3.6778	3.7766	ENSG00000096088.16
COL6A6	513	340			-3.3539	1.9198	ENSG00000206384.10
OCIAD2	513	340			1.9372	0.9244	ENSG00000145247.11
TDRKH	513	340			1.2594	0.7688	ENSG00000182134.15
FGFR4	513	339	2.73665261193e-05	0.1966	-2.9068	1.6151	ENSG00000160867.14
BTNL9	513	339	7.46285243306e-05	0.1448	-3.6443	1.5019	ENSG00000165810.16
CDH5	513	339	0.000142519847116	0.1314	-2.5397	0.8882	ENSG00000179776.17
PID1	513	339			-2.2011	1.3427	ENSG00000153823.18
RXFP1	513	339			-3.302	1.2623	ENSG00000171509.15
CHAF1B	513	338			1.7074	0.8426	ENSG00000159259.7
BMPER	513	338			-3.3257	1.7661	ENSG00000164619.8
INTS8	513	338			1.0429	0.6266	ENSG00000164941.13
PLEKHN1	513	338			2.7619	1.1854	ENSG00000187583.10
BDNF	513	337			-3.3595	1.6593	ENSG00000176697.18
MFAP4	513	337	2.94004917607e-05	0.1667	-2.914	1.5256	ENSG00000166482.11
RADIL	513	337			-2.8401	1.4199	ENSG00000157927.16
OVCH2	513	336			-3.8242	1.4907	ENSG00000183378.11
CENPI	513	336			2.3271	1.2459	ENSG00000102384.13
MAMDC2	513	336	8.64868646762e-06	0.1672	-3.2246	1.768	ENSG00000165072.9
TIMELESS	513	336			1.4633	0.8322	ENSG00000111602.11
SOX5	513	336			-2.1818	1.2324	ENSG00000134532.15
PCDH15	513	335			-4.0362	1.8803	ENSG00000150275.17
NCAPG2	513	334			1.5235	0.9569	ENSG00000146918.19
GPC3	513	334	2.34947816206e-05	0.1966	-2.9106	1.6416	ENSG00000147257.13
EPM2A	513	333			-1.2831	0.5973	ENSG00000112425.13
ST6GALNAC5	513	333			-2.5866	1.3191	ENSG00000117069.14
HACD4	513	333			-1.6068	0.9045	ENSG00000188921.13
MCM4	513	332			1.9039	0.9965	ENSG00000104738.16
COL11A1	513	332			4.4377	2.537	ENSG00000060718.18
TNS1	513	332	5.23657449619e-05	0.1268	-2.2195	1.0054	ENSG00000079308.16
PAFAH1B3	513	332			1.9983	0.9554	ENSG00000079462.7
CCNB1	513	332			2.4629	1.1856	ENSG00000134057.14
TOP2A	513	331			3.2221	1.3316	ENSG00000131747.14
CENPF	513	331			2.891	1.3167	ENSG00000117724.12
UBE2T	513	331			2.8019	1.1506	ENSG00000077152.9
NDNF	513	331	3.89576971994e-06	0.2072	-2.2293	1.9375	ENSG00000173376.13
MTMR10	513	331			-1.1264	0.5542	ENSG00000166912.16
C1orf21	513	331	4.22150617311e-06	0.2366	-1.3157	1.1005	ENSG00000116667.12
CCM2L	513	330			-2.6025	0.9058	ENSG00000101331.15
KCNK3	513	330	3.2087962804e-05	0.2166	-3.0949	1.788	ENSG00000171303.6
HMGB3	513	330			2.6641	1.3766	ENSG00000029993.14
ARHGEF6	513	330	2.06009184627e-05	0.1969	-1.6012	0.9111	ENSG00000129675.15
FHL5	513	330			-2.9132	1.3579	ENSG00000112214.10
SEMA5A	513	330	3.62608357443e-05	0.1782	-2.9338	1.2626	ENSG00000112902.11
RBP2	513	329			-4.0449	1.6439	ENSG00000114113.6
CCDC141	513	329			-3.5818	1.5124	ENSG00000163492.13
BEX4	513	329			-1.1158	1.0373	ENSG00000102409.9
DDX56	513	329			0.8045	0.5599	ENSG00000136271.10
RSPO2	513	328			-3.6453	2.0052	ENSG00000147655.10
DKC1	513	328			1.0729	0.5749	ENSG00000130826.15
CDC6	513	328			2.9727	1.2819	ENSG00000094804.9
MEX3A	513	328			3.2253	1.4654	ENSG00000254726.2
CADM1	513	328	3.90834895208e-06	0.1984	-1.8048	1.427	ENSG00000182985.16
TARS2	513	327			0.9507	0.5741	ENSG00000143374.14
FGFR2	513	327	2.48868447754e-05	0.1969	-2.246	1.4633	ENSG00000066468.20
KIF23	513	327			2.2116	1.2424	ENSG00000137807.13
ADAMTSL3	513	327			-2.7289	1.3474	ENSG00000156218.12
EFCC1	513	326			-2.7829	1.2023	ENSG00000114654.7
RNF182	513	326			-2.9748	1.5571	ENSG00000180537.12
SLC16A11	513	326			-2.4092	1.5451	ENSG00000174326.11
NONO	513	326	2.6312781224e-05	0.2082	0.6068	0.4817	ENSG00000147140.15
FILIP1	513	326			-2.1863	1.4248	ENSG00000118407.14
RUSC1	513	326			1.0203	0.6265	ENSG00000160753.15
NARF	513	326			1.1627	0.6257	ENSG00000141562.17
CD300LG	513	325			-4.4026	1.7359	ENSG00000161649.12
RNF144B	513	325	4.13055325185e-05	0.1472	-1.8172	0.9272	ENSG00000137393.9
SLIT3	513	325	4.27719293105e-05	0.1873	-2.775	1.4418	ENSG00000184347.14
ZEB2	513	325	3.91490650537e-05	0.192	-1.6156	0.9249	ENSG00000169554.16
CNKSR2	513	325			-2.511	1.5553	ENSG00000149970.14
ERBB4	513	324			-2.7945	1.98	ENSG00000178568.13
PDPN	513	324	9.23899381209e-06	0.2249	-1.7241	1.3134	ENSG00000162493.16
DOCK11	513	324	2.11508015976e-05	0.1912	-1.5146	0.9641	ENSG00000147251.15
SPAG5	513	324			2.6921	1.173	ENSG00000076382.16
MITF	513	324			-1.3589	0.9199	ENSG00000187098.14
CDO1	513	324			-2.9373	1.3732	ENSG00000129596.4
MYO19	513	323			1.5355	0.7113	ENSG00000278259.4
REEP1	513	322			-2.6246	1.5378	ENSG00000068615.16
GINS1	513	321			2.5679	1.1611	ENSG00000101003.9
ALG8	513	321			0.8119	0.5657	ENSG00000159063.12
PLA2G3	513	321			-2.8137	2.3069	ENSG00000100078.3
ALDH1A1	513	321	5.26323041304e-06	0.246	-2.1057	1.6816	ENSG00000165092.12
TNXB	513	320	0.000114907779929	0.1845	-3.1364	1.4788	ENSG00000168477.17
MASP1	513	320			-3.0698	1.5069	ENSG00000127241.16
MDK	513	320			2.6087	1.2907	ENSG00000110492.15
MYBL2	513	320			3.4709	1.6147	ENSG00000101057.15
GIPC2	513	320			-2.6685	1.5035	ENSG00000137960.5
SERINC1	513	320	0.00011880551429	0.1283	-1.1539	0.5551	ENSG00000111897.6
CA2	513	320	9.02307094881e-05	0.1885	-2.5102	1.489	ENSG00000104267.9
EXO1	513	320			2.9894	1.3458	ENSG00000174371.16
GHR	513	319			-2.4611	1.2501	ENSG00000112964.13
GALNT7	513	319			1.4966	0.8521	ENSG00000109586.11
CTD-3214H19.16	513	319			-3.1506	2.832	ENSG00000269711.1
ANGPTL1	513	319			-2.8563	1.3056	ENSG00000116194.12
ADRA1A	513	319			-3.9146	1.5427	ENSG00000120907.17
DUS1L	513	319			1.114	0.7032	ENSG00000169718.17
WNT3	513	319			1.8155	1.0487	ENSG00000108379.9
VAMP2	513	319	7.47172921199e-05	0.2057	-1.1501	0.6185	ENSG00000220205.8
ECT2	513	318			1.8115	1.0496	ENSG00000114346.13
CD302	513	318	5.49999046202e-05	0.209	-1.685	1.1752	ENSG00000241399.6
NUP155	513	318			1.0049	0.7738	ENSG00000113569.15
EMCN	513	318	0.000148725829182	0.1481	-2.8791	1.1542	ENSG00000164035.9
ASPM	513	318			3.0389	1.3506	ENSG00000066279.16
TAL1	513	317			-2.8574	0.9939	ENSG00000162367.11
GRIK4	513	317			-2.9191	1.378	ENSG00000149403.11
C10orf54	513	317	0.000104714075937	0.1497	-1.6358	0.7843	ENSG00000107738.19
SESN1	513	317	0.000125749684266	0.1626	-1.8077	0.7587	ENSG00000080546.13
STIL	513	317			2.1734	0.9636	ENSG00000123473.15
FANCI	513	316			1.7431	0.9207	ENSG00000140525.17
SLC27A6	513	316			-3.8107	1.7708	ENSG00000113396.12
SNX1	513	316	8.70689260723e-05	0.1913	-0.8743	0.464	ENSG00000028528.14
AATK	513	315			-2.6628	1.6034	ENSG00000181409.11
COLEC12	513	315	2.47627696649e-05	0.2316	-2.0939	1.4143	ENSG00000158270.11
SOGA3	513	315			-3.1595	1.5926	ENSG00000255330.8
DAPK2	513	314	0.00012427077532	0.1776	-2.2267	1.1071	ENSG00000035664.11
TACC1	513	314	0.000129786517437	0.1455	-1.9123	0.8815	ENSG00000147526.19
ANLN	513	314			3.0065	1.3865	ENSG00000011426.10
ST8SIA6	513	313			-3.5869	1.4763	ENSG00000148488.15
ATP13A4	513	313	1.09948015554e-05	0.2472	-2.1423	2.3088	ENSG00000127249.14
SLC46A2	513	312			-3.1336	2.0734	ENSG00000119457.7
ROBO4	513	312	0.00024989055236	0.1341	-2.8116	0.9518	ENSG00000154133.14
LRRK2	513	312	1.56251239547e-05	0.2174	-2.9704	1.9735	ENSG00000188906.13
HSPD1	513	311	3.52182116879e-05	0.2129	1.1303	0.7256	ENSG00000144381.16
RBMS3	513	311			-1.865	1.1269	ENSG00000144642.20
C1QTNF7	513	311			-2.8974	1.6755	ENSG00000163145.12
PAPSS2	513	310	0.000124139464262	0.2045	-1.6838	1.0128	ENSG00000198682.12
