query	_id	_score	entrezgene	name	notfound	summary	symbol
CCDC43	124808	93.46112	124808.0	coiled-coil domain containing 43			CCDC43
CENPE	1062	93.46143	1062.0	centromere protein E		Centrosome-associated protein E (CENPE) is a kinesin-like motor protein that accumulates in the G2 phase of the cell cycle. Unlike other centrosome-associated proteins, it is not present during interphase and first appears at the centromere region of chromosomes during prometaphase. This protein is required for stable spindle microtubule capture at kinetochores which is a necessary step in chromosome alignment during prometaphase. This protein also couples chromosome position to microtubule depolymerizing activity. Alternative splicing results in multiple transcript variants encoding distinct protein isoforms.	CENPE
CSNK1G1	53944	93.65248	53944.0	casein kinase 1 gamma 1		This gene encodes a member of the casein kinase I gene family. This family is comprised of serine/threonine kinases that phosphorylate acidic proteins such as caseins. The encoded kinase plays a role in cell cycle checkpoint arrest in response to stalled replication forks by phosphorylating Claspin. A mutation in this gene may be associated with non-syndromic early-onset epilepsy (NSEOE).	CSNK1G1
CENPU	79682	93.869865	79682.0	centromere protein U		The centromere is a specialized chromatin domain, present throughout the cell cycle, that acts as a platform on which the transient assembly of the kinetochore occurs during mitosis. All active centromeres are characterized by the presence of long arrays of nucleosomes in which CENPA (MIM 117139) replaces histone H3 (see MIM 601128). MLF1IP, or CENPU, is an additional factor required for centromere assembly (Foltz et al., 2006 [PubMed 16622419]).	CENPU
GMPS	8833	94.707214	8833.0	guanine monophosphate synthase		In the de novo synthesis of purine nucleotides, IMP is the branch point metabolite at which point the pathway diverges to the synthesis of either guanine or adenine nucleotides. In the guanine nucleotide pathway, there are 2 enzymes involved in converting IMP to GMP, namely IMP dehydrogenase (IMPD1), which catalyzes the oxidation of IMP to XMP, and GMP synthetase, which catalyzes the amination of XMP to GMP.	GMPS
SYAP1	94056	93.29553	94056.0	synapse associated protein 1			SYAP1
RBBP5	5929	92.572395	5929.0	RB binding protein 5, histone lysine methyltransferase complex subunit		This gene encodes a ubiquitously expressed nuclear protein which belongs to a highly conserved subfamily of WD-repeat proteins. The encoded protein binds directly to retinoblastoma protein, which regulates cell proliferation. It interacts preferentially with the underphosphorylated retinoblastoma protein via the E1A-binding pocket B. Three alternatively spliced transcript variants that encode different protein isoforms have been described for this gene.	RBBP5
TPX2	22974	92.91415	22974.0	TPX2, microtubule nucleation factor			TPX2
COPB2	9276	95.38185	9276.0	coatomer protein complex subunit beta 2		The Golgi coatomer complex (see MIM 601924) constitutes the coat of nonclathrin-coated vesicles and is essential for Golgi budding and vesicular trafficking. It consists of 7 protein subunits, including COPB2.	COPB2
SPTY2D1	144108	93.48468	144108.0	SPT2 chromatin protein domain containing 1			SPTY2D1
ISG20L2	81875	92.91752	81875.0	interferon stimulated exonuclease gene 20 like 2		This gene encodes a 3'-5' exoribonuclease that may be involved in the processing of the 12S pre-rRNA. Pseudogenes have been identified on chromosomes 6 and 11.	ISG20L2
MMP11	4320	97.014626	4320.0	matrix metallopeptidase 11		Proteins of the matrix metalloproteinase (MMP) family are involved in the breakdown of extracellular matrix in normal physiological processes, such as embryonic development, reproduction, and tissue remodeling, as well as in disease processes, such as arthritis and metastasis. Most MMP's are secreted as inactive proproteins which are activated when cleaved by extracellular proteinases. However, the enzyme encoded by this gene is activated intracellularly by furin within the constitutive secretory pathway. Also in contrast to other MMP's, this enzyme cleaves alpha 1-proteinase inhibitor but weakly degrades structural proteins of the extracellular matrix.	MMP11
DTL	51514	95.16322	51514.0	denticleless E3 ubiquitin protein ligase homolog			DTL
CAPRIN1	4076	93.11186	4076.0	cell cycle associated protein 1			CAPRIN1
GTF3C1	2975	93.48098	2975.0	general transcription factor IIIC subunit 1			GTF3C1
SUCO	51430	95.38492	51430.0	SUN domain containing ossification factor			SUCO
COPZ1	22818	100.7736	22818.0	coatomer protein complex subunit zeta 1		This gene encodes a subunit of the cytoplasmic coatamer protein complex, which is involved in autophagy and intracellular protein trafficking. The coatomer protein complex is comprised of seven subunits and functions as the coat protein of coat protein complex (COP)I-vesicles. Alternative splicing results in multiple transcript variants.	COPZ1
ADAR	103	99.42267	103.0	adenosine deaminase, RNA specific		This gene encodes the enzyme responsible for RNA editing by site-specific deamination of adenosines. This enzyme destabilizes double-stranded RNA through conversion of adenosine to inosine. Mutations in this gene have been associated with dyschromatosis symmetrica hereditaria. Alternative splicing results in multiple transcript variants.	ADAR
TIPRL	261726	93.65248	261726.0	TOR signaling pathway regulator		TIPRL is an inhibitory regulator of protein phosphatase-2A (PP2A) (see PPP2CA; MIM 176915), PP4 (see PPP4C; MIM 602035), and PP6 (see PPP6C; MIM 612725) (McConnell et al., 2007 [PubMed 17384681]).	TIPRL
SLC35A2	7355	92.569336	7355.0	solute carrier family 35 member A2		This gene encodes a member of the nucleotide-sugar transporter family. The encoded protein is a multi-pass membrane protein. It transports UDP-galactose from the cytosol into Golgi vesicles, where it serves as a glycosyl donor for the generation of glycans. Mutations in this gene cause congenital disorder of glycosylation type IIm (CDG2M). Multiple alternatively spliced transcript variants encoding distinct isoforms have been found for this gene.	SLC35A2
TOP2A	7153	93.65248	7153.0	topoisomerase (DNA) II alpha		This gene encodes a DNA topoisomerase, an enzyme that controls and alters the topologic states of DNA during transcription. This nuclear enzyme is involved in processes such as chromosome condensation, chromatid separation, and the relief of torsional stress that occurs during DNA transcription and replication. It catalyzes the transient breaking and rejoining of two strands of duplex DNA which allows the strands to pass through one another, thus altering the topology of DNA. Two forms of this enzyme exist as likely products of a gene duplication event. The gene encoding this form, alpha, is localized to chromosome 17 and the beta gene is localized to chromosome 3. The gene encoding this enzyme functions as the target for several anticancer agents and a variety of mutations in this gene have been associated with the development of drug resistance. Reduced activity of this enzyme may also play a role in ataxia-telangiectasia.	TOP2A
BUB1	699	93.85176	699.0	BUB1 mitotic checkpoint serine/threonine kinase		This gene encodes a serine/threonine-protein kinase that play a central role in mitosis. The encoded protein functions in part by phosphorylating members of the mitotic checkpoint complex and activating the spindle checkpoint. This protein also plays a role in inhibiting the activation of the anaphase promoting complex/cyclosome. This protein may also function in the DNA damage response. Mutations in this gene have been associated with aneuploidy and several forms of cancer. Alternate splicing results in multiple transcript variants.	BUB1
BRCC3	79184	91.94669	79184.0	BRCA1/BRCA2-containing complex subunit 3		This gene encodes a subunit of the BRCA1-BRCA2-containing complex (BRCC), which is an E3 ubiquitin ligase. This complex plays a role in the DNA damage response, where it is responsible for the stable accumulation of BRCA1 at DNA break sites. The component encoded by this gene can specifically cleave Lys 63-linked polyubiquitin chains, and it regulates the abundance of these polyubiquitin chains in chromatin. The loss of this gene results in abnormal angiogenesis and is associated with syndromic moyamoya, a cerebrovascular angiopathy. Alternative splicing results in multiple transcript variants. A related pseudogene has been identified on chromosome 5.	BRCC3
PARP1	142	91.06468	142.0	poly(ADP-ribose) polymerase 1		This gene encodes a chromatin-associated enzyme, poly(ADP-ribosyl)transferase, which modifies various nuclear proteins by poly(ADP-ribosyl)ation. The modification is dependent on DNA and is involved in the regulation of various important cellular processes such as differentiation, proliferation, and tumor transformation and also in the regulation of the molecular events involved in the recovery of cell from DNA damage. In addition, this enzyme may be the site of mutation in Fanconi anemia, and may participate in the pathophysiology of type I diabetes.	PARP1
SGOL2					True		
RNF40	9810	95.40171	9810.0	ring finger protein 40		The protein encoded by this gene contains a RING finger, a motif known to be involved in protein-protein and protein-DNA interactions. This protein was reported to interact with the tumor suppressor protein RB1. Studies of the rat counterpart suggested that this protein may function as an E3 ubiquitin-protein ligase, and facilitate the ubiquitination and degradation of syntaxin 1, which is an essential component of the neurotransmitter release machinery. Multiple alternatively spliced transcript variants encoding different isoforms have been found for this gene.	RNF40
SLC39A9	55334	97.6332	55334.0	solute carrier family 39 member 9			SLC39A9
DAP3	7818	93.27743	7818.0	death associated protein 3		Mammalian mitochondrial ribosomal proteins are encoded by nuclear genes and help in protein synthesis within the mitochondrion. Mitochondrial ribosomes (mitoribosomes) consist of a small 28S subunit and a large 39S subunit. They have an estimated 75% protein to rRNA composition compared to prokaryotic ribosomes, where this ratio is reversed. Another difference between mammalian mitoribosomes and prokaryotic ribosomes is that the latter contain a 5S rRNA. Among different species, the proteins comprising the mitoribosome differ greatly in sequence, and sometimes in biochemical properties, which prevents easy recognition by sequence homology. This gene encodes a 28S subunit protein that also participates in apoptotic pathways which are initiated by tumor necrosis factor-alpha, Fas ligand, and gamma interferon. This protein potentially binds ATP/GTP and might be a functional partner of the mitoribosomal protein S27. Multiple alternatively spliced transcript variants encoding distinct isoforms have been found for this gene. Pseudogenes corresponding to this gene are found on chromosomes 1q and 2q.	DAP3
STT3B	201595	94.277855	201595.0	STT3B, catalytic subunit of the oligosaccharyltransferase complex		The protein encoded by this gene is a catalytic subunit of a protein complex that transfers oligosaccharides onto asparagine residues. Defects in this gene are a cause of congenital disorder of glycosylation Ix (CDG1X).	STT3B
ZNF28	7576	109.78996	7576.0	zinc finger protein 28			ZNF28
DOPEY2	9980	97.6332	9980.0	dopey family member 2			DOPEY2
RACGAP1	29127	95.40171	29127.0	Rac GTPase activating protein 1		This gene encodes a GTPase-activating protein (GAP) that is a compoment of the centralspindlin complex. This protein binds activated forms of Rho GTPases and stimulates GTP hydrolysis, which results in negative regulation of Rho-mediated signals. This protein plays a regulatory role in cytokinesis, cell growth, and differentiation. Alternatively spliced transcript variants have been found for this gene. There is a pseudogene for this gene on chromosome 12.	RACGAP1
OLA1	29789	92.08045	29789.0	Obg like ATPase 1		This gene encodes a member of the GTPase protein family. The encoded protein interacts with breast cancer-associated gene 1 (BRCA1) and BRCA1-associated RING domain protein (BARD1), and is involved in centrosome regulation. Overexpression of this gene has been observed in multiple types of cancer and may be associated with poor survival. Pseudogenes of this gene have been defined on chromosomes 17 and 22.	OLA1
NVL	4931	95.90383	4931.0	nuclear VCP-like		This gene encodes a member of the AAA (ATPases associated with diverse cellular activities) superfamily. Multiple transcript variants encoding different isoforms have been found for this gene. Two encoded proteins, described as major and minor isoforms, have been localized to distinct regions of the nucleus. The largest encoded protein (major isoform) has been localized to the nucleolus and shown to participate in ribosome biosynthesis (PMID: 15469983, 16782053), while the minor isoform has been localized to the nucleoplasmin.	NVL
UBE2T	29089	93.87053	29089.0	ubiquitin conjugating enzyme E2 T		The protein encoded by this gene catalyzes the covalent attachment of ubiquitin to protein substrates. Defects in this gene have been associated with Fanconi anemia of complementation group T. Two transcript variants encoding different isoforms have been found for this gene.	UBE2T
SMIM15	643155	93.46112	643155.0	small integral membrane protein 15			SMIM15
SMIM14	201895	95.143684	201895.0	small integral membrane protein 14			SMIM14
SMS	6611	92.763245	6611.0	spermine synthase		This gene encodes a protein belonging to the spermidine/spermin synthase family. Pseudogenes of this gene are located on chromosomes 1, 5, 6 and X. Mutations in this gene are associated with X-linked Snyder-Robinson mental retardation syndrome. Multiple transcript variants encoding different isoforms have been found for this gene.	SMS
KIF11	3832	94.257	3832.0	kinesin family member 11		This gene encodes a motor protein that belongs to the kinesin-like protein family. Members of this protein family are known to be involved in various kinds of spindle dynamics. The function of this gene product includes chromosome positioning, centrosome separation and establishing a bipolar spindle during cell mitosis.	KIF11
WDHD1	11169	93.65617	11169.0	WD repeat and HMG-box DNA binding protein 1		The protein encoded by this gene contains multiple N-terminal WD40 domains and a C-terminal high mobility group (HMG) box. WD40 domains are found in a variety of eukaryotic proteins and may function as adaptor/regulatory modules in signal transduction, pre-mRNA processing and cytoskeleton assembly. HMG boxes are found in many eukaryotic proteins involved in chromatin assembly, transcription and replication. Alternative splicing results in two transcript variants encoding different isoforms.	WDHD1
ADNP	23394	93.275116	23394.0	activity dependent neuroprotector homeobox		Vasoactive intestinal peptide is a neuroprotective factor that has a stimulatory effect on the growth of some tumor cells and an inhibitory effect on others. This gene encodes a protein that is upregulated by vasoactive intestinal peptide and may be involved in its stimulatory effect on certain tumor cells. The encoded protein contains one homeobox and nine zinc finger domains, suggesting that it functions as a transcription factor. This gene is also upregulated in normal proliferative tissues. Finally, the encoded protein may increase the viability of certain cell types through modulation of p53 activity. Alternatively spliced transcript variants encoding the same protein have been described.	ADNP
RAB8A	4218	94.91508	4218.0	RAB8A, member RAS oncogene family		The protein encoded by this gene is a member of the RAS superfamily which are small GTP/GDP-binding proteins with an average size of 200 amino acids. The RAS-related proteins of the RAB/YPT family may play a role in the transport of proteins from the endoplasmic reticulum to the Golgi and the plasma membrane. This protein shares 97%, 96%, and 51% similarity with the dog RAB8, mouse MEL, and mouse YPT1 proteins, respectively and contains the 4 GTP/GDP-binding sites that are present in all the RAS proteins. The putative effector-binding site of this protein is similar to that of the RAB/YPT proteins. However, this protein contains a C-terminal CAAX motif that is characteristic of many RAS superfamily members but which is not found in YPT1 and the majority of RAB proteins. Although this gene was isolated as a transforming gene from a melanoma cell line, no linkage between MEL and malignant melanoma has been demonstrable. This oncogene is located 800 kb distal to MY09B on chromosome 19p13.1.	RAB8A
TMED2	10959	97.63125	10959.0	transmembrane p24 trafficking protein 2			TMED2
ADIPOR1	51094	93.09231	51094.0	adiponectin receptor 1		This gene encodes a protein which acts as a receptor for adiponectin, a hormone secreted by adipocytes which regulates fatty acid catabolism and glucose levels. Binding of adiponectin to the encoded protein results in activation of an AMP-activated kinase signaling pathway which affects levels of fatty acid oxidation and insulin sensitivity. A pseudogene of this gene is located on chromosome 14. Multiple alternatively spliced transcript variants have been found for this gene.	ADIPOR1
ARF3	377	95.40366	377.0	ADP ribosylation factor 3		ADP-ribosylation factor 3 (ARF3) is a member of the human ARF gene family. These genes encode small guanine nucleotide-binding proteins that stimulate the ADP-ribosyltransferase activity of cholera toxin and play a role in vesicular trafficking and as activators of phospholipase D.  The gene products include 6 ARF proteins and 11 ARF-like proteins and constitute 1 family of the RAS superfamily. The ARF proteins are categorized as class I (ARF1, ARF2,and ARF3), class II (ARF4 and ARF5) and class III (ARF6) and members of each class share a common gene organization. The ARF3 gene contains five exons and four introns.	ARF3
ERCC6L	54821	96.419785	54821.0	ERCC excision repair 6 like, spindle assembly checkpoint helicase			ERCC6L
SMC4	10051	93.11317	10051.0	structural maintenance of chromosomes 4		This gene belongs to the 'structural maintenance of chromosomes' (SMC) gene family. Members of this gene family play a role in two changes in chromosome structure during mitotic segregation of chromosomes- chromosome condensation and sister chromatid cohesion. The protein encoded by this gene is likely a subunit of the 13S condensin complex, which is involved in chromosome condensation. A pseudogene related to this gene is located on chromosome 2.	SMC4
MCM4	4173	94.91508	4173.0	minichromosome maintenance complex component 4		The protein encoded by this gene is one of the highly conserved mini-chromosome maintenance proteins (MCM) that are essential for the initiation of eukaryotic genome replication. The hexameric protein complex formed by MCM proteins is a key component of the pre-replication complex (pre_RC) and may be involved in the formation of replication forks and in the recruitment of other DNA replication related proteins. The MCM complex consisting of this protein and MCM2, 6 and 7 proteins possesses DNA helicase activity, and may act as a DNA unwinding enzyme. The phosphorylation of this protein by CDC2 kinase reduces the DNA helicase activity and chromatin binding of the MCM complex. This gene is mapped to a region on the chromosome 8 head-to-head next to the PRKDC/DNA-PK, a DNA-activated protein kinase involved in the repair of DNA double-strand breaks. Alternatively spliced transcript variants encoding the same protein have been reported.	MCM4
NBN	4683	93.65248	4683.0	nibrin		Mutations in this gene are associated with Nijmegen breakage syndrome, an autosomal recessive chromosomal instability syndrome characterized by microcephaly, growth retardation, immunodeficiency, and cancer predisposition. The encoded protein is a member of the MRE11/RAD50 double-strand break repair complex which consists of 5 proteins. This gene product is thought to be involved in DNA double-strand break repair and DNA damage-induced checkpoint activation.	NBN
ALDH18A1	5832	92.93369	5832.0	aldehyde dehydrogenase 18 family member A1		This gene is a member of the aldehyde dehydrogenase family and encodes a bifunctional ATP- and NADPH-dependent mitochondrial enzyme with both gamma-glutamyl kinase and gamma-glutamyl phosphate reductase activities. The encoded protein catalyzes the reduction of glutamate to delta1-pyrroline-5-carboxylate, a critical step in the de novo biosynthesis of proline, ornithine and arginine. Mutations in this gene lead to hyperammonemia, hypoornithinemia, hypocitrullinemia, hypoargininemia and hypoprolinemia and may be associated with neurodegeneration, cataracts and connective tissue diseases. Alternatively spliced transcript variants, encoding different isoforms, have been described for this gene.	ALDH18A1
KLHL12	59349	96.702255	59349.0	kelch like family member 12		This gene encodes a member of the KLHL (Kelch-like) family of proteins. This protein has been identified as an autoantigen in the autoimmune disease Sjogren's syndrome and as a potential biomarker in primary biliary cirrhosis. This protein may act as a substrate adaptor of the Cullin-3 ubiquitin ligase complex to promote substrate-specific ubiquitylation. Ubiquitylation by this complex has been shown to regulate the Wnt signaling pathway as well as COPII vesicle coat size. A pseudogene has been identified on chromosome 22. Alternative splicing results in multiple transcript variants.	KLHL12
BROX	148362	94.935585	148362.0	BRO1 domain and CAAX motif containing			BROX
RABIF	5877	94.935585	5877.0	RAB interacting factor		This gene encodes a member of the SCE4/YPT1/RAB family of small GTP-binding proteins that are involved in the regulation of intracellular vesicular transport. This protein stimulates GTP-GDP exchange in SEC4, and to a lesser extent in YPT1 and RAB3A, and may play a general role in vesicular transport.	RABIF
HN1L	90861	92.25935	90861.0	hematological and neurological expressed 1 like			HN1L
GLO1	2739	92.75952	2739.0	glyoxalase I		The enzyme encoded by this gene is responsible for the catalysis and formation of S-lactoyl-glutathione from methylglyoxal condensation and reduced glutatione.  Glyoxalase I is linked to HLA and is localized to 6p21.3-p21.1, between HLA and the centromere.	GLO1
CRNKL1	51340	92.57009	51340.0	crooked neck pre-mRNA splicing factor 1		The crooked neck (crn) gene of Drosophila is essential for embryogenesis and is thought to be involved in cell cycle progression and pre-mRNA splicing. A protein encoded by this human locus has been found to localize to pre-mRNA splicing complexes in the nucleus and is necessary for pre-mRNA splicing. Alternatively spliced transcript variants have been described.	CRNKL1
EIF2AK1	27102	92.73966	27102.0	eukaryotic translation initiation factor 2 alpha kinase 1		The protein encoded by this gene acts at the level of translation initiation to downregulate protein synthesis in response to stress. The encoded protein is a kinase that can be inactivated by hemin. Two transcript variants encoding different isoforms have been found for this gene.	EIF2AK1
HN1	51155	96.16463	51155.0	hematological and neurological expressed 1			HN1
RAD51	5888	96.42041	5888.0	RAD51 recombinase		The protein encoded by this gene is a member of the RAD51 protein family. RAD51 family members are highly similar to bacterial RecA and Saccharomyces cerevisiae Rad51, and are known to be involved in the homologous recombination and repair of DNA. This protein can interact with the ssDNA-binding protein RPA and RAD52, and it is thought to play roles in homologous pairing and strand transfer of DNA. This protein is also found to interact with BRCA1 and BRCA2, which may be important for the cellular response to DNA damage. BRCA2 is shown to regulate both the intracellular localization and DNA-binding ability of this protein. Loss of these controls following BRCA2 inactivation may be a key event leading to genomic instability and tumorigenesis. Multiple transcript variants encoding different isoforms have been found for this gene.	RAD51
CSE1L	1434	96.69533	1434.0	chromosome segregation 1 like		Proteins that carry a nuclear localization signal (NLS) are transported into the nucleus by the importin-alpha/beta heterodimer. Importin-alpha binds the NLS, while importin-beta mediates translocation through the nuclear pore complex. After translocation, RanGTP binds importin-beta and displaces importin-alpha. Importin-alpha must then be returned to the cytoplasm, leaving the NLS protein behind. The protein encoded by this gene binds strongly to NLS-free importin-alpha, and this binding is released in the cytoplasm by the combined action of RANBP1 and RANGAP1. In addition, the encoded protein may play a role both in apoptosis and in cell proliferation. Alternatively spliced transcript variants have been found for this gene.	CSE1L
COL10A1	1300	96.14507	1300.0	collagen type X alpha 1 chain		This gene encodes the alpha chain of type X collagen, a short chain collagen expressed by hypertrophic chondrocytes during endochondral ossification. Unlike type VIII collagen, the other short chain collagen, type X collagen is a homotrimer. Mutations in this gene are associated with Schmid type metaphyseal chondrodysplasia (SMCD) and Japanese type spondylometaphyseal dysplasia (SMD).	COL10A1
MAD2L1	4085	93.655556	4085.0	MAD2 mitotic arrest deficient-like 1 (yeast)		MAD2L1 is a component of the mitotic spindle assembly checkpoint that prevents the onset of anaphase until all chromosomes are properly aligned at the metaphase plate.  MAD2L1 is related to the MAD2L2 gene located on chromosome 1.  A MAD2 pseudogene has been mapped to chromosome 14.	MAD2L1
HMGB3	3149	91.0684	3149.0	high mobility group box 3		This gene encodes a member of a family of proteins containing one or more high mobility group DNA-binding motifs. The encoded protein plays an important role in maintaining stem cell populations, and may be aberrantly expressed in tumor cells. A mutation in this gene was associated with microphthalmia, syndromic 13. There are numerous pseudogenes of this gene on multiple chromosomes. Alternative splicing results in multiple transcript variants.	HMGB3
DCAF12	25853	93.11317	25853.0	DDB1 and CUL4 associated factor 12		This gene encodes a WD repeat-containing protein that interacts with the COP9 signalosome, a macromolecular complex that interacts with cullin-RING E3 ligases and regulates their activity by hydrolyzing cullin-Nedd8 conjugates.	DCAF12
DCAF10	79269	94.93187	79269.0	DDB1 and CUL4 associated factor 10			DCAF10
RRM1	6240	97.31618	6240.0	ribonucleotide reductase catalytic subunit M1		This gene encodes the large and catalytic subunit of ribonucleotide reductase, an enzyme essential for the conversion of ribonucleotides into deoxyribonucleotides. A pool of available deoxyribonucleotides is important for DNA replication during S phase of the cell cycle as well as multiple DNA repair processes. Alternative splicing results in multiple transcript variants.	RRM1
RMI1	80010	94.472725	80010.0	RecQ mediated genome instability 1		RMI1 is a component of protein complexes that limit DNA crossover formation via the dissolution of double Holliday junctions (Raynard et al., 2006 [PubMed 16595695]).	RMI1
ECT2	1894	93.849464	1894.0	epithelial cell transforming 2		The protein encoded by this gene is a guanine nucleotide exchange factor and transforming protein that is related to Rho-specific exchange factors and yeast cell cycle regulators. The expression of this gene is elevated with the onset of DNA synthesis and remains elevated during G2 and M phases. In situ hybridization analysis showed that expression is at a high level in cells undergoing mitosis in regenerating liver. Thus, this protein is expressed in a cell cycle-dependent manner during liver regeneration, and is thought to have an important role in the regulation of cytokinesis. Several transcript variants encoding two different isoforms have been found for this gene.	ECT2
CPNE3	8895	95.905594	8895.0	copine 3		Calcium-dependent membrane-binding proteins may regulate molecular events at the interface of the cell membrane and cytoplasm. This gene encodes a protein which contains two type II C2 domains in the amino-terminus and an A domain-like sequence in the carboxy-terminus. The A domain mediates interactions between integrins and extracellular ligands.	CPNE3
GJB2	2706	98.64701	2706.0	gap junction protein beta 2		This gene encodes a member of the gap junction protein family. The gap junctions were first characterized by electron microscopy as regionally specialized structures on plasma membranes of contacting adherent cells. These structures were shown to consist of cell-to-cell channels that facilitate the transfer of ions and small molecules between cells. The gap junction proteins, also known as connexins, purified from fractions of enriched gap junctions from different tissues differ. According to sequence similarities at the nucleotide and amino acid levels, the gap junction proteins are divided into two categories, alpha and beta. Mutations in this gene are responsible for as much as 50% of pre-lingual, recessive deafness.	GJB2
KIF4A	24137	98.28649	24137.0	kinesin family member 4A		This gene encodes a member of the kinesin 4 subfamily of kinesin related proteins. The encoded protein is an ATP dependent microtubule-based motor protein that is involved in the intracellular transport of membranous organelles. This protein also associates with condensed chromosome arms and may be involved in maintaining chromosome integrity during mitosis. This protein may also be involved in the organization of the central spindle prior to cytokinesis. A pseudogene of this gene is found on chromosome X.	KIF4A
AURKA	6790	93.092	6790.0	aurora kinase A		The protein encoded by this gene is a cell cycle-regulated kinase that appears to be involved in microtubule formation and/or stabilization at the spindle pole during chromosome segregation. The encoded protein is found at the centrosome in interphase cells and at the spindle poles in mitosis. This gene may play a role in tumor development and progression. A processed pseudogene of this gene has been found on chromosome 1, and an unprocessed pseudogene has been found on chromosome 10. Multiple transcript variants encoding the same protein have been found for this gene.	AURKA
CENPF	1063	94.06987	1063.0	centromere protein F		This gene encodes a protein that associates with the centromere-kinetochore complex. The protein is a component of the nuclear matrix during the G2 phase of interphase. In late G2 the protein associates with the kinetochore and maintains this association through early anaphase. It localizes to the spindle midzone and the intracellular bridge in late anaphase and telophase, respectively, and is thought to be subsequently degraded. The localization of this protein suggests that it may play a role in chromosome segregation during mitotis. It is thought to form either a homodimer or heterodimer. Autoantibodies against this protein have been found in patients with cancer or graft versus host disease.	CENPF
CDCA8	55143	97.60815	55143.0	cell division cycle associated 8		This gene encodes a component of the chromosomal passenger complex. This complex is an essential regulator of mitosis and cell division. This protein is cell-cycle regulated and is required for chromatin-induced microtubule stabilization and spindle formation. Alternate splicing results in multiple transcript variants. Pseudgenes of this gene are found on chromosomes 7, 8 and 16.	CDCA8
ASF1B	55723	99.024376	55723.0	anti-silencing function 1B histone chaperone		This gene encodes a member of the H3/H4 family of histone chaperone proteins and is similar to the anti-silencing function-1 gene in yeast. The encoded protein is the substrate of the tousled-like kinase family of cell cycle-regulated kinases, and may play a key role in modulating the nucleosome structure of chromatin by ensuring a constant supply of histones at sites of nucleosome assembly.	ASF1B
