query	_id	_score	entrezgene	name	notfound	summary	symbol
ATG2B	55102	93.46419	55102.0	autophagy related 2B		This gene encodes a protein required for autophagy. The encoded protein is involved in autophagosome formation. A germline duplication of a region that includes this gene is associated with predisposition to myeloid malignancies.	ATG2B
KCNMB1	3779	97.295334	3779.0	potassium calcium-activated channel subfamily M regulatory beta subunit 1		MaxiK channels are large conductance, voltage and calcium-sensitive potassium channels which are fundamental to the control of smooth muscle tone and neuronal excitability. MaxiK channels can be formed by 2 subunits: the pore-forming alpha subunit and the product of this gene, the modulatory beta subunit. Intracellular calcium regulates the physical association between the alpha and beta subunits.	KCNMB1
NFAT5	10725	95.144135	10725.0	nuclear factor of activated T-cells 5		The product of this gene is a member of the nuclear factors of activated T cells family of transcription factors. Proteins belonging to this family play a central role in inducible gene transcription during the immune response. This protein regulates gene expression induced by osmotic stress in mammalian cells. Unlike monomeric members of this protein family, this protein exists as a homodimer and forms stable dimers with DNA elements. Multiple transcript variants encoding different isoforms have been found for this gene.	NFAT5
RSPO1	284654	94.68412	284654.0	R-spondin 1		This gene encodes a secreted activator protein with two cysteine-rich, furin-like domains and one thrombospondin type 1 domain. The encoded protein is a ligand for leucine-rich repeat-containing G-protein coupled receptors (LGR proteins) and positively regulates the Wnt signaling pathway. In mice, the protein induces the rapid onset of crypt cell proliferation and increases intestinal epithelial healing, providing a protective effect against chemotherapy-induced adverse effects. Alternative splicing results in multiple transcript variants.	RSPO1
CNN1	1264	96.14552	1264.0	calponin 1			CNN1
SOCS2	8835	93.653244	8835.0	suppressor of cytokine signaling 2		This gene encodes a member of the suppressor of cytokine signaling (SOCS) family. SOCS family members are cytokine-inducible negative regulators of cytokine receptor signaling via the Janus kinase/signal transducer and activation of transcription pathway (the JAK/STAT pathway). SOCS family proteins interact with major molecules of signaling complexes to block further signal transduction, in part, by proteasomal depletion of receptors or signal-transducing proteins via ubiquitination. The expression of this gene can be induced by a subset of cytokines, including erythropoietin, GM-CSF, IL10, interferon (IFN)-gamma and by cytokine receptors such as growth horomone receptor. The protein encoded by this gene interacts with the cytoplasmic domain of insulin-like growth factor-1 receptor (IGF1R) and is thought to be involved in the regulation of IGF1R mediated cell signaling. This gene has pseudogenes on chromosomes 20 and 22. Alternative splicing results in multiple transcript variants.	SOCS2
MYLK	4638	94.05032	4638.0	myosin light chain kinase		This gene, a muscle member of the immunoglobulin gene superfamily, encodes myosin light chain kinase which is a calcium/calmodulin dependent enzyme. This kinase phosphorylates myosin regulatory light chains to facilitate myosin interaction with actin filaments to produce contractile activity. This gene encodes both smooth muscle and nonmuscle isoforms. In addition, using a separate promoter in an intron in the 3' region, it encodes telokin, a small protein identical in sequence to the C-terminus of myosin light chain kinase, that is independently expressed in smooth muscle and functions to stabilize unphosphorylated myosin filaments. A pseudogene is located on the p arm of chromosome 3. Four transcript variants that produce four isoforms of the calcium/calmodulin dependent enzyme have been identified as well as two transcripts that produce two isoforms of telokin. Additional variants have been identified but lack full length transcripts.	MYLK
GOLGA8R	101059918	116.86941	101059918.0	golgin A8 family member R			GOLGA8R
STARD9	57519	92.91415	57519.0	StAR related lipid transfer domain containing 9			STARD9
CSRP1	1465	93.87053	1465.0	cysteine and glycine rich protein 1		This gene encodes a member of the cysteine-rich protein (CSRP) family. This gene family includes a group of LIM domain proteins, which may be involved in regulatory processes important for development and cellular differentiation. The LIM/double zinc-finger motif found in this gene product occurs in proteins with critical functions in gene regulation, cell growth, and somatic differentiation. Alternatively spliced transcript variants have been described.	CSRP1
MYO15B	ENSG00000266714	102.98403		myosin XVB			MYO15B
ACTA2	59	93.11186	59.0	actin, alpha 2, smooth muscle, aorta		The protein encoded by this gene belongs to the actin family of proteins, which are highly conserved proteins that play a role in cell motility, structure and integrity. Alpha, beta and gamma actin isoforms have been identified, with alpha actins being a major constituent of the contractile apparatus, while beta and gamma actins are involved in the regulation of cell motility. This actin is an alpha actin that is found in skeletal muscle. Defects in this gene cause aortic aneurysm familial thoracic type 6. Multiple alternatively spliced variants, encoding the same protein, have been identified.	ACTA2
SNX1	6642	92.74043	6642.0	sorting nexin 1		This gene encodes a member of the sorting nexin family. Members of this family contain a phox (PX) domain, which is a phosphoinositide binding domain, and are involved in intracellular trafficking. This endosomal protein regulates the cell-surface expression of epidermal growth factor receptor. This protein also has a role in sorting protease-activated receptor-1 from early endosomes to lysosomes. This protein may form oligomeric complexes with family members. This gene results in three transcript variants encoding distinct isoforms.	SNX1
TNFAIP8L3	388121	92.75952	388121.0	TNF alpha induced protein 8 like 3			TNFAIP8L3
MAMDC2	256691	94.257	256691.0	MAM domain containing 2			MAMDC2
GABBR1	2550	95.3786	2550.0	gamma-aminobutyric acid type B receptor subunit 1		This gene encodes a receptor for gamma-aminobutyric acid (GABA), which is the main inhibitory neurotransmitter in the mammalian central nervous system. This receptor functions as a heterodimer with GABA(B) receptor 2. Defects in this gene may underlie brain disorders such as schizophrenia and epilepsy. Alternative splicing generates multiple transcript variants, but the full-length nature of some of these variants has not been determined.	GABBR1
GPRASP1	9737	101.79167	9737.0	G protein-coupled receptor associated sorting protein 1		This gene encodes a member of the GPRASP (G protein-coupled receptor associated sorting protein) family. The protein may modulate lysosomal sorting and functional down-regulation of a variety of G-protein coupled receptors. It targets receptors for degradation in lysosomes. The receptors interacting with this sorting protein include D2 dopamine receptor (DRD2), delta opioid receptor (OPRD1), beta-2 adrenergic receptor (ADRB2), D4 dopamine receptor (DRD4) and cannabinoid 1 receptor (CB1R). Multiple alternatively spliced transcript variants encoding the same protein have been identified.	GPRASP1
LRRK2	120892	90.64072	120892.0	leucine rich repeat kinase 2		This gene is a member of the leucine-rich repeat kinase family and encodes a protein with an ankryin repeat region, a leucine-rich repeat (LRR) domain, a kinase domain, a DFG-like motif, a RAS domain, a GTPase domain, a MLK-like domain, and a WD40 domain. The protein is present largely in the cytoplasm but also associates with the mitochondrial outer membrane. Mutations in this gene have been associated with Parkinson disease-8.	LRRK2
AHNAK	79026	95.63159	79026.0	AHNAK nucleoprotein		The protein encoded by this gene is a large (700 kDa) structural scaffold protein consisting of a central domain with 128 aa repeats. The encoded protein may play a role in such diverse processes as blood-brain barrier formation, cell structure and migration, cardiac calcium channel regulation, and tumor metastasis. A much shorter variant encoding a 17 kDa isoform exists for this gene, and the shorter isoform initiates a feedback loop that regulates alternative splicing of this gene.	AHNAK
PPM1K	152926	94.90877	152926.0	protein phosphatase, Mg2+/Mn2+ dependent 1K		This gene encodes a member of the PPM family of Mn2+/Mg2+-dependent protein phosphatases. The encoded protein, essential for cell survival and development, is targeted to the mitochondria where it plays a key role in regulation of the mitochondrial permeability transition pore.	PPM1K
GOLGA8N	643699	116.87248	643699.0	golgin A8 family member N			GOLGA8N
TGFB1I1	7041	94.07358	7041.0	transforming growth factor beta 1 induced transcript 1		This gene encodes a coactivator of the androgen receptor, a transcription factor which is activated by androgen and has a key role in male sexual differentiation. The encoded protein is thought to regulate androgen receptor activity and may have a role to play in the treatment of prostate cancer. Multiple transcript variants encoding different isoforms have been found for this gene.	TGFB1I1
FOXJ2	55810	95.62466	55810.0	forkhead box J2			FOXJ2
GARNL3	84253	92.74043	84253.0	GTPase activating Rap/RanGAP domain like 3			GARNL3
TSPYL2	64061	104.399956	64061.0	TSPY like 2		This gene encodes a member of the testis-specific protein Y-encoded, TSPY-like/SET/nucleosome assembly protein-1 superfamily. The encoded protein is localized to the nucleolus where it functions in chromatin remodeling and as an inhibitor of cell-cycle progression. This protein may play a role in the suppression of tumor growth.	TSPYL2
PGM5	5239	95.165184	5239.0	phosphoglucomutase 5		Phosphoglucomutases (EC 5.2.2.2.), such as PGM5, are phosphotransferases involved in interconversion of glucose-1-phosphate and glucose-6-phosphate. PGM activity is essential in formation of carbohydrates from glucose-6-phosphate and in formation of glucose-6-phosphate from galactose and glycogen (Edwards et al., 1995 [PubMed 8586438]).	PGM5
HERC1	8925	93.27435	8925.0	HECT and RLD domain containing E3 ubiquitin protein ligase family member 1		This gen encodes a member of the HERC protein family. This protein stimulates guanine nucleotide exchange on ARF1 and Rab proteins. This protein may be involved in membrane transport processes.	HERC1
KIAA1109	84162	94.469345	84162.0	KIAA1109		This gene is located on the long arm of chromosome 4 in a region that is associated with susceptibility to celiac disease. The encoded protein is similar to a Chinese hamster protein that is associated with spermatocyte and adipocyte differentiation. The C-terminus of the protein is also similar to a Caenorhabditis elegans protein that plays a role in lipid storage. In mammals, this protein is thought to function in the regulation of epithelial growth and differentiation, and in tumor development.	KIAA1109
ABCG2	9429	97.014626	9429.0	ATP binding cassette subfamily G member 2 (Junior blood group)		The membrane-associated protein encoded by this gene is included in the superfamily of ATP-binding cassette (ABC) transporters. ABC proteins transport various molecules across extra- and intra-cellular membranes. ABC genes are divided into seven distinct subfamilies (ABC1, MDR/TAP, MRP, ALD, OABP, GCN20, White). This protein is a member of the White subfamily. Alternatively referred to as a breast cancer resistance protein, this protein functions as a xenobiotic transporter which may play a major role in multi-drug resistance. It likely serves as a cellular defense mechanism in response to mitoxantrone and anthracycline exposure. Significant expression of this protein has been observed in the placenta, which may suggest a potential role for this molecule in placenta tissue. Multiple transcript variants encoding different isoforms have been found for this gene.	ABCG2
RBPMS	11030	95.38185	11030.0	RNA binding protein with multiple splicing		This gene encodes a member of the RNA recognition motif family of RNA-binding proteins. The RNA recognition motif is between 80-100 amino acids in length and family members contain one to four copies of the motif. The RNA recognition motif consists of two short stretches of conserved sequence, as well as a few highly conserved hydrophobic residues. The encoded protein has a single, putative RNA recognition motif in its N-terminus. Alternative splicing results in multiple transcript variants encoding different isoforms.	RBPMS
AC009336.19					True		
TRIM3	10612	96.16833	10612.0	tripartite motif containing 3		The protein encoded by this gene is a member of the tripartite motif (TRIM) family, also called the 'RING-B-box-coiled-coil' (RBCC) subgroup of RING finger proteins. The TRIM motif includes three zinc-binding domains, a RING, a B-box type 1 and a B-box type 2, and a coiled-coil region. This protein localizes to cytoplasmic filaments. It is similar to a rat protein which is a specific partner for the tail domain of myosin V, a class of myosins which are involved in the targeted transport of organelles. The rat protein can also interact with alpha-actinin-4. Thus it is suggested that this human protein may play a role in myosin V-mediated cargo transport. Alternatively spliced transcript variants encoding the same isoform have been identified.	TRIM3
MYH11	4629	94.472725	4629.0	myosin heavy chain 11		The protein encoded by this gene is a smooth muscle myosin belonging to the myosin heavy chain family. The gene product is a subunit of a hexameric protein that consists of two heavy chain subunits and two pairs of non-identical light chain subunits. It functions as a major contractile protein, converting chemical energy into mechanical energy through the hydrolysis of ATP. The gene encoding a human ortholog of rat NUDE1 is transcribed from the reverse strand of this gene, and its 3' end overlaps with that of the latter. The pericentric inversion of chromosome 16 [inv(16)(p13q22)] produces a chimeric transcript that encodes a protein consisting of the first 165 residues from the N terminus of core-binding factor beta in a fusion with the C-terminal portion of the smooth muscle myosin heavy chain. This chromosomal rearrangement is associated with acute myeloid leukemia of the M4Eo subtype. Alternative splicing generates isoforms that are differentially expressed, with ratios changing during muscle cell maturation. Alternatively spliced transcript variants encoding different isoforms have been identified.	MYH11
ADAM33	80332	95.63159	80332.0	ADAM metallopeptidase domain 33		This gene encodes a member of the ADAM (a disintegrin and metalloprotease domain) family. Members of this family are membrane-anchored proteins structurally related to snake venom disintegrins, and have been implicated in a variety of biological processes involving cell-cell and cell-matrix interactions, including fertilization, muscle development, and neurogenesis. This protein is a type I transmembrane protein implicated in asthma and bronchial hyperresponsiveness. Alternative splicing results in multiple transcript variants encoding different isoforms.	ADAM33
TRPC4	7223	98.66742	7223.0	transient receptor potential cation channel subfamily C member 4		This gene encodes a member of the canonical subfamily of transient receptor potential cation channels. The encoded protein forms a non-selective calcium-permeable cation channel that is activated by Gq-coupled receptors and tyrosine kinases, and plays a role in multiple processes including endothelial permeability, vasodilation, neurotransmitter release and cell proliferation. Single nucleotide polymorphisms in this gene may be associated with generalized epilepsy with photosensitivity. Alternatively spliced transcript variants encoding multiple isoforms have been observed for this gene.	TRPC4
CBX7	23492	94.46579	23492.0	chromobox 7		This gene encodes a protein that contains the CHROMO (CHRomatin Organization MOdifier) domain. The encoded protein is a component of the Polycomb repressive complex 1 (PRC1), and is thought to control the lifespan of several normal human cells.	CBX7
PODN	127435	93.11317	127435.0	podocan		The protein encoded by this gene is a member of the small leucine-rich repeat protein family and contains an amino terminal CX3CXCX7C cysteine-rich cluster followed by a leucine-rich repeat domain. Studies suggest that this protein could function to inhibit smooth muscle cell proliferation and migration following arterial injury.	PODN
ZBTB16	7704	93.4648	7704.0	zinc finger and BTB domain containing 16		This gene is a member of the Krueppel C2H2-type zinc-finger protein family and encodes a zinc finger transcription factor that contains nine Kruppel-type zinc finger domains at the carboxyl terminus. This protein is located in the nucleus, is involved in cell cycle progression, and interacts with a histone deacetylase. Specific instances of aberrant gene rearrangement at this locus have been associated with acute promyelocytic leukemia (APL). Alternate transcriptional splice variants have been characterized.	ZBTB16
TMEM200B	399474	97.01092	399474.0	transmembrane protein 200B			TMEM200B
PPP1R12A	4659	93.46419	4659.0	protein phosphatase 1 regulatory subunit 12A		Myosin phosphatase target subunit 1, which is also called the myosin-binding subunit of myosin phosphatase, is one of the subunits of myosin phosphatase. Myosin phosphatase regulates the interaction of actin and myosin downstream of the guanosine triphosphatase Rho. The small guanosine triphosphatase Rho is implicated in myosin light chain (MLC) phosphorylation, which results in contraction of smooth muscle and interaction of actin and myosin in nonmuscle cells. The guanosine triphosphate (GTP)-bound, active form of RhoA (GTP.RhoA) specifically interacted with the myosin-binding subunit (MBS) of myosin phosphatase, which regulates the extent of phosphorylation of MLC. Rho-associated kinase (Rho-kinase), which is activated by GTP. RhoA, phosphorylated MBS and consequently inactivated myosin phosphatase. Overexpression of RhoA or activated RhoA in NIH 3T3 cells increased phosphorylation of MBS and MLC. Thus, Rho appears to inhibit myosin phosphatase through the action of Rho-kinase. Several transcript variants encoding different isoforms have been found for this gene.	PPP1R12A
PPP1R12B	4660	95.38554	4660.0	protein phosphatase 1 regulatory subunit 12B		Myosin phosphatase is a protein complex comprised of three subunits: a catalytic subunit (PP1c-delta, protein phosphatase 1, catalytic subunit delta), a large regulatory subunit (MYPT, myosin phosphatase target) and small regulatory subunit (sm-M20). Two isoforms of MYPT have been isolated--MYPT1 and MYPT2, the first of which is widely expressed, and the second of which may be specific to heart, skeletal muscle, and brain. Each of the MYPT isoforms functions to bind PP1c-delta and increase phosphatase activity. This locus encodes both MYTP2 and M20. Alternatively spliced transcript variants encoding different isoforms have been identified. Related pseudogenes have been defined on the Y chromosome.	PPP1R12B
TCF23	150921	99.04794	150921.0	transcription factor 23		The gene encodes a member of the basic helix-loop-helix transcription factor family. Studies of the orthologous gene in mouse have shown the encoded protein does not bind DNA but may negatively regulate other basic helix-loop-helix factors via the formation of a functionally inactive heterodimeric complex.	TCF23
LONRF2	164832	92.73643	164832.0	LON peptidase N-terminal domain and ring finger 2			LONRF2
EZH1	2145	95.64907	2145.0	enhancer of zeste 1 polycomb repressive complex 2 subunit		EZH1 is a component of a noncanonical Polycomb repressive complex-2 (PRC2) that mediates methylation of histone H3 (see MIM 602812) lys27 (H3K27) and functions in the maintenance of embryonic stem cell pluripotency and plasticity (Shen et al., 2008 [PubMed 19026780]).	EZH1
TCEAL1	9338	99.424965	9338.0	transcription elongation factor A like 1		This gene encodes a member of the transcription elongation factor A (SII)-like (TCEAL) gene family. Members of this family may function as nuclear phosphoproteins that modulate transcription in a promoter context-dependent manner. The encoded protein is similar to transcription elongation factor A/transcription factor SII and contains a zinc finger-like motif as well as a sequence related to the transcription factor SII Pol II-binding region. It may exert its effects via protein-protein interactions with other transcriptional regulators rather than via direct binding of DNA. Multiple family members are located on the X chromosome. Alternative splicing results in multiple transcript variants encoding a single isoform.	TCEAL1
SYNE1	23345	94.70852	23345.0	spectrin repeat containing nuclear envelope protein 1		This gene encodes a spectrin repeat containing protein expressed in skeletal and smooth muscle, and peripheral blood lymphocytes, that localizes to the nuclear membrane. Mutations in this gene have been associated with autosomal recessive spinocerebellar ataxia 8, also referred to as autosomal recessive cerebellar ataxia type 1 or recessive ataxia of Beauce. Alternatively spliced transcript variants encoding different isoforms have been described.	SYNE1
LGI4	163175	102.38475	163175.0	leucine rich repeat LGI family member 4			LGI4
CCL14	6358	104.41612	6358.0	C-C motif chemokine ligand 14		This gene, chemokine (C-C motif) ligand 14, is one of several CC cytokine genes clustered on 17q11.2. The CC cytokines are secreted proteins characterized by two adjacent cysteines. The cytokine encoded by this gene induces changes in intracellular calcium concentration and enzyme release in monocytes. Multiple transcript variants encoding different isoforms have been found for this gene. Read-through transcripts are also expressed that include exons from the upstream cytokine gene, chemokine (C-C motif) ligand 15, and are represented as GeneID: 348249.	CCL14
CCL16	6360	99.843994	6360.0	C-C motif chemokine ligand 16		This gene is one of several cytokine genes clustered on the q-arm of chromosome 17. Cytokines are a family of secreted proteins involved in immunoregulatory and inflammatory processes. The CC cytokines are proteins characterized by two adjacent cysteines. The cytokine encoded by this gene displays chemotactic activity for lymphocytes and monocytes but not for neutrophils. This cytokine also shows a potent myelosuppressive activity and suppresses proliferation of myeloid progenitor cells. The expression of this gene is upregulated by IL-10.	CCL16
TACC1	6867	92.40266	6867.0	transforming acidic coiled-coil containing protein 1		This locus may represent a breast cancer candidate gene. It is located close to FGFR1 on a region of chromosome 8 that is amplified in some breast cancers. Three transcript variants encoding different isoforms have been found for this gene.	TACC1
PKD1	5310	94.70917	5310.0	polycystin 1, transient receptor potential channel interacting		This gene encodes a member of the polycystin protein family. The encoded glycoprotein contains a large N-terminal extracellular region, multiple transmembrane domains and a cytoplasmic C-tail. It is an integral membrane protein that functions as a regulator of calcium permeable cation channels and intracellular calcium homoeostasis. It is also involved in cell-cell/matrix interactions and may modulate G-protein-coupled signal-transduction pathways. It plays a role in renal tubular development, and mutations in this gene cause autosomal dominant polycystic kidney disease type 1 (ADPKD1). ADPKD1 is characterized by the growth of fluid-filled cysts that replace normal renal tissue and result in end-stage renal failure. Splice variants encoding different isoforms have been noted for this gene. Also, six pseudogenes, closely linked in a known duplicated region on chromosome 16p, have been described.	PKD1
GSTM5	2949	111.521095	2949.0	glutathione S-transferase mu 5		Cytosolic and membrane-bound forms of glutathione S-transferase are encoded by two distinct supergene families. At present, eight distinct classes of the soluble cytoplasmic mammalian glutathione S-transferases have been identified: alpha, kappa, mu, omega, pi, sigma, theta and zeta. This gene encodes a glutathione S-transferase that belongs to the mu class. The mu class of enzymes functions in the detoxification of electrophilic compounds, including carcinogens, therapeutic drugs, environmental toxins and products of oxidative stress, by conjugation with glutathione. The genes encoding the mu class of enzymes are organized in a gene cluster on chromosome 1p13.3 and are known to be highly polymorphic. These genetic variations can change an individual's susceptibility to carcinogens and toxins as well as affect the toxicity and efficacy of certain drugs. Diversification of these genes has occurred in regions encoding substrate-binding domains, as well as in tissue expression patterns, to accommodate an increasing number of foreign compounds.	GSTM5
STAT5B	6777	102.980034	6777.0	signal transducer and activator of transcription 5B		The protein encoded by this gene is a member of the STAT family of transcription factors. In response to cytokines and growth factors, STAT family members are phosphorylated by the receptor associated kinases, and then form homo- or heterodimers that translocate to the cell nucleus where they act as transcription activators. This protein mediates the signal transduction triggered by various cell ligands, such as IL2, IL4, CSF1, and different growth hormones. It has been shown to be involved in diverse biological processes, such as TCR signaling, apoptosis, adult mammary gland development, and sexual dimorphism of liver gene expression. This gene was found to fuse to retinoic acid receptor-alpha (RARA) gene in a small subset of acute promyelocytic leukemias (APLL). The dysregulation of the signaling pathways mediated by this protein may be the cause of the APLL.	STAT5B
PLN	5350	93.48293	5350.0	phospholamban		The protein encoded by this gene is found as a pentamer and is a major substrate for the cAMP-dependent protein kinase in cardiac muscle. The encoded protein is an inhibitor of cardiac muscle sarcoplasmic reticulum Ca(2+)-ATPase in the unphosphorylated state, but inhibition is relieved upon phosphorylation of the protein. The subsequent activation of the Ca(2+) pump leads to enhanced muscle relaxation rates, thereby contributing to the inotropic response elicited in heart by beta-agonists. The encoded protein is a key regulator of cardiac diastolic function. Mutations in this gene are a cause of inherited human dilated cardiomyopathy with refractory congestive heart failure, and also familial hypertrophic cardiomyopathy.	PLN
LMOD1	25802	95.405426	25802.0	leiomodin 1		The leiomodin 1 protein has a putative membrane-spanning region and 2 types of tandemly repeated blocks.  The transcript is expressed in all tissues tested, with the highest levels in thyroid, eye muscle, skeletal muscle, and ovary. Increased expression of leiomodin 1 may be linked to Graves' disease and thyroid-associated ophthalmopathy.	LMOD1
LENG8	114823	96.14476	114823.0	leukocyte receptor cluster member 8			LENG8
TUBGCP6	85378	92.58919	85378.0	tubulin gamma complex associated protein 6		The protein encoded by this gene is part of a large multisubunit complex required for microtubule nucleation at the centrosome.	TUBGCP6
