query	_id	_score	entrezgene	name	notfound	summary	symbol
SLC43A1	8501	96.698875	8501.0	solute carrier family 43 member 1		SLC43A1 belongs to the system L family of plasma membrane carrier proteins that transports large neutral amino acids (Babu et al., 2003 [PubMed 12930836]).	SLC43A1
TMEM52	339456	95.6279	339456.0	transmembrane protein 52			TMEM52
GP2	2813	100.28759	2813.0	glycoprotein 2		This gene encodes an integral membrane protein that is secreted from intracellular zymogen granules and associates with the plasma membrane via glycosylphosphatidylinositol (GPI) linkage. The encoded protein binds pathogens such as enterobacteria, thereby playing an important role in the innate immune response. The C-terminus of this protein is related to the C-terminus of the protein encoded by the neighboring gene, uromodulin (UMOD). Alternative splicing results in multiple transcript variants.	GP2
SLC2A14	144195	113.74692	144195.0	solute carrier family 2 member 14		Members of the glucose transporter (GLUT) family, including SLC2A14, are highly conserved integral membrane proteins that transport hexoses such as glucose and fructose into all mammalian cells. GLUTs show tissue and cell-type specific expression (Wu and Freeze, 2002 [PubMed 12504846]).	SLC2A14
CCDC155	147872	97.632545	147872.0	coiled-coil domain containing 155			CCDC155
KIRREL2	84063	97.632545	84063.0	kin of IRRE like 2 (Drosophila)		This gene encodes a type I transmembrane protein and member of the immunoglobulin superfamily of cell adhesion molecules. The encoded protein localizes to adherens junctions in pancreatic beta cells and regulates insulin secretion. Autoantibodies against the encoded protein have been detected in serum from patients with type 1 diabetes. This gene may also play a role in glomerular development and decreased expression of this gene has been observed in human glomerular diseases. This gene and the related opposite-strand gene nephrin (GeneID: 527362) are regulated by a bidirectional promoter.	KIRREL2
CENPT	80152	95.62866	80152.0	centromere protein T		The centromere is a specialized chromatin domain, present throughout the cell cycle, that acts as a platform on which the transient assembly of the kinetochore occurs during mitosis. All active centromeres are characterized by the presence of long arrays of nucleosomes in which CENPA (MIM 117139) replaces histone H3 (see MIM 601128). CENPT is an additional factor required for centromere assembly (Foltz et al., 2006 [PubMed 16622419]).	CENPT
SETD6	79918	95.88572	79918.0	SET domain containing 6		This gene encodes a methyltransferase that adds a methyl group to the histone H2AZ, which is involved in nuclear receptor-dependent transcription. The protein also interacts with several endogenous proteins which are involved in nuclear hormone receptor signaling. A related pseudogene is located on chromosome 2. Alternative splicing results in multiple transcript variants.	SETD6
FBXL8	55336	92.082756	55336.0	F-box and leucine rich repeat protein 8		This gene encodes a member of the F-box protein family which is characterized by an approximately 40 amino acid motif, the F-box. The F-box proteins constitute one of the four subunits of the ubiquitin protein ligase complex called SCFs (SKP1-cullin-F-box), which function in phosphorylation-dependent ubiquitination. The F-box proteins are divided into 3 classes: Fbws containing WD-40 domains, Fbls containing leucine-rich repeats, and Fbxs containing either different protein-protein interaction modules or no recognizable motifs. The protein encoded by this gene belongs to the Fbls class. It shares 78% sequence identity with the mouse protein.	FBXL8
SOCS7	30837	92.26306	30837.0	suppressor of cytokine signaling 7			SOCS7
SYPL2	284612	93.27467	284612.0	synaptophysin like 2			SYPL2
BRSK2	9024	94.48889	9024.0	BR serine/threonine kinase 2			BRSK2
MAATS1	89876	96.41671	89876.0	MYCBP associated and testis expressed 1			MAATS1
SWT1	54823	93.85239	54823.0	SWT1, RNA endoribonuclease homolog			SWT1
GOLGA8N	643699	116.87248	643699.0	golgin A8 family member N			GOLGA8N
PAIP2B	400961	95.382614	400961.0	poly(A) binding protein interacting protein 2B		Most mRNAs, except for histones, contain a 3-prime poly(A) tail. Poly(A)-binding protein (PABP; see MIM 604679) enhances translation by circularizing mRNA through its interaction with the translation initiation factor EIF4G1 (MIM 600495) and the poly(A) tail. Various PABP-binding proteins regulate PABP activity, including PAIP1 (MIM 605184), a translational stimulator, and PAIP2A (MIM 605604) and PAIP2B, translational inhibitors (Derry et al., 2006 [PubMed 17381337]).	PAIP2B
GOLGA8B	440270	113.74692	440270.0	golgin A8 family member B			GOLGA8B
FBXW12	285231	97.632545	285231.0	F-box and WD repeat domain containing 12		Members of the F-box protein family, such as FBXW12, are characterized by an approximately 40-amino acid F-box motif. SCF complexes, formed by SKP1 (MIM 601434), cullin (see CUL1; MIM 603034), and F-box proteins, act as protein-ubiquitin ligases. F-box proteins interact with SKP1 through the F box, and they interact with ubiquitination targets through other protein interaction domains (Jin et al., 2004 [PubMed 15520277]).	FBXW12
ANKRD53	79998	93.85176	79998.0	ankyrin repeat domain 53			ANKRD53
ACADL	33	95.40171	33.0	acyl-CoA dehydrogenase, long chain		The protein encoded by this gene belongs to the acyl-CoA dehydrogenase family, which is a family of mitochondrial flavoenzymes involved in fatty acid and branched chain amino-acid metabolism. This protein is one of the four enzymes that catalyze the initial step of mitochondrial beta-oxidation of straight-chain fatty acid. Defects in this gene are the cause of long-chain acyl-CoA dehydrogenase (LCAD) deficiency, leading to nonketotic hypoglycemia.	ACADL
RSAD1	55316	94.91201	55316.0	radical S-adenosyl methionine domain containing 1			RSAD1
GDF10	2662	96.41671	2662.0	growth differentiation factor 10		This gene encodes a secreted ligand of the TGF-beta (transforming growth factor-beta) superfamily of proteins. Ligands of this family bind various TGF-beta receptors leading to recruitment and activation of SMAD family transcription factors that regulate gene expression. The encoded preproprotein is proteolytically processed to generate each subunit of the disulfide-linked homodimer. This promotes neural repair after stroke. Additionally, this protein may act as a tumor suppressor and reduced expression of this gene is associated with oral cancer.	GDF10
BHLHA15	168620	98.66611	168620.0	basic helix-loop-helix family member a15			BHLHA15
FIGN	55137	95.405426	55137.0	fidgetin, microtubule severing factor			FIGN
MAN2A2	4122	93.113815	4122.0	mannosidase alpha class 2A member 2			MAN2A2
FAN1	22909	94.25345	22909.0	FANCD2 and FANCI associated nuclease 1		This gene plays a role in DNA interstrand cross-link repair and encodes a protein with 5' flap endonuclease and 5'-3' exonuclease activity. Mutations in this gene cause karyomegalic interstitial nephritis. Alternatively spliced transcript variants encoding distinct isoforms have been described.	FAN1
UBA5	79876	91.33037	79876.0	ubiquitin like modifier activating enzyme 5		This gene encodes a member of the E1-like ubiquitin-activating enzyme family. This protein activates ubiquitin-fold modifier 1, a ubiquitin-like post-translational modifier protein, via the formation of a high-energy thioester bond. Alternative splicing results in multiple transcript variants. A pseudogene of this gene has been identified on chromosome 1.	UBA5
NPHS1	4868	95.62466	4868.0	NPHS1, nephrin		This gene encodes a member of the immunoglobulin family of cell adhesion molecules that functions in the glomerular filtration barrier in the kidney. The gene is primarily expressed in renal tissues, and the protein is a type-1 transmembrane protein found at the slit diaphragm of glomerular podocytes. The slit diaphragm is thought to function as an ultrafilter to exclude albumin and other plasma macromolecules in the formation of urine. Mutations in this gene result in Finnish-type congenital nephrosis 1, characterized by severe proteinuria and loss of the slit diaphragm and foot processes.	NPHS1
ING5	84289	93.271126	84289.0	inhibitor of growth family member 5		This gene encodes a tumor suppressor protein that inhibits cell growth and induces apoptosis. This protein contains a PHD-type zinc finger. It interacts with tumor suppressor p53 and p300, a component of the histone acetyl transferase complex, suggesting a role in transcriptional regulation. Alternative splicing and the use of multiple promoters and 3' terminal exons results in multiple transcript variants.	ING5
ANAPC5	51433	92.26306	51433.0	anaphase promoting complex subunit 5		This gene encodes a tetratricopeptide repeat-containing component of the anaphase promoting complex/cyclosome (APC/C), a large E3 ubiquitin ligase that controls cell cycle progression by targeting a number of cell cycle regulators such as B-type cyclins for 26S proteasome-mediated degradation through ubiquitination. The encoded protein is required for the proper ubiquitination function of APC/C and for the interaction of APC/C with transcription coactivators. It also interacts with polyA binding protein and represses internal ribosome entry site-mediated translation. Multiple transcript variants encoding different isoforms have been found for this gene. These differences cause translation initiation at a downstream AUG and result in a shorter protein (isoform b), compared to isoform a.	ANAPC5
SLC39A5	283375	99.42558	283375.0	solute carrier family 39 member 5		The protein encoded by this gene belongs to the ZIP family of zinc transporters that transport zinc into cells from outside, and play a crucial role in controlling intracellular zinc levels. Zinc is an essential cofactor for many enzymes and proteins involved in gene transcription, growth, development and differentiation. Mutations in this gene have been associated with autosomal dominant high myopia (MYP24). Alternatively spliced transcript variants have been found for this gene.	SLC39A5
NAA16	79612	94.25669	79612.0	N(alpha)-acetyltransferase 16, NatA auxiliary subunit			NAA16
C15orf27					True		
ACAD8	27034	92.58919	27034.0	acyl-CoA dehydrogenase family member 8		This gene encodes a member of the acyl-CoA dehydrogenase family of enzymes that catalyze the dehydrogenation of acyl-CoA derivatives in the metabolism of fatty acids or branch chained amino acids. The encoded protein is a mitochondrial enzyme that functions in catabolism of the branched-chain amino acid valine. Defects in this gene are the cause of isobutyryl-CoA dehydrogenase deficiency.	ACAD8
WDFY2	115825	90.79643	115825.0	WD repeat and FYVE domain containing 2		This gene encodes a protein that contains two WD domains and an FYVE zinc finger region. The function of this gene is unknown. An alternatively spliced transcript variant of this gene may exist.	WDFY2
RNPC3	55599	94.2785	55599.0	RNA binding region (RNP1, RRM) containing 3		Two types of spliceosomes catalyze splicing of pre-mRNAs. The major U2-type spliceosome is found in all eukaryotes and removes U2-type introns, which represent more than 99% of pre-mRNA introns. The minor U12-type spliceosome is found in some eukaryotes and removes U12-type introns, which are rare and have distinct splice consensus signals. The U12-type spliceosome consists of several small nuclear RNAs and associated proteins. This gene encodes a 65K protein that is a component of the U12-type spliceosome. This protein contains two RNA recognition motifs (RRMs), suggesting that it may contact one of the small nuclear RNAs of the minor spliceosome.	RNPC3
PAK3	5063	97.94429	5063.0	p21 (RAC1) activated kinase 3		The protein encoded by this gene is a serine-threonine kinase and forms an activated complex with GTP-bound RAS-like (P21), CDC2 and RAC1. This protein may be necessary for dendritic development and for the rapid cytoskeletal reorganization in dendritic spines associated with synaptic plasticity. Defects in this gene are the cause of non-syndromic mental retardation X-linked type 30 (MRX30), also called X-linked mental retardation type 47 (MRX47). Alternatively spliced transcript variants encoding different isoforms have been identified.	PAK3
CLK4	57396	97.61215	57396.0	CDC like kinase 4		The protein encoded by this gene belongs to the CDC2-like protein kinase (CLK) family. This protein kinase can interact with and phosphorylate the serine- and arginine-rich (SR) proteins, which are known to play an important role in the formation of spliceosomes, and thus may be involved in the regulation of alternative splicing. Studies in the Israeli sand rat Psammomys obesus suggested that the ubiquitin-like 5 (UBL5/BEACON), a highly conserved ubiquitin-like protein, may interact with and regulate the activity of this kinase. Multiple alternatively spliced transcript variants have been observed, but the full-length natures of which have not yet been determined.	CLK4
ECHDC2	55268	93.67235	55268.0	enoyl-CoA hydratase domain containing 2			ECHDC2
CYP46A1	10858	109.78933	10858.0	cytochrome P450 family 46 subfamily A member 1		This gene encodes a member of the cytochrome P450 superfamily of enzymes. The cytochrome P450 proteins are monooxygenases which catalyze many reactions involved in drug metabolism and synthesis of cholesterol, steroids and other lipids. This endoplasmic reticulum protein is expressed in the brain, where it converts cholesterol to 24S-hydroxycholesterol. While cholesterol cannot pass the blood-brain barrier, 24S-hydroxycholesterol can be secreted in the brain into the circulation to be returned to the liver for catabolism.	CYP46A1
MKNK1	8569	93.65617	8569.0	MAP kinase interacting serine/threonine kinase 1		This gene encodes a Ser/Thr protein kinase that interacts with, and is activated by ERK1 and p38 mitogen-activated protein kinases, and thus may play a role in the response to environmental stress and cytokines. This kinase may also regulate transcription by phosphorylating eIF4E via interaction with the C-terminal region of eIF4G. Alternatively spliced transcript variants have been noted for this gene.	MKNK1
HNRNPH1	3187	92.42622	3187.0	heterogeneous nuclear ribonucleoprotein H1		This gene encodes a member of a subfamily of ubiquitously expressed heterogeneous nuclear ribonucleoproteins (hnRNPs). The hnRNPs are RNA binding proteins that complex with heterogeneous nuclear RNA. These proteins are associated with pre-mRNAs in the nucleus and appear to influence pre-mRNA processing and other aspects of mRNA metabolism and transport. While all of the hnRNPs are present in the nucleus, some may shuttle between the nucleus and the cytoplasm. The hnRNP proteins have distinct nucleic acid binding properties. The protein encoded by this gene has three repeats of quasi-RRM domains that bind to RNA and is very similar to the family member HNRPF. This gene may be associated with hereditary lymphedema type I. Alternatively spliced transcript variants have been described	HNRNPH1
ADHFE1	137872	94.469025	137872.0	alcohol dehydrogenase, iron containing 1		The ADHFE1 gene encodes hydroxyacid-oxoacid transhydrogenase (EC 1.1.99.24), which is responsible for the oxidation of 4-hydroxybutyrate in mammalian tissues (Kardon et al., 2006 [PubMed 16616524]).	ADHFE1
ADAMTS17	170691	94.277855	170691.0	ADAM metallopeptidase with thrombospondin type 1 motif 17		This gene encodes a member of the ADAMTS (a disintegrin and metalloproteinase with thrombospondin motifs) protein family. ADAMTS family members share several distinct protein modules, including a propeptide region, a metalloproteinase domain, a disintegrin-like domain, and a thrombospondin type 1 (TS) motif. Individual members of this family differ in the number of C-terminal TS motifs, and some have unique C-terminal domains. The encoded preproprotein is proteolytically processed to generate the mature protein, which may promote breast cancer cell growth and survival. Mutations in this gene are associated with a Weill-Marchesani-like syndrome, which is characterized by lenticular myopia, ectopia lentis, glaucoma, spherophakia, and short stature.	ADAMTS17
LHFPL5	222662	91.77271	222662.0	lipoma HMGIC fusion partner-like 5		This gene is a member of the lipoma HMGIC fusion partner (LHFP) gene family, which is a subset of the superfamily of tetraspan transmembrane protein encoding genes. Mutations in this gene result in deafness in humans, and a mutation in a similar gene in mice results in deafness and vestibular dysfunction with severe degeneration of the organ of Corti. It is proposed to function in hair bundle morphogenesis.	LHFPL5
TRIM50	135892	95.38492	135892.0	tripartite motif containing 50			TRIM50
SPSB4	92369	98.28572	92369.0	splA/ryanodine receptor domain and SOCS box containing 4			SPSB4
FAHD2A	51011	100.7749	51011.0	fumarylacetoacetate hydrolase domain containing 2A			FAHD2A
MYH7	4625	98.28248	4625.0	myosin heavy chain 7		Muscle myosin is a hexameric protein containing 2 heavy chain subunits, 2 alkali light chain subunits, and 2 regulatory light chain subunits. This gene encodes the beta (or slow) heavy chain subunit of cardiac myosin. It is expressed predominantly in normal human ventricle. It is also expressed in skeletal muscle tissues rich in slow-twitch type I muscle fibers. Changes in the relative abundance of this protein and the alpha (or fast) heavy subunit of cardiac myosin correlate with the contractile velocity of cardiac muscle. Its expression is also altered during thyroid hormone depletion and hemodynamic overloading. Mutations in this gene are associated with familial hypertrophic cardiomyopathy, myosin storage myopathy, dilated cardiomyopathy, and Laing early-onset distal myopathy.	MYH7
SARM1	23098	93.84546	23098.0	sterile alpha and TIR motif containing 1			SARM1
TMEM150A	129303	97.634964	129303.0	transmembrane protein 150A			TMEM150A
STOX2	56977	96.44029	56977.0	storkhead box 2		This gene encodes a Storkhead-box_winged-helix domain containing protein. This protein is differentially expressed in decidual tissue and may be involved in the susceptibility to pre-eclampsia with fetal growth restriction. Alternate splicing results in multiple transcript variants.	STOX2
PDCD4	27250	93.11317	27250.0	programmed cell death 4		This gene is a tumor suppressor and encodes a protein that binds to the eukaryotic translation initiation factor 4A1 and inhibits its function by preventing RNA binding. Alternative splicing results in multiple transcript variants.	PDCD4
CECR2	27443	95.62866	27443.0	CECR2, histone acetyl-lysine reader		This gene encodes a bromodomain-containing protein that is involved in chromatin remodeling, and may additionally play a role in DNA damage response. The encoded protein functions as part of an ATP-dependent complex that is involved in neurulation. This gene is a candidate gene for Cat Eye Syndrome. Alternative splicing results in multiple transcript variants.	CECR2
ZNF326	284695	95.901886	284695.0	zinc finger protein 326			ZNF326
GGA2	23062	94.707214	23062.0	golgi associated, gamma adaptin ear containing, ARF binding protein 2		This gene encodes a member of the Golgi-localized, gamma adaptin ear-containing, ARF-binding (GGA) family. This family includes ubiquitous coat proteins that regulate the trafficking of proteins between the trans-Golgi network and the lysosome. These proteins share an amino-terminal VHS domain which mediates sorting of the mannose 6-phosphate receptors at the trans-Golgi network. They also contain a carboxy-terminal region with homology to the ear domain of gamma-adaptins. This family member may play a significant role in cargo molecules regulation and clathrin-coated vesicle assembly.	GGA2
AGAP5	729092	113.74886	729092.0	ArfGAP with GTPase domain, ankyrin repeat and PH domain 5			AGAP5
TRIM66	9866	95.40366	9866.0	tripartite motif containing 66			TRIM66
RP11-5A19.5	ENSG00000265690	116.89123					RP11-5A19.5
ALB	213	97.93799	213.0	albumin		This gene encodes the most abundant protein in human blood. This protein functions in the regulation of blood plasma colloid osmotic pressure and acts as a carrier protein for a wide range of endogenous molecules including hormones, fatty acids, and metabolites, as well as exogenous drugs. Additionally, this protein exhibits an esterase-like activity with broad substrate specificity. The encoded preproprotein is proteolytically processed to generate the mature protein. A peptide derived from this protein, EPI-X4, is an endogenous inhibitor of the CXCR4 chemokine receptor.	ALB
CCDC110	256309	95.144135	256309.0	coiled-coil domain containing 110			CCDC110
JMJD7-PLA2G4B	8681	113.74886	8681.0	JMJD7-PLA2G4B readthrough		This locus represents naturally-occurring readthrough transcription between the neighboring jumonji domain containing 7 (JMJD7) and phospholipase A2, group IVB (cytosolic) (PLA2G4B) genes. Readthrough transcripts encode fusion proteins that share amino acid sequence with each individual gene product, including a partial JmjC domain and downstream C2 and phospholipase A2 domains. Alternatively spliced transcript variants have been observed.	JMJD7-PLA2G4B
CXXC1	30827	97.615074	30827.0	CXXC finger protein 1		This gene encodes a protein that functions as a transcriptional activator that binds specifically to non-methylated CpG motifs through its CXXC domain. The protein is a component of the SETD1 complex, regulates gene expression and is essential for vertebrate development.	CXXC1
ABCA5	23461	94.91201	23461.0	ATP binding cassette subfamily A member 5		The membrane-associated protein encoded by this gene is a member of the superfamily of ATP-binding cassette (ABC) transporters. ABC proteins transport various molecules across extra- and intracellular membranes. ABC genes are divided into seven distinct subfamilies (ABC1, MDR/TAP, MRP, ALD, OABP, GCN20, and White). This encoded protein is a member of the ABC1 subfamily. Members of the ABC1 subfamily comprise the only major ABC subfamily found exclusively in multicellular eukaryotes. This gene is clustered among 4 other ABC1 family members on 17q24, but neither the substrate nor the function of this gene is known. Alternative splicing of this gene results in several transcript variants; however, not all variants have been fully described.	ABCA5
EDRF1	26098	93.87228	26098.0	erythroid differentiation regulatory factor 1		This gene may play a role in erythroid cell differentiation. The encoded protein inhibits DNA binding of the erythroid transcription factor GATA-1 and may regulate the expression of alpha-globin and gamma-globin. Alternative splicing results in multiple transcript variants.	EDRF1
TUBGCP6	85378	92.58919	85378.0	tubulin gamma complex associated protein 6		The protein encoded by this gene is part of a large multisubunit complex required for microtubule nucleation at the centrosome.	TUBGCP6
FER1L5	90342	96.69533	90342.0	fer-1 like family member 5			FER1L5
MTERF2	80298	94.257454	80298.0	mitochondrial transcription termination factor 2			MTERF2
PSMD6	9861	94.48889	9861.0	proteasome 26S subunit, non-ATPase 6		This gene encodes a member of the protease subunit S10 family. The encoded protein is a subunit of the 26S proteasome which colocalizes with DNA damage foci and is involved in the ATP-dependent degradation of ubiquinated proteins. Alternative splicing results in multiple transcript variants	PSMD6
BEGAIN	57596	91.32343	57596.0	brain enriched guanylate kinase associated			BEGAIN
RBPJL	11317	94.05	11317.0	recombination signal binding protein for immunoglobulin kappa J region like		This gene encodes a member of the suppressor of hairless protein family. A similar protein in mouse is a transcription factor that binds to DNA sequences almost identical to that bound by the Notch receptor signaling pathway transcription factor recombining binding protein J. The mouse protein has been shown to activate transcription in concert with Epstein-Barr virus nuclear antigen-2. Alternative splicing results in multiple transcript variants.	RBPJL
P2RX1	5023	96.16593	5023.0	purinergic receptor P2X 1		The protein encoded by this gene belongs to the P2X family of G-protein-coupled receptors. These proteins can form homo-and heterotimers and function as ATP-gated ion channels and mediate rapid and selective permeability to cations. This protein is primarily localized to smooth muscle where binds ATP and mediates synaptic transmission between neurons and from neurons to smooth muscle and may being responsible for sympathetic vasoconstriction in small arteries, arterioles and vas deferens. Mouse studies suggest that this receptor is essential for normal male reproductive function. This protein may also be involved in promoting apoptosis.	P2RX1
PNLIPRP1	5407	106.125946	5407.0	pancreatic lipase related protein 1			PNLIPRP1
DDX17	10521	91.76965	10521.0	DEAD-box helicase 17		DEAD box proteins, characterized by the conserved motif Asp-Glu-Ala-Asp (DEAD), are putative RNA helicases. They are implicated in a number of cellular processes involving alteration of RNA secondary structure, such as translation initiation, nuclear and mitochondrial splicing, and ribosome and splicesosome assembly. Based on their distribution patterns, some members of this family are believed to be involved in embryogenesis, spermatogenesis, and cellular growth and division. This gene encodes a DEAD box protein, which is an ATPase activated by a variety of RNA species, but not by dsDNA. This protein, and that encoded by DDX5 gene, are more closely related to each other than to any other member of the DEAD box family. This gene can encode multiple isoforms due to both alternative splicing and the use of alternative translation initiation codons, including a non-AUG (CUG) start codon.	DDX17
KLF15	28999	94.68412	28999.0	Kruppel like factor 15			KLF15
ADCK3					True		
ARHGDIG	398	96.69533	398.0	Rho GDP dissociation inhibitor gamma		The GDP-dissociation inhibitors (GDIs) play a primary role in modulating the activation of GTPases by inhibiting the exchange of GDP for GTP. See ARHGDIB (MIM 602843).	ARHGDIG
VIPR2	7434	91.773346	7434.0	vasoactive intestinal peptide receptor 2		This gene encodes a receptor for vasoactive intestinal peptide, a small neuropeptide. Vasoactive intestinal peptide is involved in smooth muscle relaxation, exocrine and endocrine secretion, and water and ion flux in lung and intestinal epithelia. Its actions are effected through integral membrane receptors associated with a guanine nucleotide binding protein which activates adenylate cyclase.	VIPR2
AQP12B	653437	106.125946	653437.0	aquaporin 12B			AQP12B
AQP12A	375318	116.86941	375318.0	aquaporin 12A			AQP12A
PDIA2	64714	97.01092	64714.0	protein disulfide isomerase family A member 2		This gene encodes a member of the disulfide isomerase (PDI) family of endoplasmic reticulum (ER) proteins that catalyze protein folding and thiol-disulfide interchange reactions. The encoded protein has an N-terminal ER-signal sequence, two catalytically active thioredoxin (TRX) domains, two TRX-like domains and a C-terminal ER-retention sequence. The protein plays a role in the folding of nascent proteins in the endoplasmic reticulum by forming disulfide bonds through its thiol isomerase, oxidase, and reductase activity.	PDIA2
HPN	3249	96.413475	3249.0	hepsin		This gene encodes a type II transmembrane serine protease that may be involved in diverse cellular functions, including blood coagulation and the maintenance of cell morphology. Expression of the encoded protein is associated with the growth and progression of cancers, particularly prostate cancer. The protein is cleaved into a catalytic serine protease chain and a non-catalytic scavenger receptor cysteine-rich chain, which associate via a single disulfide bond. Alternative splicing results in multiple transcript variants.	HPN
ANKRD62	342850	116.892975	342850.0	ankyrin repeat domain 62			ANKRD62
DPH1	1801	92.93369	1801.0	diphthamide biosynthesis 1		The protein encoded by this gene is an enzyme involved in the biosynthesis of diphthamide, a modified histidine found only in elongation factor-2 (EEF2). Diphthamide residues in EEF2 are targeted for ADP-ribosylation by diphtheria toxin and Pseudomonas exotoxin A. Defects in this gene have been associated with both ovarian cancer and autosomal recessive intellectual disability with short stature, craniofacial, and ectodermal anomalies.	DPH1
OGT	8473	93.67365	8473.0	O-linked N-acetylglucosamine (GlcNAc) transferase		This gene encodes a glycosyltransferase that catalyzes the addition of a single N-acetylglucosamine in O-glycosidic linkage to serine or threonine residues. Since both phosphorylation and glycosylation compete for similar serine or threonine residues, the two processes may compete for sites, or they may alter the substrate specificity of nearby sites by steric or electrostatic effects. The protein contains multiple tetratricopeptide repeats that are required for optimal recognition of substrates. Alternatively spliced transcript variants encoding distinct isoforms have been found for this gene.	OGT
SRRM2	23524	98.66611	23524.0	serine/arginine repetitive matrix 2			SRRM2
NKTR	4820	90.25634	4820.0	natural killer cell triggering receptor		This gene encodes a membrane-anchored protein with a hydrophobic amino terminal domain and a cyclophilin-like PPIase domain. It is present on the surface of natural killer cells and facilitates their binding to targets. Its expression is regulated by IL2 activation of the cells.	NKTR
SECISBP2	79048	92.40342	79048.0	SECIS binding protein 2		The incorporation of selenocysteine into a protein requires the concerted action of an mRNA element called a sec insertion sequence (SECIS), a selenocysteine-specific translation elongation factor and a SECIS binding protein. With these elements in place, a UGA codon can be decoded as selenocysteine. The gene described in this record encodes a nuclear protein that functions as a SECIS binding protein. Mutations in this gene have been associated with a reduction in activity of a specific thyroxine deiodinase, a selenocysteine-containing enzyme, and abnormal thyroid hormone metabolism. Alternate splicing results in multiple transcript variants.	SECISBP2
ZNF655	79027	102.38475	79027.0	zinc finger protein 655		This gene encodes a zinc finger protein. The zinc finger proteins are involved in DNA binding and protein-protein interactions. Multiple alternatively spliced transcript variants encoding distinct isoforms have been found for this gene.	ZNF655
CTB-50L17.14	ENSG00000267385	116.889275					CTB-50L17.14
